fitness,p_health,e_health,time
93.84965087177825,87.40000000000012,0,133
92.63212383121044,79.6000000000002,0,206
92.69730981109514,79.6000000000002,0,193
91.65102576183882,73.00000000000026,0,284
92.33212383121044,76.60000000000022,0,206
