fitness,p_health,e_health,time
65.17128792835831,0.0,20.0,924
93.39964417492169,86.20000000000013,0.0,185
38.11756252900215,0.0,50.0,975
38.26303304199814,0.0,50.0,843
91.94835394814498,73.60000000000025,0.0,224
