generation,fitness,p_health,e_health,time
1,-5.8888779583328805,0,100.0,361
1,3.1858694681749338,0,90.0,335
1,-6.0063531596017325,0,100.0,406
1,-5.402677381872279,0,100.0,222
1,-5.407171771460119,0,100.0,223
1,3.279688223392588,0,90.0,305
1,3.523536448068489,0,90.0,239
1,-5.2832037287379885,0,100.0,197
1,-5.929589143389895,0,100.0,376
1,-5.805134968916488,0,100.0,332
1,90.13740496697304,52,0.0,158
1,12.165189262937396,0,80.0,342
1,-5.407171771460119,0,100.0,223
1,-5.484796933490655,0,100.0,241
1,-5.407171771460119,0,100.0,223
1,-5.8888779583328805,0,100.0,361
1,12.219256484207671,0,80.0,324
1,-5.820082930352362,0,100.0,337
1,-5.976350909297934,0,100.0,394
1,-5.768320995793772,0,100.0,320
1,91.60956741322126,66,0.0,147
1,-5.811140992976701,0,100.0,334
1,21.337039519864053,0,70.0,288
1,38.28340522647902,0,50.0,826
1,48.316420232661315,0,40.0,294
1,-5.638354669333745,0,100.0,281
1,30.185869468174936,0,60.0,335
1,75.63870783429057,0,10.0,213
1,-5.805134968916488,0,100.0,332
1,-4.634728988229636,0,100.0,103
1,-5.634789603169249,0,100.0,280
1,-5.823045895483019,0,100.0,338
1,31.002787726235887,0,60.0,148
1,-5.749392985908253,0,100.0,314
1,-5.783825182329737,0,100.0,325
1,12.544678884642298,0,80.0,234
1,-5.805134968916488,0,100.0,332
1,66.98936470590374,0,20.0,150
1,-5.814130531825066,0,100.0,335
1,-5.796057750765372,0,100.0,329
1,30.273152252412803,0,60.0,307
1,-5.940171252720432,0,100.0,380
1,3.2009073455394743,0,90.0,330
1,30.28957298262513,0,60.0,302
1,-5.752572638825633,0,100.0,315
1,12.686794020958214,0,80.0,203
1,-5.8289456176102075,0,100.0,340
1,30.73214184093667,0,60.0,194
1,13.446123108399458,0,80.0,95
1,21.6109282701835,0,70.0,219
1,-5.860786223465865,0,100.0,351
1,-6.612041034833092,0,100.0,744
1,-5.823045895483019,0,100.0,338
1,12.53616819497439,0,80.0,236
1,30.269900217026425,0,60.0,308
1,40.41503252132943,0,50.0,98
1,-6.300785794663244,0,100.0,545
1,-5.3981627015177525,0,100.0,221
1,20.993646840398267,0,70.0,406
1,65.51995543807335,0,20.0,652
1,48.3029065134946,0,40.0,298
1,-5.771441123130016,0,100.0,321
