generation,gain_enemy_2,kill_enemy_2,sigma_0,sigma_1,sigma_2,sigma_3
1,-10.0,0.25,0.14416794281942044,0.13344526038907825,0.2475249269069173,0.25169546441129376
1,-100.0,0.0,0.1846298866549299,0.03723992422276868,0.3,0.173740156890134
1,-100.0,0.0,0.15412763357598852,0.03392376691441516,0.0858384729200236,0.16298102619022978
1,74.0,1.0,0.10395334719957898,0.016032401941208117,0.12540834601515816,0.3
1,-100.0,0.0,0.11554015190538217,0.06865892926537528,0.06722485273225051,0.09181914917520774
1,-100.0,0.0,0.11529891620733917,0.001,0.13207299079717943,0.12370501722758422
1,11.5,0.5,0.20111261106900255,0.10090353396942851,0.055738394442158744,0.3
1,-100.0,0.0,0.24105936900678243,0.08679864059783911,0.04593074633807204,0.1809841133775919
1,-77.5,0.0,0.18821346883966847,0.07903982442167622,0.05678187049795227,0.0422722803760397
1,-16.0,0.25,0.05522575526245901,0.10004059087662465,0.2615176319013187,0.10558446428443836
1,-100.0,0.0,0.1973931303461481,0.06737472620182727,0.07369866144868818,0.3
1,-100.0,0.0,0.11232023344264652,0.0775057525786594,0.04704244561164799,0.013507414705766605
1,-30.0,0.0,0.04578710205403776,0.2279479352196408,0.05558307875416805,0.23328554176023442
1,15.5,0.5,0.22226317359499187,0.3,0.3,0.006570205864055531
1,13.0,0.5,0.0996258875822263,0.05579624727857965,0.010705863522634045,0.14453348327496796
1,15.5,0.5,0.035595632206734173,0.08770318333700643,0.25776515058409627,0.09768570935679387
1,74.0,1.0,0.0980587005690884,0.2629678283557281,0.14406686865665902,0.16449003212244684
1,-47.5,0.0,0.039697239081486806,0.10240465095439594,0.2114772264425272,0.06386115576161021
1,-100.0,0.0,0.03828160633658652,0.10272551546782818,0.1773514025845895,0.049135403320395454
1,24.0,0.75,0.15575018901194604,0.10940383036244733,0.27029647708866,0.13788509345503194
1,-100.0,0.0,0.045280679408016396,0.25005633171031305,0.20391366693704324,0.21848339943186862
1,-100.0,0.0,0.16394460313983278,0.2878570633874794,0.1080230897370169,0.014984539836463199
1,74.0,1.0,0.0924228003952003,0.13668850326728338,0.216523893090285,0.1344904691129442
1,-100.0,0.0,0.28191457630813876,0.2789331783971518,0.08580816471696662,0.02246449421535633
1,-8.5,0.5,0.24599751098373254,0.20947194832050295,0.0786237920086325,0.013386359174667118
1,23.0,0.75,0.3,0.2047269881634099,0.059546196038035,0.11753514165035596
1,15.5,0.5,0.14005661662119587,0.2798415988439727,0.028578369529065027,0.07525594520135198
1,59.5,0.75,0.11919530404407637,0.2706407976529604,0.011992933234013226,0.08973120118673224
1,-100.0,0.0,0.3,0.06976266238259039,0.1746573673340416,0.21357723639258136
1,74.5,1.0,0.3,0.16836793664160907,0.2252078649688966,0.15968477540190062
1,-100.0,0.0,0.16441918905240324,0.04408946708448279,0.17156379158398258,0.10557602925647447
1,-82.5,0.0,0.1262036056067403,0.20141240768259636,0.15564958716463267,0.050634516886075454
1,-47.5,0.0,0.02804004761436929,0.25824682566887464,0.043257918572954794,0.1338745172685132
1,-100.0,0.0,0.218043676798767,0.19901637303710373,0.13513672465186138,0.11790824701687495
1,-100.0,0.0,0.3,0.025177091831593064,0.3,0.07080996777248577
1,15.5,0.5,0.08741431359084835,0.2961626439354734,0.2597621714480374,0.07470529039297713
1,-100.0,0.0,0.1460660441814973,0.23594330204023162,0.12188520064221425,0.1495693275712276
1,-100.0,0.0,0.25234229440193073,0.20025626138696428,0.08891354277357538,0.0013244122694405088
1,15.5,0.5,0.09432747383347033,0.18396853081105885,0.2772608897709649,0.2275640891916517
1,-55.0,0.0,0.0812982155298243,0.24270832591026298,0.1760701050493543,0.1772607952159647
1,-100.0,0.0,0.19874880687168742,0.14576659356293792,0.19412166415292234,0.2311320544002552
1,-100.0,0.0,0.3,0.22593938617220719,0.06464158396160745,0.09708638189110275
1,-27.5,0.0,0.13248665636322132,0.17093656843972058,0.022169304360955693,0.25434640406519693
1,-67.5,0.0,0.17784376142138655,0.1684386561631741,0.07257872194256887,0.16088508803202112
1,15.5,0.5,0.055287524486258684,0.19699430492279638,0.09957049892506997,0.14405613071494366
1,-100.0,0.0,0.2593362169291799,0.29115377759641176,0.28041871798479145,0.3
1,-100.0,0.0,0.09521222469453226,0.23862768699247255,0.1352771821660727,0.23346779084990402
2,74.0,1.0,0.116828181109716,0.022219679312592163,0.10921565208983129,0.2780167629239991
2,74.0,1.0,0.11848420243189994,0.2730644863061722,0.14331437314428475,0.17014748463167795
2,15.5,0.5,0.12283545566425216,0.11520956153378087,0.1492040968053875,0.17911936140851095
2,74.0,1.0,0.09991588419665445,0.15812283545719744,0.2623935778013662,0.17557236345952668
2,24.5,0.75,0.3,0.26862239172863966,0.04429155266386971,0.14236212108293592
2,54.5,0.75,0.12381832398480719,0.2303255530719505,0.014700211812562102,0.09479628106113486
2,74.5,1.0,0.27274572707877026,0.1645172018285703,0.22942119278783527,0.16193105442250244
2,-80.0,0.0,0.0950727364954246,0.11137218913856274,0.1523058825777901,0.1735514548363874
2,-47.5,0.0,0.3,0.19033824411111555,0.16316359579786224,0.08410731808793895
2,-47.5,0.0,0.14328766183540478,0.1920193573970776,0.1820448922790715,0.10798290600494975
2,74.0,1.0,0.09896595465646744,0.12723241762545193,0.20760076643995565,0.1381301902789463
2,74.0,1.0,0.13569756098074598,0.23822406360329978,0.16332050286065494,0.13494304062387275
2,15.5,0.5,0.12799353476552836,0.1637714578490115,0.28505891007280576,0.3
2,-45.0,0.0,0.1354646097988744,0.13866902156246952,0.15534833698936312,0.1920067092387332
2,74.0,1.0,0.12785246546675766,0.20709127679303785,0.09678151462585323,0.1939427824485863
2,74.0,1.0,0.06579810490129721,0.20761209825646015,0.15640806469825194,0.15405537931755126
2,5.5,0.5,0.1428276561530793,0.11319224070155821,0.3,0.1477092460241368
2,74.0,1.0,0.19070384327468134,0.16901293523804994,0.20757031075395313,0.1239524644933553
2,-47.5,0.0,0.29214893634342914,0.19949256682996794,0.3,0.09771412408556866
2,15.5,0.5,0.2290519476180692,0.23212288999613492,0.26695239368212936,0.011038207366797169
2,-47.5,0.0,0.1586177487946931,0.09885650210596589,0.17476945203688707,0.12525891848373624
2,74.0,1.0,0.10982689440153597,0.19139967481746345,0.23149971775700046,0.12091127896287486
2,11.5,0.5,0.08384801126840133,0.25366945507254035,0.12564845103503444,0.10245497429529196
2,13.0,0.5,0.11175030474622512,0.11902951500333052,0.20476354970396352,0.06320345435780941
2,11.0,0.5,0.13093970019803589,0.06337248055651704,0.15011884428522332,0.2364374721467886
2,77.5,1.0,0.22955867256917312,0.19098644669093234,0.13809387679432006,0.1314085684052843
2,38.0,1.0,0.27184947748232646,0.17585309384536266,0.06789923424218852,0.13145899008571496
2,-47.5,0.0,0.2389725994388436,0.17516630734144056,0.21847991294775446,0.13638989069570223
2,-45.0,0.0,0.09750498102920882,0.1380294402489511,0.17337387630735482,0.18268700860485063
2,-100.0,0.0,0.18933263998865882,0.18890469792810494,0.195192509041544,0.07951770810880711
2,-57.5,0.0,0.10117466021125897,0.16605322238812187,0.0727211862493491,0.15688853266643246
2,54.5,0.75,0.12890804570858536,0.21364205178379195,0.012732002120761626,0.11000782742890346
2,16.0,0.5,0.06928487198384574,0.13562065203806603,0.17977997593164236,0.11442853036124777
2,23.0,0.75,0.1108632251554226,0.11929850340289284,0.17043675433086924,0.24012335922790423
2,74.5,1.0,0.16355167820014674,0.15741124210385454,0.2779907291920055,0.1452225451201181
2,74.0,1.0,0.1204130629829047,0.23578694267882355,0.09420504015939817,0.13292632210974037
2,-47.5,0.0,0.09508302141268714,0.047223692951476014,0.14384665064871993,0.3
2,74.0,1.0,0.10634432567937617,0.2319213965834519,0.09195262133700208,0.12892383476919775
2,-47.5,0.0,0.19486404247720462,0.19079485728766987,0.14522903118369784,0.09953575164559475
2,74.0,1.0,0.09975665592004473,0.09608285472268305,0.13805183611497218,0.2521717388298182
2,15.5,0.5,0.09886949863840191,0.2636970365188712,0.2445827945640926,0.12344747173521285
2,-47.5,0.0,0.18246811970007665,0.17630489911342861,0.1000270588935301,0.1507502114938726
2,74.0,1.0,0.08473979654111284,0.16152312339691588,0.25680956914773584,0.15196044598662872
2,74.0,1.0,0.23957745686560727,0.21349355580396612,0.1579215423406953,0.17923675705195244
2,-18.5,0.25,0.163666721790456,0.3,0.11994273571349512,0.05383955415800767
2,-42.5,0.0,0.24917872074778782,0.12203304085020618,0.2687109475125677,0.19150327076738186
2,7.0,0.25,0.14273270596773657,0.16861050097203817,0.02623253018308383,0.19021794804816297
2,-47.5,0.0,0.2750765122953837,0.13431556217004925,0.20046181831005994,0.12244850099749122
2,56.5,0.75,0.10915701019921527,0.3,0.017627072290147094,0.08658806128025254
2,15.5,0.5,0.16186882426461327,0.19138220038232953,0.19592159501734224,0.11810981640799788
3,74.0,1.0,0.14500476664329895,0.022658676350685962,0.105407642728736,0.18138129018959204
3,74.0,1.0,0.14797900012251983,0.3,0.17436555352501573,0.1453469532643725
3,74.0,1.0,0.09228135586513178,0.1309124716884576,0.22095836989799023,0.1252935669793298
3,26.0,0.75,0.3,0.25941007743963207,0.04809096150678574,0.1552786733661067
3,54.5,0.75,0.10723115305465691,0.20750655300886786,0.010552946035718042,0.10068869221854403
3,74.5,1.0,0.3,0.15093026650607896,0.25137768680722566,0.15050795578758916
3,74.0,1.0,0.14328579016073878,0.1275061464926268,0.20300572277779833,0.1586849138101737
3,74.0,1.0,0.1381553270155998,0.2735195707993825,0.17532609811859529,0.1455690303457959
3,74.0,1.0,0.09134897846263337,0.3,0.11146464509665484,0.2484624322025485
3,74.0,1.0,0.10225296988705859,0.2555531269910935,0.1560063880127251,0.18262811144167415
3,74.0,1.0,0.2018646416643427,0.18384801309603013,0.22295316448841718,0.14579144818894532
3,74.0,1.0,0.09224550706871368,0.16245408935936154,0.2073622409687868,0.12700545144257402
3,77.5,1.0,0.15930994445985724,0.1722543724055605,0.13807806913692072,0.11938144523156075
3,38.0,1.0,0.29170870240305985,0.14626252769407183,0.061021051976724215,0.18257609843507455
3,-47.5,0.0,0.08913739914408952,0.2650890908492892,0.012759050511308104,0.13332284081107806
3,8.0,0.5,0.08603677914872569,0.10568516157602892,0.1511873426054784,0.25466971344545614
3,74.5,1.0,0.16685270694338347,0.12562978365651906,0.2359089683862188,0.1451539281443064
3,74.0,1.0,0.1084976833570461,0.21401713214505955,0.06825298003107531,0.19676766188788827
3,74.0,1.0,0.08439206041307477,0.19654398699539022,0.09774778680178776,0.10894982266003093
3,74.0,1.0,0.10504641624139066,0.12091241787751715,0.12206038127877179,0.28472802065227176
3,74.0,1.0,0.08214110786023339,0.14105654160740982,0.211591054763819,0.18255727192930002
3,74.0,1.0,0.25633190087092705,0.18522217132497593,0.1362101891960112,0.13534305509293876
3,7.0,0.25,0.09043328650168395,0.26845551208356827,0.014850447628275483,0.10446130315280275
3,-47.5,0.0,0.26393621151190116,0.24392329477054017,0.251206544282976,0.14516395146347574
3,38.5,1.0,0.15766284505314257,0.15519297531302717,0.06848175685049498,0.14021638756499352
3,74.0,1.0,0.10799693381283404,0.17016515134543095,0.14129165703417887,0.12780020755067212
3,78.5,1.0,0.22283665640803374,0.20803163761571275,0.07534205282541634,0.17673928164403913
3,74.0,1.0,0.1448674357753097,0.19054624904745204,0.17238560130438696,0.16365531614896917
3,-47.5,0.0,0.1836035717396921,0.17900716378430193,0.08320442132835816,0.11885528853744529
3,13.0,0.5,0.11014838164480616,0.22225072175620358,0.1757878037642853,0.17142787057022424
3,-4.0,0.75,0.0845583983196464,0.159434839445376,0.12810296376852,0.13054181774206364
3,74.0,1.0,0.19679727418968626,0.12325938209710602,0.19863160753686795,0.11330687036857055
3,-47.5,0.0,0.24081066894411526,0.16048241121424192,0.11868797889490729,0.1193045958334609
3,74.0,1.0,0.18796409053849247,0.20112450562307274,0.14173865251297324,0.11018842514129651
3,-47.5,0.0,0.26227424166646335,0.17407930037586627,0.18617589236078774,0.13601993630458895
3,80.0,1.0,0.11919996748503214,0.2855495451833989,0.0645667375171465,0.09620863652079953
3,74.0,1.0,0.25868763799553224,0.3,0.23850844492577392,0.27652263634999763
3,-6.0,0.25,0.1358591320663281,0.19951520502593278,0.2630266997562912,0.1402724718941784
3,74.0,1.0,0.21368242990320563,0.19444643414994575,0.1378192540198498,0.16441663360899128
3,15.5,0.5,0.1283708593899037,0.1522985933542175,0.1907737396216595,0.24019991821828912
3,15.5,0.5,0.1615897578557952,0.18651505004082958,0.2980744591383178,0.13359226837225327
3,74.0,1.0,0.08730649084194145,0.1350482521570844,0.25212195538379956,0.1662293474898812
3,74.0,1.0,0.1839175645003622,0.1771873240937469,0.249271948488821,0.1554857996142716
3,74.5,1.0,0.10513680519167021,0.3,0.05757804784451049,0.08695726489170828
3,15.5,0.5,0.12479091363368747,0.15924067029304775,0.18226870840184972,0.11390455263308728
3,74.0,1.0,0.09786533471514171,0.17531742382670176,0.22704406913737035,0.07809181632434575
3,74.0,1.0,0.08197659073352244,0.19976296846143288,0.18300069896088686,0.14571064130731456
3,77.5,1.0,0.18113916649369174,0.2225153369017859,0.08881638170103158,0.11147041979089682
3,-47.5,0.0,0.09691418280078017,0.17290756268377847,0.0685541149365035,0.14764788400547
3,74.0,1.0,0.15923484743272537,0.25905618478274445,0.18689791338404185,0.11420782798968637
4,74.0,1.0,0.12813373640439848,0.024631396485958888,0.07036441314805465,0.15534281009598028
4,74.0,1.0,0.08457606793957094,0.3,0.24848521445311136,0.15465189049042485
4,74.0,1.0,0.0747274998027839,0.15791854461386556,0.25589155476040104,0.12610304860353852
4,74.5,1.0,0.3,0.14014842617645512,0.27433197674389764,0.15025463937153646
4,74.0,1.0,0.17880205333871235,0.0982304702652531,0.2172910919982907,0.1075801144218228
4,74.0,1.0,0.16205544879001102,0.27703818050369833,0.15207925611315457,0.13832189669892303
4,74.0,1.0,0.08176618599114911,0.2307679800957301,0.12609921543117025,0.2658341911897131
4,74.0,1.0,0.10854958221131512,0.24000580880814493,0.15062175779955195,0.11521346143142563
4,74.0,1.0,0.19423504643524891,0.19553825020430599,0.25443251295715164,0.15287606075933155
4,74.0,1.0,0.12315956100624144,0.2007601763661039,0.21397623674206456,0.15961363395792152
4,77.5,1.0,0.19259206149169797,0.17809447859246885,0.1214776619433051,0.14923995953726898
4,38.0,1.0,0.20198836256326116,0.12218068996328642,0.0545888352854032,0.2539707957803796
4,74.5,1.0,0.220750015411804,0.21774205920031778,0.18148315417515487,0.16531276186824304
4,74.0,1.0,0.11375710268617649,0.28001571004694126,0.07515564832431876,0.2152603170992282
4,74.0,1.0,0.1243803707805897,0.17824570306462428,0.09092032240925592,0.09466330501669305
4,74.0,1.0,0.1043253901477299,0.11234081672567924,0.10229461646745681,0.20814973670572012
4,74.0,1.0,0.061434830286925375,0.11895654663282743,0.3,0.1636427633119712
4,74.0,1.0,0.2457380164597639,0.15896067552743687,0.16432669615186687,0.10285644071480095
4,51.5,1.0,0.1262621796263945,0.1356023674077929,0.052914824130820826,0.12693916962785193
4,74.0,1.0,0.10101027247234028,0.13595698667384684,0.12463459905316451,0.13335436167414286
4,78.5,1.0,0.20243362898815528,0.17874758677203323,0.07396214573772174,0.19500513278890466
4,74.0,1.0,0.12828956009051132,0.15068402179943863,0.19204594440247547,0.18651647085129133
4,74.0,1.0,0.2758482239377651,0.12705661940909607,0.16861969161020202,0.12659862197030847
4,74.0,1.0,0.16498302894214173,0.1747861249994348,0.10977960979834549,0.13223477653896593
4,80.0,1.0,0.14917714006335792,0.3,0.06326756959718974,0.09306476611923267
4,74.0,1.0,0.2712613772892002,0.3,0.25027506685936757,0.24229799256805445
4,74.0,1.0,0.20401693370733257,0.20449082729268456,0.15952178883893195,0.14327812547940275
4,74.0,1.0,0.08384452110614239,0.0924439992422304,0.2810680209559057,0.1597141301546414
4,74.0,1.0,0.1930593129220728,0.20378093547453674,0.24083907453182576,0.15805930376192107
4,74.5,1.0,0.1407267529784145,0.3,0.05635068912988466,0.06602980194897176
4,74.0,1.0,0.13231646145628606,0.132411554805066,0.18817855920733506,0.072496689970418
4,74.0,1.0,0.05735118700418807,0.1752124424552227,0.22203721715325994,0.20417580211900027
4,77.5,1.0,0.24132268573584428,0.2356169147881582,0.08017917975892397,0.13441877905668023
4,74.0,1.0,0.20473576844185085,0.2259474872425569,0.18437520537232366,0.10080728039808848
4,74.0,1.0,0.12473214301517643,0.2953865283530115,0.18448177796569734,0.16957936508393115
4,74.0,1.0,0.2173940332607304,0.21988503998434325,0.11992795208392996,0.16756225534651398
4,-47.5,0.0,0.27924272593779076,0.19944506981791882,0.09145534349980229,0.14713235835223268
4,-35.0,0.0,0.07178753382815416,0.15900575353404045,0.13368763460723915,0.1716150768058963
4,74.0,1.0,0.11626917643136378,0.24991527272090158,0.085122118068767,0.10768631525112439
4,74.0,1.0,0.1280789931710069,0.18089507294978227,0.21473884257510512,0.14452876578403973
4,-47.5,0.0,0.27298291417339676,0.15587280513368054,0.163145041516735,0.1944637540144799
4,74.0,1.0,0.10215005005911806,0.26124169567857086,0.21495698581592693,0.2127928352260849
4,74.0,1.0,0.1472348737240623,0.23985206224208805,0.15638395566393207,0.09083798563758932
4,74.0,1.0,0.11716701002501359,0.07444857393405453,0.18809582741162792,0.1463925253083142
4,-100.0,0.0,0.09254272204262763,0.13736656024035468,0.2069218637830935,0.10775402368625295
4,74.0,1.0,0.17137177783798535,0.2523236752781539,0.1576955951012764,0.17981045992983472
4,74.0,1.0,0.10446734182532257,0.20283625318346263,0.08358636258416424,0.13498463125871388
4,74.0,1.0,0.23563727335372703,0.20836993149364902,0.17022305242186023,0.09927589377010244
4,74.0,1.0,0.08778449302831819,0.11931538614301991,0.12801941356268445,0.09932940664908295
4,74.0,1.0,0.24735072111447018,0.2885091776571909,0.2543734753791364,0.22936442943680543
5,74.0,1.0,0.1131509951082876,0.02192779990216786,0.0735541645094314,0.22153159906668912
5,74.0,1.0,0.07208263635813354,0.2575888778812016,0.2776738881735074,0.21864624725457163
5,74.0,1.0,0.06995808067180417,0.10650760401570719,0.3,0.09881735893861684
5,74.5,1.0,0.2857966110317647,0.13333546571589588,0.3,0.13698152808090583
5,74.0,1.0,0.1478977052941788,0.12814049876727326,0.24982122744992052,0.1163626687841973
5,74.0,1.0,0.1758158380443394,0.25183694931233125,0.11923447753093999,0.2215009422876111
5,74.0,1.0,0.07935189118414765,0.16117414942406968,0.10714670915669153,0.25640297435116033
5,74.0,1.0,0.1366228871210299,0.28771031554658577,0.16838932286930533,0.14395395992114304
5,74.0,1.0,0.19237308277624568,0.20050227153622885,0.19798713629899262,0.12593349313603236
5,74.0,1.0,0.11131736045304161,0.2128753123187931,0.22830375552676171,0.1510038130330474
5,77.5,1.0,0.18909235247982256,0.15421761772480255,0.1258759100926351,0.15622335366533507
5,38.0,1.0,0.16488116152676144,0.14529809597080956,0.04452603502939536,0.240969369450139
5,74.5,1.0,0.21738627101562422,0.1435020778668133,0.21689247917966417,0.14127206966926883
5,74.0,1.0,0.09647809418225335,0.3,0.07167165291964184,0.1888811486123202
5,74.0,1.0,0.14159125159341682,0.21103243614656025,0.10514831815724346,0.08755109658680359
5,74.0,1.0,0.1166267262079958,0.0814659721086498,0.1194710806290507,0.17150722645813735
5,74.0,1.0,0.05466451022937747,0.1328569799065779,0.2464318557552113,0.13289595764146186
5,74.0,1.0,0.16099561099416596,0.1519216120570949,0.12660695061277788,0.08882950585774584
5,51.5,1.0,0.09951076664500724,0.16795316438121424,0.04105849441219092,0.13269626337850096
5,74.0,1.0,0.08345303900658499,0.115075585272097,0.1019795057144819,0.13051060341172
5,77.5,1.0,0.2593289983758901,0.17852300207382646,0.06350913460813264,0.16508723853357019
5,74.0,1.0,0.14136353956724404,0.13135240395248354,0.19589298649148434,0.10650088995028897
5,74.0,1.0,0.3,0.1300854227556823,0.18946814608274223,0.14907408352399118
5,74.0,1.0,0.16373338212085414,0.24394253447612865,0.10580437388321069,0.12840307508322069
5,80.0,1.0,0.20202110284642158,0.28480308469106624,0.07091891174015547,0.09560194206457387
5,74.0,1.0,0.28593256762173147,0.28508707723612947,0.26062213829507996,0.2106137854594601
5,74.0,1.0,0.2519830314395215,0.24485513919845467,0.1399013618026781,0.16288340204011878
5,74.0,1.0,0.07788188933650746,0.08035685194236805,0.3,0.1628183790229501
5,74.0,1.0,0.20206274635255428,0.18687279380447502,0.20602812930023437,0.20360136075222357
5,74.5,1.0,0.18803528301265726,0.3,0.05152281248378659,0.051857145011896616
5,74.0,1.0,0.14707441842224406,0.1345101674122943,0.2258604469452248,0.09004256745608447
5,74.0,1.0,0.05741991970399012,0.15202081836792244,0.24168970618542313,0.19346436242294285
5,77.5,1.0,0.13179731417753868,0.29646532657273217,0.054634691174202596,0.10937838930837573
5,74.0,1.0,0.18119618904728954,0.2513335789293143,0.18089595575165332,0.12308741933725137
5,74.0,1.0,0.14046091506965463,0.3,0.2110781307624193,0.21500733791491508
5,74.0,1.0,0.18111980173561013,0.18292606873008668,0.07838265586736566,0.1660329264794301
5,74.0,1.0,0.08607457361866479,0.2480885807349762,0.08540153164386273,0.08873826935389768
5,74.0,1.0,0.1801871014462812,0.19334287262753191,0.21309919240846387,0.14742531859152036
5,74.0,1.0,0.1068250338822456,0.28454235081416557,0.28345063666877524,0.21305932643834352
5,74.0,1.0,0.15652570342629382,0.2206988125165802,0.1416125853628881,0.08411092786260062
5,74.0,1.0,0.09302502258433815,0.08544975495729068,0.16084369882927688,0.14913226793479786
5,74.0,1.0,0.17830284558499032,0.21847075337646438,0.12658228528926638,0.15634098110164033
5,74.0,1.0,0.10984739442790284,0.2958156553109012,0.0738537429962885,0.1231136966075437
5,74.0,1.0,0.24658173635472716,0.18601083260379547,0.1429592932533118,0.08546469019806702
5,74.0,1.0,0.10174997234036165,0.13105897867907235,0.1152051281609104,0.09045732699138428
5,74.0,1.0,0.25415657898607547,0.3,0.26601852008950466,0.2005582088109616
5,74.0,1.0,0.13124535210559077,0.15524988873742385,0.24776088284500353,0.25195601834243114
5,-47.5,0.0,0.22120036354183942,0.16809459480427036,0.1271316236885534,0.12460669181920161
5,-47.5,0.0,0.2092662974080421,0.1779173857426627,0.14456814938544968,0.17742340282223507
5,74.0,1.0,0.20014897078491256,0.18241229079577748,0.18631166365269944,0.12011294580008315
6,74.0,1.0,0.12206106416345168,0.020784472406536,0.06416238349649178,0.2166003499689623
6,74.0,1.0,0.08009974221995945,0.23054623394600843,0.27362971477475817,0.17319432493301856
6,74.0,1.0,0.06292249655500455,0.1002714998570083,0.3,0.1123501976675182
6,74.5,1.0,0.3,0.18433934490332166,0.3,0.20644655840570345
6,74.0,1.0,0.1708814947088631,0.17706652078773097,0.22036526118229294,0.07091473938099443
