0.000000,7.243582
0.000000,7.243582
0.000000,7.243582
0.000000,7.243582
0.000000,7.243582
1.000000,-1.231622
1.000000,-1.231622
1.000000,-1.231622
1.000000,-1.231622
1.000000,-1.231622
2.000000,-5.245596
2.000000,-5.245596
2.000000,-5.245596
2.000000,-5.245596
2.000000,-5.245596
3.000000,-3.064961
3.000000,-3.064961
3.000000,-3.064961
3.000000,-3.064961
3.000000,-3.064961
4.000000,-10.052063
4.000000,-10.052063
4.000000,-10.052063
4.000000,-10.052063
4.000000,-10.052063
5.000000,-12.361788
5.000000,-12.361788
5.000000,-12.361788
5.000000,-12.361788
5.000000,-12.361788
6.000000,-6.960489
6.000000,-6.960489
6.000000,-6.960489
6.000000,-6.960489
6.000000,-6.960489
7.000000,-5.441772
7.000000,-5.441772
7.000000,-5.441772
7.000000,-5.441772
7.000000,-5.441772
8.000000,5.489204
8.000000,5.489204
8.000000,5.489204
8.000000,5.489204
8.000000,5.489204
9.000000,-1.341301
9.000000,-1.341301
9.000000,-1.341301
9.000000,-1.341301
9.000000,-1.341301
