0.000000,21.056029,-4.540464
1.000000,14.362518,-5.515352
2.000000,20.758327,-4.932791
3.000000,30.627747,-4.847954
4.000000,34.114548,-1.043742
5.000000,24.968814,-0.673350
6.000000,28.061719,-1.142127
7.000000,26.937260,-1.534518
8.000000,16.617296,-0.705375
9.000000,28.094067,-0.211439
10.000000,25.417790,-0.386441
11.000000,24.858913,-1.571395
12.000000,24.868021,0.846660
13.000000,30.627696,2.439693
14.000000,32.640033,-0.118253
15.000000,28.022702,0.099362
16.000000,34.108343,1.168856
17.000000,28.028393,0.701666
18.000000,32.635312,0.663969
19.000000,25.108289,0.459330
20.000000,21.402961,0.229063
21.000000,34.505558,-0.309367
22.000000,21.148643,1.117796
23.000000,30.615633,-0.508289
24.000000,24.936613,0.955292
25.000000,28.125496,0.092679
26.000000,30.607040,0.296220
27.000000,30.617806,-0.969627
28.000000,32.604015,0.632548
29.000000,24.699637,0.072895
30.000000,30.670420,1.076900
0.000000,12.355840,-5.887514
1.000000,17.424363,-6.107581
2.000000,20.194378,-5.386664
3.000000,31.710835,-0.310752
4.000000,36.502551,-0.771231
5.000000,40.507178,1.389012
6.000000,66.836477,0.870282
7.000000,40.518209,0.079024
8.000000,31.210724,0.948588
9.000000,48.434544,0.838996
10.000000,46.568365,0.407902
11.000000,37.035266,2.206367
12.000000,40.969828,3.857748
13.000000,56.164475,2.604112
14.000000,53.862219,2.530847
15.000000,24.855087,0.720514
16.000000,46.585358,1.548392
17.000000,44.639280,1.528700
18.000000,31.638569,0.403734
19.000000,34.612990,0.263096
20.000000,46.809017,2.188507
21.000000,36.346433,2.309504
22.000000,50.817276,3.411169
23.000000,43.815787,2.659417
24.000000,41.649416,2.695070
25.000000,36.056222,2.936459
26.000000,35.694691,3.404569
27.000000,44.774818,2.248375
28.000000,34.216812,3.045958
29.000000,37.252435,3.228051
30.000000,36.746639,4.125756
0.000000,12.021340,-5.713149
1.000000,20.803931,-5.320653
2.000000,18.243249,-5.236793
3.000000,14.839047,-5.627606
4.000000,31.593581,-4.797402
5.000000,30.477463,-3.012962
6.000000,20.238354,-4.133275
7.000000,43.485865,-2.126613
8.000000,50.253658,-1.842108
9.000000,31.947269,-1.613871
10.000000,20.056593,-3.037719
11.000000,41.674842,-1.300622
12.000000,31.404249,-1.905518
13.000000,31.483110,-4.209956
14.000000,40.538832,-2.485801
15.000000,31.422173,-2.095605
16.000000,31.627547,-1.215123
17.000000,46.519031,-2.060392
18.000000,31.579617,-2.617854
19.000000,37.186856,-1.498555
20.000000,44.064254,-0.477003
21.000000,24.661302,-3.422077
22.000000,40.937753,-1.677221
23.000000,46.465001,-0.557693
24.000000,24.169648,-2.729488
25.000000,48.398107,-1.230041
26.000000,39.519841,-1.657164
27.000000,43.699980,-1.924860
28.000000,31.971832,-0.525765
29.000000,31.612895,-0.372644
30.000000,25.500043,-2.052205
0.000000,15.163676,-5.500512
1.000000,24.598952,-4.945994
