0.000000,-0.022861
0.000000,-0.022861
0.000000,-0.022861
0.000000,-0.022861
0.000000,-0.022861
1.000000,6.734900
1.000000,6.734900
1.000000,6.734900
1.000000,6.734900
1.000000,6.734900
2.000000,17.419855
2.000000,17.419855
2.000000,17.419855
2.000000,17.419855
2.000000,17.419855
3.000000,-5.538698
3.000000,-5.538698
3.000000,-5.538698
3.000000,-5.538698
3.000000,-5.538698
4.000000,4.531476
4.000000,4.531476
4.000000,4.531476
4.000000,4.531476
4.000000,4.531476
5.000000,-2.719438
5.000000,-2.719438
5.000000,-2.719438
5.000000,-2.719438
5.000000,-2.719438
6.000000,-3.464436
6.000000,-3.464436
6.000000,-3.464436
6.000000,-3.464436
6.000000,-3.464436
7.000000,-6.945399
7.000000,-6.945399
7.000000,-6.945399
7.000000,-6.945399
7.000000,-6.945399
8.000000,3.909988
8.000000,3.909988
8.000000,3.909988
8.000000,3.909988
8.000000,3.909988
9.000000,3.555095
9.000000,3.555095
9.000000,3.555095
9.000000,3.555095
9.000000,3.555095
