1.000000,15.199507
1.000000,15.199507
1.000000,15.199507
1.000000,15.199507
1.000000,15.199507
2.000000,-14.068141
2.000000,-14.068141
2.000000,-14.068141
2.000000,-14.068141
2.000000,-14.068141
3.000000,-12.009568
3.000000,-12.009568
3.000000,-12.009568
3.000000,-12.009568
3.000000,-12.009568
4.000000,-15.475608
4.000000,-15.475608
4.000000,-15.475608
4.000000,-15.475608
4.000000,-15.475608
5.000000,-3.889709
5.000000,-3.889709
5.000000,-3.889709
5.000000,-3.889709
5.000000,-3.889709
6.000000,-11.787528
6.000000,-11.787528
6.000000,-11.787528
6.000000,-11.787528
6.000000,-11.787528
7.000000,-7.026972
7.000000,-7.026972
7.000000,-7.026972
7.000000,-7.026972
7.000000,-7.026972
8.000000,-11.595355
8.000000,-11.595355
8.000000,-11.595355
8.000000,-11.595355
8.000000,-11.595355
9.000000,-15.764841
9.000000,-15.764841
9.000000,-15.764841
9.000000,-15.764841
9.000000,-15.764841
10.000000,-14.991906
10.000000,-14.991906
10.000000,-14.991906
10.000000,-14.991906
10.000000,-14.991906
