generation,gain_enemy_1,gain_enemy_4,gain_enemy_6,kill_enemy_1,kill_enemy_4,kill_enemy_6,sigma_0,sigma_1,sigma_2,sigma_3
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.15213316585066058,0.29884819886662517,0.06386872693461754,0.041337179601757694
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1454478707813093,0.04172000943161578,0.3,0.09160045486354611
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.28286587925838647,0.15984246545468198,0.3
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05861439258206443,0.03451451795969018,0.007675301987805723,0.0036499298313603288
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.060324500002077924,0.13074929993644366,0.18477730243707088,0.3
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06953097479974062,0.17756838299181868,0.08352074925335148,0.1506424646776613
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.141887143380145,0.022582255039555483,0.05149490855394078,0.11096239941307416
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21615789321795228,0.2497017239807362,0.05411117511293671,0.11422641401154209
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.060519593965373084,0.05688870786076283,0.2798134125388316,0.022801812517273434
120,-67.5,-47.5,-95.0,0.0,0.0,0.0,0.11890600458598861,0.24027717638124435,0.12165399044401444,0.16084839157639486
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1473848390516423,0.21722686548673628,0.16442489672968186,0.07976957383422878
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24859489974742113,0.16010238823422243,0.3,0.04408205568708493
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24127908033882176,0.05231683109037542,0.2723769283474301,0.23950312565606433
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1595058662969254,0.002130103173521347,0.12430345435612895,0.12045942710436683
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.13524057013561422,0.06878301296692015,0.019131812826352644,0.2049837377573608
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.022201471713966848,0.3,0.15880944714232934,0.04452979406004382
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.059121962639846815,0.2732363168729982,0.2936718788168475
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08992848871459248,0.07904759565195196,0.12148793416090993,0.1597746203914342
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09984959008248144,0.04524222315624733,0.07619822582739044,0.08695990078893587
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18940417873416585,0.0779021216697772,0.11846242706513498,0.15382949782724364
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11781327449039607,0.08531146988421787,0.051642768397477945,0.2113943120300674
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11804142976381281,0.11597980275059369,0.12421685942173542,0.17624173090785794
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.0773905576121556,0.09501662064580967,0.2095497659373767,0.3
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2508480370997974,0.1249908473401351,0.08202198952507815,0.04075977387525679
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.009792214560946253,0.22077478554243285,0.03716066143160294,0.05969630366194812
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07237567727102849,0.3,0.15546937359649654,0.06432303236893021
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24736083718225493,0.06226067179908766,0.1740150922122191,0.09694561179574726
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1688031311811568,0.1294264909205759,0.05101667957814399,0.12212883859301972
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12334423136226975,0.051735324926535015,0.02881045759654491,0.1326365258176623
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07247922022694062,0.06966732562239916,0.05205830368102239,0.08840241096144197
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1107710497996359,0.21719919329542559,0.14807080708286835,0.048200005361301895
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.28821368290984567,0.2941013317834538,0.08486448449987305,0.06322282684286613
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11883628275635942,0.14525276267131795,0.27055188338752806,0.3
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06257987872567987,0.05743198557360303,0.05125427307742981,0.2534434452794642
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2574677982097533,0.023255451040394635,0.25114024706983434,0.14007642924800975
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2510807462582584,0.10480436133271577,0.11812022937766828,0.20590073621530552
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.20600927301349548,0.18112982713914758,0.05359180820303262,0.0926605496808749
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10693701000878565,0.04654062646446994,0.16277429939675675,0.07799024724862587
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.048716370957325415,0.28981323432559475,0.2926152212455109,0.008964922013877786
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.24351502903350622,0.20330132818339913,0.049033334298259915,0.02202264701836076
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19512462191538382,0.03730051045981239,0.14316123809952358,0.04974258481129602
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17190762357268258,0.23545585780353828,0.07507015896043522,0.14155248811370993
120,-62.5,-3.249999999999817,-77.5,0.0,0.75,0.0,0.09882386159518482,0.2531749474801217,0.21586011238873695,0.0410480899921668
120,-62.5,-42.89999999999994,-95.0,0.0,0.0,0.0,0.051909024808146784,0.26724532401602785,0.15904383322376459,0.12838065930212875
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19022702107698675,0.0423853145982188,0.12647339076052716,0.3
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19992779567660496,0.080907641470031,0.13998593864214298,0.3
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1396574186851535,0.03386147974077216,0.03436665063388298,0.1878587365924419
120,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.14900430174934542,0.043538656094944166,0.2254044565518494
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05421662646642864,0.14475986038510616,0.07010283596648373,0.3
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.26079966787763104,0.1191132454553533,0.03925824308961584
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1564717744863713,0.3,0.08897091652309842,0.03353589764252848
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12297370959389749,0.04862919174306105,0.3,0.10319822292716044
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.22766043536552488,0.22772295283783847,0.08558221403239061,0.2837096942627432
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05948655909111174,0.03394969456914727,0.0083723811500563,0.0033375323524237705
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06714174112788268,0.12722581852292333,0.16092770253226577,0.2322195615585301
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08999983476229462,0.17068936086149333,0.07806116666075041,0.13609185947922073
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14120897232934346,0.0239572335689989,0.04908744189830983,0.13078620479505618
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.20309307039256555,0.20546836005981545,0.048299698253480995,0.09390626310818681
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05493315019441443,0.08051664242950166,0.3,0.019298390825227864
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16831112063197218,0.1952332596445887,0.16704833276082706,0.07059028259916526
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2823736599438767,0.15887715813740785,0.2856527756004911,0.034746698496192836
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1641672319415293,0.05249235000011416,0.2705675179182134,0.24731089901507242
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17266312428891922,0.0020980090393582073,0.12804606595011145,0.0940458571465312
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2264830503079312,0.0665080543056633,0.014070683144781286,0.22652841408228885
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.01995759791268516,0.3,0.17648180971098512,0.05232793548114971
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.04702023708376195,0.20596221630877223,0.2346738438179461
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09168953029322499,0.0658149787300978,0.1161502885404159,0.17808987293633705
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09891364934646303,0.039495321182804355,0.09639749601835554,0.07132078027480683
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18901141180237158,0.10743796341038694,0.10489150739154002,0.14295324625926356
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11493964353666279,0.09064913963895779,0.03904608617397962,0.26922462146577675
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18236429110979951,0.1599031241570287,0.10801971610840756,0.15620020208865212
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08677532757522022,0.0867496722871972,0.17746715285751324,0.2423167923279862
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23183444623359362,0.10218340269960076,0.07724784882458548,0.04843591862537925
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.007538616381830927,0.21691257811430004,0.02623314798435571,0.05073190036349614
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07464798766931842,0.24376761486531193,0.12553884568048512,0.05096286206005989
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18356207892049184,0.05122722406165763,0.15035056333690822,0.07687983984912354
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17727080912634588,0.1243021319855005,0.039477608764303944,0.09785886543694214
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11681293799355141,0.05511465056172628,0.02612851800894481,0.137090328663283
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06465187543402703,0.08434999667288531,0.05076225022214943,0.08720947231064882
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10094862551730523,0.14630135262661548,0.12669360554357073,0.04311953001016634
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.25495335426101723,0.10109729819349278,0.059202949913943544
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12609225556937403,0.13901946717935304,0.2765312331117685,0.3
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07205325459683551,0.04691876626436162,0.06921293595914488,0.3
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.027042126803538204,0.24222663659909432,0.11980622079752397
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2233310257953221,0.10255628985645582,0.11848951793203578,0.20161437765422494
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.25073780271907353,0.19661907576985344,0.04545076644577775,0.10872178088829133
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11192887819193985,0.04538560125921582,0.19665197317307695,0.09280929233631738
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.03978656834323526,0.2580791599115486,0.27910306028919474,0.008741724639241454
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2503581470070548,0.2518809445995547,0.04974360488108474,0.021460508798642575
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21378906980677415,0.04759899168255468,0.1607390604930851,0.044760594674053356
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16881599140511813,0.23551473223102712,0.08250781671775258,0.1125639148754571
121,-62.5,-3.249999999999817,-77.5,0.0,0.75,0.0,0.12617374149171467,0.2528247916111838,0.21729215002164592,0.03596792625067686
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18281536637484433,0.03991386970205124,0.1104020636669009,0.3
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.27676068334708237,0.07878833181317926,0.12563539358678957,0.21386169350953124
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1813726121377267,0.032532274893505145,0.03258229100807983,0.21125183274721868
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2615342104725196,0.16879335075127708,0.05572089137650726,0.2492189753181588
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14107188167619747,0.17432917618880459,0.12583252898942046,0.14206228543628446
121,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2713759926083411,0.07657833398976195,0.20951855853932602,0.2933937314973318
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.3,0.13677825175465397,0.03892622716183106
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1671301357309918,0.3,0.09001820067453141,0.029760913194642514
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09260606261098388,0.06456866613027738,0.27651613558771937,0.14383317182209351
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21577768729086505,0.1970395861701186,0.1090717452412129,0.2751711453083211
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07340012259504712,0.024806123992226262,0.00885727757098715,0.003062673555585522
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.06868980849851872,0.08913386634530816,0.11085136112656471,0.22314574658276143
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10692168211303402,0.1775202495471782,0.07512154241531595,0.13829719630892026
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11386088791884723,0.024351589679677186,0.04256575310538497,0.0723100189812546
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.19329046938899544,0.23390808515389666,0.05260739176955525,0.09036789338874479
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.05983080457812289,0.09773515238510905,0.2750215178711222,0.01883024418640105
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.14879447843374147,0.25899634092118023,0.20242972829882283,0.08224836254678605
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.27772997671693767,0.16922951979982834,0.3,0.036155348097598274
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12193632423674491,0.06301616537772979,0.29352438155197697,0.19999017565634597
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2442990831665336,0.0022163597588347682,0.11063441075513028,0.10956658658016588
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.17125488437201888,0.06890218210019998,0.015746730887228465,0.2586601360929386
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.01849571624892538,0.3,0.17057232105219375,0.04623079526251573
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.05915883500091969,0.26225040107226427,0.22499132166890468
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.10644558382255281,0.08468845257985441,0.09215329127524632,0.21657505443645025
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08438054840959573,0.04319085633547958,0.09156269474576083,0.06181946874418598
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2113986151039865,0.10134679929936376,0.10298931451623884,0.14889475332698268
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11172693140900238,0.10435147994304078,0.02726539088482893,0.23640823674068207
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21674018439853787,0.1443938071466518,0.1110258598466149,0.1936232114278186
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08117221406947699,0.07743111313984871,0.22246861594081868,0.2542028974935944
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23275781547840224,0.07331816299279817,0.06930543545355555,0.04030806133384675
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.007267659346637661,0.3,0.027973491561109474,0.06164520543565108
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.07358754500921068,0.2923439165346335,0.12140104621036887,0.04206018147737252
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.21286616913754364,0.05059595752979394,0.13801634708082638,0.06733298708985369
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23889277493890854,0.17164047594487275,0.04871410508805597,0.11476711747096174
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12823382715014534,0.04611136174208768,0.025891516291665122,0.1716467078715586
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.08888219515995431,0.11333197707836702,0.05983837399877254,0.07212589866639485
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.11579522266627569,0.11708983066210074,0.1200620470719256,0.048155098461023144
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.3,0.29110205820771207,0.09935344944646955,0.07813831292401713
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12703529122358492,0.1747895129831233,0.3,0.3
122,-62.5,-7.449999999999816,-95.0,0.0,0.75,0.0,0.06714726635620456,0.05552416588119613,0.07972523534892607,0.2230407480939203
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.29490517208046624,0.038537211351933554,0.2547470333515989,0.09453651991509587
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.211959675645119,0.12021419189908135,0.14348381138119254,0.24857476824478064
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.22077110842405914,0.2289377375688727,0.04952767659336533,0.1386085554350524
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.12406912424048679,0.04367665662628996,0.15373462975031751,0.08899914470943936
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.037278674735943616,0.3,0.27100652363284666,0.009871698972051727
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.26436668688495624,0.2423505814894377,0.043059275970585655,0.02545602472405106
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18537979410827907,0.04705171190582581,0.13749737633038664,0.05673331924969487
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16698452178490658,0.21224086342182344,0.10059841941869276,0.0888027368081797
122,-62.5,-3.249999999999817,-77.5,0.0,0.75,0.0,0.1169236322594339,0.2834689283858703,0.16697140800084587,0.038244540342841846
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2207305988612947,0.05063281820917784,0.11976496421203366,0.3
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.23272314977217273,0.06938999550815121,0.18106383274516294,0.3
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.16490221309916545,0.03099517436860385,0.030651553118270704,0.2735466653004529
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2663088653748557,0.19792816589802614,0.05594136321190407,0.2609010116475211
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.1390796664849643,0.1683979899839457,0.06804611529888493,0.11481916024877235
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.27678482234533697,0.10535851563450198,0.2232894694958478,0.21493355467471037
122,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.20596642777711416,0.034917314195920666,0.11801646751725478,0.19947508433151193
123,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.25844353664611835,0.3,0.10528492614312515,0.041173450229249266
123,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.18776161342604766,0.3,0.09787289860730063,0.02741139918233703
123,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.09434757457854481,0.08922490338378028,0.3,0.12608920710828111
123,-62.5,-3.249999999999817,-95.0,0.0,0.75,0.0,0.2101030212321332,0.20474144865404387,0.12543664403488206,0.2835315259568582
