fitness,p_health,e_health,time
57.01606371931281,0.0,30.0,397
92.48772932632855,79.6000000000002,0.0,238
92.48772932632855,79.6000000000002,0.0,238
57.01606371931281,0.0,30.0,397
92.48772932632855,79.6000000000002,0.0,238
