fitness,p_health,e_health,time
92.0535612249423,79.0000000000002,0,346
91.60226421822038,74.80000000000024,0,357
92.0535612249423,79.0000000000002,0,346
92.0535612249423,79.0000000000002,0,346
89.53315225241283,52.600000000000314,0,307
