fitness,p_health,e_health,time
92.52322890233344,81.40000000000018,0,275
92.52322890233344,81.40000000000018,0,275
88.1761129328935,41.80000000000029,0,405
92.52322890233344,81.40000000000018,0,275
92.52322890233344,81.40000000000018,0,275
