fitness,p_health,e_health,time
87.7135479947156,37.00000000000028,0.0,398
92.71641489804763,84.40000000000015,0.0,306
92.71641489804763,84.40000000000015,0.0,306
87.7135479947156,37.00000000000028,0.0,398
39.15645558296864,0.0,50.0,345
