generation,fitness,p_health,e_health,time
0,-1.2318134212893013,0.0,25.0,34.5
0,-1.3023715382103553,0.0,25.0,45.75
0,-1.153780129210315,0.0,25.0,25.25
0,-1.3091104907074873,0.0,25.0,47.0
0,3.887945054492454,0.0,90.0,166.25
0,-1.4183308167928732,0.0,25.0,72.75
0,13.19316385196262,0.0,80.0,122.5
0,3.1949245984383268,0.0,90.0,332.5
0,21.920212902915722,0.0,70.0,164.25
0,-1.4292569253515555,0.0,25.0,76.0
0,-1.3156725472262214,0.0,25.0,48.25
0,-1.3529115129637599,0.0,25.0,56.0
0,-1.3130683570116575,0.0,25.0,47.75
0,-1.3023715382103553,0.0,25.0,45.75
0,-1.2687934538084567,0.0,25.0,40.0
0,-1.1682072086154764,0.0,25.0,26.75
0,6.417222638084135,0.0,87.5,127.0
0,-1.3182498896409367,0.0,25.0,48.75
0,-1.2608562792298117,0.0,25.0,38.75
0,-1.245901655427084,0.0,25.0,36.5
0,21.125534957224662,0.0,70.0,356.25
0,-1.3182498896409367,0.0,25.0,48.75
0,-1.2824746787307684,0.0,25.0,42.25
0,-1.323326206181123,0.0,25.0,49.75
0,-1.3023715382103553,0.0,25.0,45.75
0,-1.4594326117914849,0.0,25.0,85.75
0,15.42161324680138,0.0,77.5,129.5
0,-1.1968729356955115,0.0,25.0,30.0
0,-1.3182498896409367,0.0,25.0,48.75
0,-1.2982392127225526,0.0,25.0,45.0
0,-1.4373482464770633,0.0,25.0,78.5
0,-1.2868736192033632,0.0,25.0,43.0
0,-1.2687934538084567,0.0,25.0,40.0
0,-1.2207004806465926,0.0,25.0,33.0
0,-1.3182498896409367,0.0,25.0,48.75
0,-1.4267775661872188,0.0,25.0,75.25
0,14.906708622799153,0.0,77.5,225.0
0,28.397825829243992,0.0,62.5,219.75
0,-1.2207004806465926,0.0,25.0,33.0
0,-1.1682072086154764,0.0,25.0,26.75
0,-1.1968729356955115,0.0,25.0,30.0
0,3.9574609467623856,0.0,90.0,156.5
0,-1.1682072086154764,0.0,25.0,26.75
0,39.97078104373303,0.0,50.0,153.5
0,-1.245901655427084,0.0,25.0,36.5
0,-1.3117560180401215,0.0,25.0,47.5
0,-1.444413080805664,0.0,25.0,80.75
