generation,fitness,p_health,e_health,time
0,-0.26466524123622465,0.0,5.0,9.950000000000001
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2631345094452443,0.0,5.0,9.65
0,-0.25737472384067267,0.0,5.0,8.6
0,-0.26390573296152586,0.0,5.0,9.8
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.29416611942441395,0.0,5.0,17.95
0,9.025764248899934,0.0,84.5,140.85
0,2.135891209022648,0.0,92.0,162.3
0,-0.284686606940135,0.0,5.0,14.850000000000001
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.2317364494114818,0.0,5.0,5.15
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.26339290795316644,0.0,5.0,9.700000000000001
0,21.56349231418772,0.0,70.5,149.0
0,-0.2543798167616192,0.0,5.0,8.1
0,-0.2610177912539162,0.0,5.0,9.25
0,-0.24952162933893682,0.0,5.0,7.3500000000000005
0,-0.07573050423580463,0.0,19.0,26.4
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,28.54453522090528,0.0,61.5,469.3500000000001
0,-0.2853555132374438,0.0,5.0,15.05
0,-0.2596478425445105,0.0,5.0,9.0
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.257664579724889,0.0,5.0,8.65
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.26235120360802433,0.0,5.0,9.5
0,-0.049689259525845436,0.0,9.5,15.450000000000001
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,15.701609827270538,0.0,76.0,364.95
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.24918033108541682,0.0,5.0,7.300000000000001
0,16.17593674109488,0.0,76.5,147.20000000000005
0,-0.2467236966565346,0.0,5.0,6.95
0,-0.25737472384067267,0.0,5.0,8.6
0,-0.2628747686013891,0.0,5.0,9.600000000000001
0,-0.24141568686511508,0.0,5.0,6.25
0,-0.2699081350758876,0.0,5.0,11.05
0,-0.2567899218525131,0.0,5.0,8.5
0,-0.04485586527641425,0.0,9.5,14.3
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.24636268425786026,0.0,5.0,6.9
0,-0.2853555132374438,0.0,5.0,15.05
0,-0.2699081350758876,0.0,5.0,11.05
0,-0.26020033435383977,0.0,5.0,9.1
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.2628747686013891,0.0,5.0,9.600000000000001
0,-0.25119402604231383,0.0,5.0,7.6000000000000005
0,-0.1363005600491774,0.0,19.0,37.6
0,-0.2528122902674154,0.0,5.0,7.8500000000000005
0,-0.2505317647048128,0.0,5.0,7.5
0,28.575956299858973,0.0,61.5,444.79999999999984
0,-0.23310815669392182,0.0,23.5,140.65
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,56.725697177636526,0.0,31.0,224.65
0,-0.25375869076169133,0.0,5.0,8.0
0,3.4955948712644442,0.0,90.5,159.59999999999997
0,8.662046354873098,0.0,85.0,129.75
0,-0.26339290795316644,0.0,5.0,9.700000000000001
0,-0.2885720561565008,0.0,5.0,16.05
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.23221954495706865,0.0,5.0,5.2
0,13.711491854471342,0.0,79.5,117.70000000000003
0,-0.23767950955531825,0.0,5.0,5.800000000000001
0,-0.2626136714023315,0.0,5.0,9.55
0,-0.2641601864368994,0.0,5.0,9.850000000000001
0,3.8607826091114767,0.0,90.0,178.10000000000005
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.2389561746555765,0.0,5.0,5.95
0,23.10005501627325,0.0,69.0,124.44999999999997
0,39.682586024656636,0.0,49.0,506.0500000000001
0,-0.2452637389219215,0.0,5.0,6.75
0,-0.26020033435383977,0.0,5.0,9.1
0,-0.24220935432292956,0.0,5.0,6.3500000000000005
0,-0.2564949357461537,0.0,5.0,8.450000000000001
0,-0.2626136714023315,0.0,5.0,9.55
0,-0.041880740419271034,0.0,9.5,14.100000000000001
0,-0.1772915085035955,0.0,38.0,57.30000000000001
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.22662997465766282,0.0,5.0,4.65
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.2604743076420711,0.0,5.0,9.15
0,18.22019451085166,0.0,74.0,180.45000000000002
0,-0.25249280036247684,0.0,5.0,7.800000000000001
0,-0.24220935432292956,0.0,5.0,6.3500000000000005
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.2631345094452443,0.0,5.0,9.65
0,2.9710738393689837,0.0,90.0,416.94999999999993
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.28617925509761905,0.0,5.0,15.3
0,-0.26364997792818734,0.0,5.0,9.75
0,16.847651569821668,15.299999999999997,76.5,530.5
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.283494046149026,0.0,5.0,14.5
0,-0.2429906202180836,0.0,5.0,6.45
0,14.150129695415426,0.0,78.5,185.70000000000005
1,6.134073007324081,0.0,86.5,411.70000000000005
1,0.1563755989072449,0.0,14.0,21.35
1,7.031204143043219,0.0,86.5,169.05
1,14.474552828068138,0.0,77.5,322.75
1,0.14343867552584297,0.0,4.5,23.0
1,24.80166480280401,0.0,66.5,219.05
1,32.685250178586465,0.0,57.5,271.7
1,46.29397938345294,0.0,43.0,153.3
1,4.1220848074429455,0.0,90.0,135.04999999999998
1,18.38923333726467,0.0,74.0,152.35
1,10.755343793712015,0.0,83.0,95.35
1,-0.24779135288006304,0.0,5.0,7.1000000000000005
1,17.845713777007678,0.0,74.5,166.05
1,12.747216937359926,0.0,79.0,475.2000000000001
1,-0.2567899218525131,0.0,5.0,8.5
1,-0.25375869076169133,0.0,5.0,8.0
1,10.38525141777866,0.0,83.0,140.1
1,0.08389422298499871,0.0,23.5,41.2
1,-0.3039966597547795,0.0,5.0,21.85
1,-0.26364997792818734,0.0,5.0,9.75
1,3.920735883428505,0.0,90.0,176.29999999999998
1,-0.26364997792818734,0.0,5.0,9.75
1,60.688859070529965,0.0,26.5,245.9
