max,mean,std_dev
30.752975927839515,-1.2407777885343285,7.263102615696453
31.016393378291664,-1.1800458641566627,7.837286808251696
57.16226955283406,-0.9557987104494226,8.271084637744622
57.16226955283406,-0.7541786409419213,8.962067160883082
30.912403664767616,-0.5090036647523715,8.572864209600546
30.912403664767616,-0.6358222836675723,8.55860774180206
48.752975927839515,0.5737986301489162,9.81024924229885
48.912403664767616,1.6132728227846829,10.583886226612616
48.912403664767616,3.29217762857633,11.283630191747188
66.1335319430667,8.730974062038573,15.126437850219087
75.60183729848225,10.73820164914608,15.149481138966898
65.18545710274005,11.33803109303664,15.370674110888435
75.82951600496185,15.211966013082902,18.546561965629135
94.02326625757942,16.495580729380762,18.988436646688058
94.02326625757942,14.739456587648615,21.591802634751005
94.02326625757942,17.322665260635926,23.30486082718189
75.75297592783951,18.79645760217248,22.16522969997337
85.56889138314541,17.470667023272515,21.54485917726946
94.02326625757942,19.103439464750835,23.553769392671953
94.02326625757942,17.646562975530664,21.352464004671678
94.02326625757942,14.240864211882007,20.414124084674107
94.02326625757942,16.990687976835574,22.50479485981975
94.02326625757942,20.189950240812415,22.720151537318696
75.72700044143625,18.220101586103514,19.357849312232354
94.02326625757942,14.50109240548788,22.323285975801756
94.02326625757942,15.440436908682814,20.522008778129642
94.02326625757942,17.27837375586585,23.438494858558407
94.02326625757942,25.366254001988793,27.5387002465014
94.02326625757942,24.066036065562674,26.110580904907795
94.02326625757942,19.38070205211497,25.082114859604644
94.02326625757942,21.431235066818175,23.47993674540271
94.02326625757942,25.53940485281646,26.397348186450376
94.02326625757942,24.447478930494732,24.820678563194317
94.02326625757942,21.398530382137306,23.475701012146704
94.02326625757942,25.79781325850175,26.80113297089284
94.02326625757942,23.78225387175637,26.664106310367192
94.02326625757942,26.00138335324342,25.56450793975937
94.02326625757942,27.067034506255453,27.31859524631026
94.02326625757942,20.33973823465028,25.141052036003796
94.02326625757942,24.37673031168631,28.736398754450633
94.02326625757942,19.214079740512872,24.166316297299804
94.02326625757942,17.916501038614825,25.589069597115806
94.02326625757942,23.899728832602445,25.46009114807741
94.02326625757942,15.224008344368574,23.066828703207793
75.73730981109512,13.61080592712845,21.47274487903657
75.82385026742617,14.836825781166999,21.51772650654998
75.95657488308075,22.210461165296664,24.075679788230985
94.02326625757942,21.00070664440482,22.614315890393588
94.02326625757942,24.968007224580983,24.23344168786562
94.02326625757942,20.92899050068057,24.35842492830646
94.02326625757942,22.366422827437027,26.515327983902946
94.02326625757942,23.297766406858777,26.08253190903131
94.02326625757942,26.701401768381672,26.237465268057242
94.02326625757942,26.6336477344287,29.49305260166323
94.02326625757942,23.794944099542928,26.035883774585386
94.02326625757942,23.208608332470902,25.53469479795668
94.02326625757942,20.802687246558197,23.01250473583882
94.02326625757942,27.53308467376993,25.725456279410253
94.02326625757942,23.701257936806183,27.32052185464457
94.02326625757942,23.696813975734294,27.848760311898364
94.02326625757942,26.14309584601991,29.540973024536697
94.02326625757942,30.79208342231918,29.635401414337846
94.02326625757942,26.132918599232198,28.07653330321469
94.02326625757942,24.820498044631154,28.518730201121514
94.02326625757942,30.5027454186556,27.333495767857993
94.02326625757942,28.957775783850362,25.626186478971835
94.02326625757942,31.908958791165883,27.82559491594719
94.02326625757942,30.668830642659042,27.972268595248455
94.02326625757942,28.109407806325716,29.587402738796655
94.02326625757942,21.53921163985738,26.958345734980913
94.02326625757942,23.917410030575947,29.989856514936005
94.02326625757942,27.8414552660447,28.51471840338763
94.02326625757942,24.850167810350047,28.07369933647711
94.02326625757942,26.758860256657478,28.565970019623332
94.02326625757942,24.73597999454207,24.449307287637012
94.02326625757942,27.25980092045482,26.213148198574668
94.02326625757942,21.598248605642006,26.661411923019525
94.02326625757942,26.39633785715581,25.84689798125568
94.02326625757942,30.792597897069363,28.009548543988235
94.02326625757942,23.124020894111517,28.421414811319217
94.02326625757942,28.763940737010298,28.80064180189289
94.02326625757942,30.41661437942514,30.30039140755539
94.02326625757942,26.32101754279128,26.464821505016673
94.02326625757942,28.05548885222809,33.40224078209918
94.02326625757942,23.591545302176055,25.50232778637359
94.02326625757942,29.53988844940602,29.915960597287683
94.02326625757942,22.86277133392177,27.944721877380246
94.02326625757942,27.18017835825576,26.181101618516543
94.02326625757942,28.53524970987101,29.29722372476842
94.02326625757942,29.467670990354513,27.878082455271258
94.02326625757942,26.322338366958284,25.283142998547298
94.02326625757942,29.769485550006134,25.415157764889816
94.02326625757942,31.66128752598721,26.60106517445898
94.02326625757942,30.136220580220144,29.5505634804631
94.02326625757942,33.16236682858257,28.388750938542188
94.02326625757942,33.50032727571613,30.87052170912049
94.02326625757942,32.30053021037522,31.113123535447592
94.02326625757942,32.02778361931438,27.754508657598425
94.02326625757942,30.29439219569586,30.281297937188683
94.02326625757942,25.456483347470368,27.407981857545206
