,mean_gain_enemy_1,std_mean_gain_enemy_1,mean_gain_enemy_5,std_mean_gain_enemy_5,mean_gain_enemy_8,std_mean_gain_enemy_8
1,-37.02799960317461,0.48507074962759167,-17.133502301587193,1.1719055102037752,-38.80304444444444,1.194254567415034
2,-52.713948015873015,0.4632298842301699,-1.3715746230157495,1.6581790978317383,-28.72192728174599,1.078293476438856
3,-47.06306349206349,0.6018697626138939,6.938986230158875,1.7609562460001293,-14.904920873015808,1.1209658397336324
4,-47.39002837301587,0.836978685635551,12.338890813492217,2.5702876263194523,-6.558407063491968,1.6275951206969896
5,-45.28666626984127,1.187819543529586,18.87850061507954,2.9816903184276904,0.9914440079366253,1.6406397317433077
6,-39.700806944444444,1.7580556714731312,21.122933432539856,1.1905497688775406,4.8332244642858475,1.163001590172459
7,-44.79220257936508,1.6779034857446056,26.636812380952573,1.1622888390121844,9.2682986507938,1.106820364921168
8,-42.580144047619044,0.6376915145270693,26.551141765873204,1.5157913221818775,10.266901289682696,0.8051167266035242
9,-37.99802678571429,1.6168104661466653,28.389327976190668,1.5201982080734493,14.42143168650811,1.1083640756082014
10,-41.83094583333333,0.5581153486318686,33.54799537698434,1.667431890068106,16.089062837301768,0.8818710308066008
11,-38.231421031746024,3.6351285296792315,35.028140535714485,1.84993948905452,18.12636222222242,1.0573355325796858
12,-41.290592857142855,1.546454761956083,37.17505676587324,2.1664369674003656,19.419291051587496,1.8737007420684433
13,-33.51443988095238,2.419072643361101,38.00624214285737,2.19155188942397,21.440459523809736,1.3215809393506082
14,-40.92110634920635,1.7459221113557768,41.71694384920657,2.4606436633468127,22.362418769841483,1.1557560513062843
15,-37.13196210317461,1.341765809285111,43.42433305555578,3.050282222776125,23.37797248015895,0.8298947538008598
16,-32.61416607142857,1.2348281304735267,44.347502718254205,2.8810887812040122,24.28493279761927,0.8010882084811062
17,-38.82208888888889,0.9251790031003604,45.80323035714309,2.198034077208044,24.79871238095261,0.7583715796743508
18,-36.03593452380952,1.4532879970856,45.198103928571655,2.433416085874362,25.372625575397052,0.8282330827619063
19,-34.0124003968254,1.5111447658342647,45.512598988095476,3.124883571268131,26.028373055555797,0.7230269062835465
20,-35.46736408730158,1.4902738937701139,47.305290972222465,2.3328421199307225,25.95138085317484,0.6976231490156162
21,-32.51503968253969,1.6106133263212679,49.72439434523834,2.808528629329776,26.037772242063728,0.29257408963587167
22,-33.55379206349206,2.6616311062116904,50.46215575396849,2.2840601009010553,27.04536968253992,0.4455018694287726
23,-30.430352777777784,1.4095471904503523,52.27655267857167,2.7287898611300996,26.191161607143094,1.1028910006018604
24,-34.19807281746032,2.2275915654009038,51.823382519841516,1.980708904425077,25.62832702380976,0.5833894696128127
25,-31.144581944444447,3.202589502828683,52.7175345634923,2.2097317014422506,26.568958730158965,0.49075925945568893
26,-30.215614484126984,1.7830662896233054,53.5592641666669,2.060309634564297,26.35490898809548,0.2165622872428235
27,-33.901586111111115,3.294433621596659,52.63563734127008,2.6961204359114874,26.714064583333577,0.2634940559579554
28,-28.568139880952383,1.6577715948894618,52.90093744047643,2.4894214230142184,26.01562182539707,0.37010689676609254
29,-32.39462698412699,3.522701518359561,53.99873565476214,2.1875723463988677,25.908769662698653,0.2986783578636343
30,-29.83889107142857,2.5215733812654277,54.72161974206373,2.580283359292001,26.746376349206592,0.35785073145816076
31,-29.11298095238095,1.7861665644957214,55.03148617063515,2.313847960106738,26.930706130952625,0.17981482367838242
32,-31.556145436507933,3.7593679267292743,55.37296490079389,2.552810063897744,27.50073196428596,0.32068586727859966
33,-28.676268849206348,2.345293697091746,56.35815065476214,1.856297012185631,26.847315476190715,0.400005290836611
34,-30.1061001984127,3.3451655156158466,55.56199228174627,2.822484726789221,26.72299186507961,0.415940885059538
35,-27.76750158730159,2.7232411547748967,58.06080027777803,2.218348524645526,27.360158353174853,0.4322692960071398
36,-28.24959841269841,3.66185023724114,57.72083466269864,2.234450552188674,27.354159404762157,0.2261143604602847
37,-26.267687896825397,2.63873550460246,57.37524418650817,2.7008259825743566,26.587027103174847,0.25162632473386015
38,-28.12370615079365,3.0723697246281074,56.7907206150796,2.0842598080717787,27.17027730158755,0.3664947340368982
39,-25.945132936507935,2.652453115579111,58.3287137698415,1.845135773955978,27.649997301587554,0.18759808500112274
40,-27.941280952380954,3.3566460234994735,58.44862613095262,3.2853987303613357,26.864505317460555,0.9346112344945232
41,-26.37397857142857,2.6923386577069848,59.881351964285955,2.0899568716182055,25.85503972222246,0.7551124464870032
42,-27.260252777777776,3.203102298015304,60.7158192261907,2.3626512078190745,27.022597956349454,0.3902249676234266
43,-26.463541666666664,2.8869987817151914,61.90571410714309,2.169052655037858,26.34775319444468,0.46998352899053897
44,-26.82230892857143,2.8777330949856017,58.79484388888911,2.3583303721542066,26.85838652777802,0.5617983943672337
45,-26.574880952380948,3.2408106825194176,54.90653265873036,5.272215961365964,27.263920634920886,0.33687445604228883
46,-24.6409876984127,2.509484469346455,59.7608780357145,4.014039113665724,27.99775684523835,0.23891024909390907
47,-27.75293333333334,3.8032219354121315,61.43240636904784,1.5826031149568773,26.37748204365103,0.744746134012181
48,-25.705292857142858,3.406496269568802,62.907309047619265,1.8968845502640284,27.265781170635165,0.2764849529978542
49,-25.123624603174605,3.1433804679339388,64.73853466269864,2.5717145856142536,27.229838095238335,0.5847764969716533
50,-24.690035119047618,3.3060676509544433,64.57072025793673,2.623916267936947,27.143223849206596,0.4847241978147013
