1,25,'',-100,-69.59999999999974,-69.59999999999974,-45.59999999999968,-69.59999999999974,-45.59999999999968,-69.59999999999974,-100,-45.59999999999968,-69.59999999999974,-100,-100,-100,-100,-100,-69.59999999999974,-45.59999999999968,-100,-100,-69.59999999999974,-100,-100,-100,-45.59999999999968,-45.59999999999968
2,25,'',-33.59999999999968,-100,-100,-100,-100,-100,-33.59999999999968,-100,-100,-100,-33.59999999999968,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
3,25,'',-100,-67.19999999999973,0,-4.7999999999999545,-67.19999999999973,-100,-67.19999999999973,-4.7999999999999545,-100,-67.19999999999973,-67.19999999999973,-67.19999999999973,-100,-4.7999999999999545,0,-100,-100,-100,-100,0,-100,0,-100,-4.7999999999999545,-100
4,25,'',0,-67.19999999999973,-67.19999999999973,-4.7999999999999545,-100,0,-67.19999999999973,-4.7999999999999545,-4.7999999999999545,-4.7999999999999545,-100,0,-67.19999999999973,-67.19999999999973,-100,0,-4.7999999999999545,-67.19999999999973,-67.19999999999973,-67.19999999999973,-100,0,-67.19999999999973,-4.7999999999999545,-67.19999999999973
5,25,'',-100,0,-100,0,-100,0,-100,0,-100,-100,-100,-100,0,-100,0,0,0,-100,-100,0,0,-100,-100,-100,0
6,25,'',-100,-100,0,0,0,-100,0,-100,-100,0,-100,0,-100,-100,0,-100,-100,-100,-100,0,0,-100,0,-100,0
7,25,'',-100,-100,-100,-100,-100,0,-100,-100,0,0,0,0,0,0,0,-100,-100,0,-100,-100,0,-100,0,-100,0
8,25,'',-100,-100,-100,0,-100,0,-100,0,-100,-100,0,0,-100,0,-100,0,-100,0,-100,-100,0,-100,0,0,-100
9,25,'',0,0,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,-100,-100,0,-100,0,-100,0,-100
10,25,'',0,-39.59999999999967,-39.59999999999967,-50.39999999999969,-39.59999999999967,-39.59999999999967,0,-50.39999999999969,-39.59999999999967,0,-50.39999999999969,-50.39999999999969,-57.59999999999971,-39.59999999999967,0,-50.39999999999969,0,-39.59999999999967,-39.59999999999967,-57.59999999999971,0,0,-39.59999999999967,-39.59999999999967,-50.39999999999969
11,25,'',-14.399999999999864,-14.399999999999864,-100,0,0,-14.399999999999864,-14.399999999999864,0,0,0,-14.399999999999864,-14.399999999999864,-100,-100,0,0,-14.399999999999864,-100,-14.399999999999864,-14.399999999999864,-100,-14.399999999999864,0,-100,0
12,25,'',0,0,-14.399999999999864,-14.399999999999864,0,-14.399999999999864,-100,-14.399999999999864,0,0,-100,-14.399999999999864,-100,-14.399999999999864,-14.399999999999864,0,0,-100,-14.399999999999864,-14.399999999999864,0,-14.399999999999864,-14.399999999999864,0,-100
