fitness,p_health,e_health,time
92.43289246928255,77.80000000000021,0,210
90.19778108962359,62.80000000000034,0,438
92.43289246928255,77.80000000000021,0,210
90.19778108962359,62.80000000000034,0,438
92.43289246928255,77.80000000000021,0,210
