fitness,p_health,e_health,time
86.11428018061446,25.60000000000025,0,630
88.63342407327511,48.400000000000304,0,496
88.63342407327511,48.400000000000304,0,496
92.40322890233345,80.20000000000019,0,275
86.11428018061446,25.60000000000025,0,630
