fitness,p_health,e_health,time
91.93322527308771,80.20000000000019,0,440
92.84814186652395,82.00000000000017,0,211
91.6932252730877,77.80000000000021,0,440
93.3928282285399,88.00000000000011,0,223
93.08814186652394,84.40000000000015,0,211
