fitness,p_health,e_health,time
89.18811752271652,50.20000000000031,0,341
92.22324619773174,79.0000000000002,0,292
94.09740496697304,91.60000000000008,0,158
93.61010128507694,87.40000000000012,0,169
94.09740496697304,91.60000000000008,0,158
