fitness,p_health,e_health,time
22.472244721017887,23.800000000000246,70.0,1000
91.93899466037675,79.0000000000002,0.0,388
94.15870783429058,95.20000000000005,0.0,213
31.17224472101789,20.80000000000024,60.0,1000
91.0184215803562,69.40000000000029,0.0,373
