max,mean,std_dev
30.326676732828506,-0.7664067532100194,8.479249193201762
57.25060701409175,-0.5486996457217623,9.9081874502749
48.87603602059674,-0.9242840505798501,9.076016503518836
57.25060701409175,-0.6442584803031308,10.404942447137522
75.73214184093668,3.7017975633723235,15.611945179905948
86.38506424239101,9.93155661187301,18.853253077349382
86.38506424239101,16.368206007947226,18.513062777477526
66.60183729848225,13.678163045921002,17.364845134033608
66.60183729848225,15.418089984744894,17.427592149822633
94.02326625757942,19.381795908465108,20.242731616042025
85.51679627126201,20.26213109972654,20.791753377971673
66.75297592783951,19.451068941852125,21.87398720318233
75.21310261863329,15.468529694323202,21.64921246287494
75.60183729848225,21.820024576075543,19.612084700162217
94.02326625757942,18.887887559772025,22.948472912822496
94.02326625757942,20.18867961277553,25.024131434340475
94.02326625757942,22.15163524437704,26.043608490852957
94.02326625757942,25.673896540730812,26.329805120125485
94.02326625757942,30.01008764417029,29.601488893431988
94.02326625757942,25.71510146164711,29.218201522894237
94.02326625757942,28.534551122983036,26.75326731060739
94.02326625757942,26.161033905355325,26.214479007311073
94.02326625757942,27.94826917122722,29.525282401710825
94.02326625757942,30.10714886223767,28.552335909755577
94.02326625757942,31.711090083957693,29.99128535031325
94.02326625757942,33.949621431937956,29.533026665207075
94.02326625757942,32.648096474513515,32.67052304704559
94.02326625757942,36.21720046886989,30.780394855137654
94.02326625757942,34.61242455872341,28.87237872014284
94.02326625757942,31.65496910391666,28.11723946291441
