generation,time,memory_usage_MB,cpu_usage_percent
1,0.04914402961730957,10348.671875,20.5
1,0.03548693656921387,10349.03125,16.2
1,0.05416607856750488,10404.203125,22.5
1,0.048666954040527344,10327.609375,19.5
1,0.042005062103271484,10380.484375,20.0
1,0.05302095413208008,10359.0,19.7
1,0.05612921714782715,10424.75,20.2
1,0.050904035568237305,10395.859375,18.9
1,0.04505205154418945,10436.671875,21.6
1,0.05032682418823242,10411.0,20.1
1,0.03804373741149902,10370.265625,19.0
1,0.056253910064697266,10383.171875,22.7
1,0.026342153549194336,10370.640625,17.0
1,0.04057788848876953,10411.921875,18.2
1,0.06043291091918945,10369.640625,17.9
1,0.04085516929626465,10433.359375,24.9
1,0.02467179298400879,10385.4375,19.5
1,0.04638504981994629,10402.125,19.4
1,0.038275957107543945,10358.078125,17.0
1,0.024972915649414062,10373.125,15.3
1,0.08211207389831543,10165.65625,13.5
1,0.03169369697570801,10360.96875,15.3
1,0.04643106460571289,10328.671875,12.9
1,0.07746505737304688,10442.8125,18.3
1,0.062072038650512695,10416.3125,15.9
1,0.04108476638793945,10393.34375,17.2
1,0.0428469181060791,10437.75,18.5
1,0.05400419235229492,10433.21875,14.5
1,0.04780387878417969,10365.390625,19.8
1,0.05639791488647461,10405.90625,19.1
1,0.051676034927368164,10384.4375,15.8
1,0.04293990135192871,10421.5625,18.5
0,0.03281092643737793,10482.09375,20.8
0,0.06048274040222168,10429.359375,22.7
0,0.04899787902832031,10381.78125,25.1
0,0.02255988121032715,10373.734375,19.6
0,0.055832624435424805,10378.09375,21.8
0,0.05667996406555176,10382.09375,20.1
0,0.04533982276916504,10424.703125,21.5
0,0.04427814483642578,10436.15625,27.9
0,0.05954623222351074,10460.90625,19.3
0,0.07886791229248047,10596.734375,22.8
0,0.03060007095336914,10481.90625,33.6
0,0.03461313247680664,10256.78125,34.0
0,0.027711868286132812,10105.125,40.9
0,0.0468449592590332,10089.5625,23.9
0,0.04116201400756836,10096.890625,23.4
0,0.0476527214050293,10577.96875,29.2
0,0.03195905685424805,10286.046875,27.7
0,0.04529619216918945,10202.65625,21.3
0,0.05076098442077637,10086.703125,21.0
0,0.044673919677734375,10128.171875,20.0
1,0.028837919235229492,10186.421875,21.6
1,0.042633056640625,10196.0625,22.0
1,0.026058197021484375,10223.953125,20.3
1,0.043678998947143555,10205.171875,23.8
1,0.08039116859436035,10201.78125,21.6
1,0.0564579963684082,10245.203125,29.1
1,0.024567127227783203,10249.40625,26.1
1,0.03955078125,10321.3125,18.1
1,0.04896879196166992,10351.34375,29.2
1,0.05170297622680664,10339.171875,22.5
1,0.053082942962646484,10305.125,22.2
1,0.04729485511779785,10215.0625,24.2
1,0.041178226470947266,10223.625,23.1
1,0.03966403007507324,10235.296875,21.4
1,0.05581998825073242,10227.078125,16.9
1,0.05890989303588867,10143.140625,15.0
1,0.039273977279663086,10131.0625,22.2
1,0.044970035552978516,10165.671875,30.2
1,0.0456540584564209,10342.5625,22.8
1,0.0443880558013916,10315.34375,21.8
1,0.0526430606842041,10240.328125,23.0
1,0.0686788558959961,10200.59375,16.9
1,0.04242300987243652,10116.65625,16.5
1,0.0239560604095459,10151.546875,15.4
1,0.05359005928039551,10577.84375,44.6
1,0.042809247970581055,10374.71875,32.8
1,0.022589921951293945,10249.8125,31.0
1,0.0502018928527832,10334.859375,27.9
1,0.046540021896362305,10336.515625,22.9
1,0.04700326919555664,10341.703125,22.1
1,0.04105091094970703,10200.40625,16.9
1,0.061300039291381836,10287.9375,19.2
1,0.043879032135009766,10335.5625,15.4
1,0.0774378776550293,10288.953125,15.2
1,0.054579973220825195,10319.0625,17.1
1,0.04489302635192871,10339.375,20.2
1,0.03322196006774902,10290.609375,29.5
1,0.04588794708251953,10379.359375,15.6
1,0.04100203514099121,10352.234375,16.5
1,0.03708696365356445,10158.28125,16.9
1,0.04755115509033203,10188.46875,15.0
1,0.05490899085998535,10120.0,15.4
1,0.04994606971740723,10013.9375,14.9
1,0.04430985450744629,10036.40625,14.6
1,0.03916501998901367,10295.3125,20.0
1,0.02332305908203125,10307.671875,38.2
1,0.04908490180969238,10446.9375,35.6
1,0.033483028411865234,10346.265625,28.1
1,0.03362894058227539,10311.625,16.6
1,0.04230999946594238,10214.84375,19.8
1,0.03995108604431152,10300.421875,20.3
1,0.05041980743408203,10222.59375,20.4
1,0.04969191551208496,10090.890625,23.7
1,0.04777693748474121,10232.09375,23.2
1,0.044883012771606445,10197.765625,19.4
1,0.05011701583862305,10171.828125,18.3
1,0.052186012268066406,10111.203125,15.0
1,0.040048837661743164,10082.28125,16.4
1,0.04198884963989258,10135.59375,15.2
1,0.042672157287597656,10265.5625,16.2
1,0.04820370674133301,10227.625,27.0
1,0.0354762077331543,10165.578125,22.5
1,0.04835700988769531,10229.203125,18.0
1,0.03633999824523926,10179.09375,18.7
1,0.03397512435913086,10225.046875,26.6
1,0.04097414016723633,10229.46875,19.4
1,0.04135918617248535,10186.0625,22.4
1,0.03350114822387695,10195.65625,22.6
1,0.04223799705505371,10215.625,24.1
1,0.023574113845825195,10219.0,18.3
1,0.03445911407470703,10311.640625,28.3
1,0.03189206123352051,10271.359375,19.6
1,0.03941488265991211,10262.1875,19.8
1,0.05042910575866699,10246.765625,19.2
1,0.03882908821105957,10306.890625,17.8
1,0.04201102256774902,10154.90625,20.2
1,0.04714536666870117,10111.28125,22.1
1,0.044843196868896484,10250.3125,19.0
1,0.0382227897644043,10300.15625,26.9
1,0.09954714775085449,10329.59375,23.7
1,0.04969501495361328,10329.71875,21.6
1,0.04404187202453613,10349.46875,19.4
1,0.03355908393859863,10316.734375,21.7
1,0.03653883934020996,10286.296875,21.9
1,0.044409990310668945,10261.125,26.8
1,0.0469050407409668,10368.046875,23.8
1,0.04520010948181152,10319.734375,22.8
1,0.04004096984863281,10330.078125,24.2
1,0.04401516914367676,10233.765625,17.1
1,0.06053805351257324,10380.21875,17.1
1,0.0347599983215332,10291.3125,19.2
1,0.048774003982543945,10264.890625,24.8
1,0.023102283477783203,10189.3125,23.3
1,0.026805877685546875,10190.296875,21.6
1,0.04319310188293457,10296.515625,18.0
1,0.06394219398498535,10293.359375,16.8
1,0.07303810119628906,10277.640625,23.7
1,0.043537139892578125,10311.890625,25.5
1,0.03771805763244629,10321.71875,16.2
1,0.04638385772705078,10280.6875,16.8
0,0.022802114486694336,10344.203125,20.8
0,0.0483098030090332,10307.796875,24.4
0,0.04189014434814453,10285.953125,20.0
0,0.04400920867919922,10336.734375,17.8
0,0.027746200561523438,10348.125,26.3
0,0.04282116889953613,10371.921875,26.0
0,0.055793046951293945,10414.234375,24.3
0,0.08350515365600586,10291.171875,37.1
0,0.035092830657958984,10380.765625,31.8
0,0.035849809646606445,10326.96875,31.7
0,0.04829120635986328,10332.96875,34.2
0,0.03856325149536133,10345.328125,24.8
0,0.015479087829589844,10267.75,20.6
0,0.043647050857543945,10290.0625,24.9
0,0.054403066635131836,10160.109375,23.0
0,0.03644084930419922,10379.078125,28.7
0,0.03381991386413574,10290.15625,26.2
0,0.04823803901672363,10316.625,22.8
0,0.04063081741333008,10341.109375,18.3
0,0.05452704429626465,10346.859375,20.6
1,0.03870725631713867,10348.828125,21.1
1,0.04454183578491211,10384.09375,23.5
1,0.04445910453796387,10295.0,20.3
1,0.06849884986877441,10329.453125,17.6
1,0.059285879135131836,10345.4375,22.3
1,0.05755281448364258,10283.953125,17.2
1,0.05335497856140137,10362.609375,20.7
1,0.04108905792236328,10386.9375,20.5
1,0.05990195274353027,10324.203125,18.3
1,0.029700756072998047,10284.84375,18.3
1,0.044809818267822266,10294.125,14.8
1,0.04087185859680176,10317.796875,22.6
1,0.048974037170410156,10300.90625,19.3
1,0.06050729751586914,10300.84375,18.2
1,0.05230093002319336,10359.578125,20.1
1,0.06251001358032227,10413.078125,26.2
1,0.04741096496582031,10469.984375,26.5
1,0.029242753982543945,10452.890625,23.3
1,0.04873800277709961,10459.46875,21.0
1,0.0405120849609375,10362.1875,25.9
1,0.041742801666259766,10366.5625,26.9
1,0.04866194725036621,10197.359375,25.1
1,0.048007965087890625,10316.421875,26.9
1,0.04256629943847656,10333.078125,19.1
1,0.06442379951477051,10249.703125,15.5
1,0.05899214744567871,10167.796875,13.4
1,0.05638408660888672,10172.453125,13.1
1,0.037660837173461914,10032.828125,12.8
1,0.05101323127746582,9994.96875,12.9
1,0.0376431941986084,10000.671875,13.3
1,0.022820234298706055,10090.859375,18.1
1,0.05010199546813965,10121.765625,19.7
1,0.041761159896850586,10067.65625,17.6
1,0.042832136154174805,10156.8125,24.1
1,0.04043865203857422,10163.265625,17.9
1,0.036177873611450195,10097.015625,18.3
1,0.04565715789794922,10131.125,20.6
1,0.04957318305969238,10095.125,17.8
1,0.0492091178894043,10042.71875,24.1
1,0.043276071548461914,10090.421875,22.1
1,0.050566911697387695,10146.109375,18.1
1,0.0486760139465332,10219.421875,17.6
1,0.0517430305480957,10167.421875,17.3
1,0.04725766181945801,10121.859375,20.3
1,0.051199913024902344,10146.5625,13.5
1,0.05203509330749512,10179.40625,19.8
1,0.04404187202453613,10178.796875,19.6
1,0.04453468322753906,10194.40625,31.5
1,0.04944777488708496,10246.828125,20.5
1,0.03539776802062988,10207.46875,19.9
1,0.04099130630493164,10172.59375,20.4
1,0.04601597785949707,10216.140625,13.8
1,0.0336308479309082,10146.703125,21.7
1,0.03684401512145996,10222.0,19.0
1,0.027685880661010742,10236.671875,23.3
1,0.04293203353881836,10205.25,17.5
1,0.0661768913269043,10460.109375,23.2
1,0.03677487373352051,10376.4375,22.7
1,0.03952813148498535,10098.640625,17.9
1,0.03658127784729004,10074.046875,18.7
1,0.04939532279968262,10047.375,12.8
1,0.049053192138671875,10042.890625,12.7
1,0.03900289535522461,9943.90625,13.3
1,0.0492711067199707,10148.203125,12.9
1,0.06130480766296387,10097.4375,12.2
1,0.03689885139465332,10108.03125,17.7
1,0.048397064208984375,10139.15625,10.8
1,0.05287981033325195,10136.84375,14.2
1,0.02853703498840332,10056.015625,15.7
1,0.048995018005371094,10151.28125,16.4
1,0.0363161563873291,10208.796875,13.1
1,0.040534019470214844,10130.421875,17.5
1,0.044651031494140625,10120.953125,20.6
1,0.03507208824157715,10135.796875,11.4
1,0.04125809669494629,10181.703125,14.6
1,0.03773903846740723,10174.015625,18.1
1,0.05354189872741699,10124.546875,10.5
1,0.0469508171081543,10112.796875,13.3
1,0.04735589027404785,10114.34375,16.7
1,0.04978299140930176,10097.171875,11.2
1,0.05218982696533203,10095.5625,11.4
1,0.05146217346191406,10176.078125,13.9
1,0.04610872268676758,10113.21875,17.0
1,0.03579401969909668,10109.203125,11.4
1,0.05544710159301758,10157.171875,19.7
1,0.041008949279785156,10127.359375,14.9
1,0.05191612243652344,10065.828125,16.5
1,0.04785799980163574,10111.640625,14.7
1,0.04272818565368652,10127.484375,12.7
1,0.04522514343261719,10127.40625,11.4
1,0.0457608699798584,10112.390625,11.4
1,0.04482674598693848,10072.46875,14.3
1,0.037094831466674805,10190.015625,16.7
1,0.03677225112915039,10198.0,13.7
1,0.026536941528320312,10179.765625,12.6
1,0.04475212097167969,10130.515625,15.3
1,0.05030488967895508,10104.375,15.7
1,0.049173831939697266,10108.53125,10.5
1,0.05988907814025879,10261.46875,19.6
1,0.03785991668701172,10196.765625,11.6
0,0.026061058044433594,10162.890625,15.4
0,0.05749177932739258,10084.703125,19.6
0,0.05946803092956543,10151.3125,18.9
0,0.06963610649108887,10172.328125,19.6
0,0.049215078353881836,10136.40625,17.9
0,0.05989384651184082,10056.78125,13.2
0,0.0563509464263916,10182.625,18.7
0,0.07025480270385742,10144.265625,22.9
0,0.049017906188964844,10122.03125,18.6
0,0.07204294204711914,10111.171875,14.8
0,0.04150199890136719,10099.28125,12.2
0,0.03959012031555176,10041.796875,14.8
0,0.048484086990356445,10182.4375,12.5
0,0.04891490936279297,10123.9375,12.2
0,0.03993701934814453,10139.3125,19.0
0,0.055289268493652344,10162.703125,16.9
0,0.029565811157226562,10106.984375,15.7
0,0.034037113189697266,10240.65625,16.0
0,0.041216135025024414,10299.609375,23.4
0,0.03048872947692871,10509.671875,27.2
1,0.04944491386413574,10432.515625,28.7
1,0.03584408760070801,10302.734375,19.5
1,0.03936505317687988,10141.0625,21.0
1,0.04209160804748535,9877.4375,15.2
1,0.04247283935546875,10004.203125,21.3
1,0.060090065002441406,10027.6875,17.2
1,0.06752634048461914,10037.140625,13.3
1,0.042684078216552734,10065.953125,29.3
1,0.041211843490600586,10076.09375,21.3
1,0.03271293640136719,10061.5,17.1
1,0.04726386070251465,10065.234375,16.5
1,0.047102928161621094,10090.390625,18.7
1,0.04537487030029297,10073.578125,13.9
1,0.05920910835266113,10075.640625,23.1
1,0.04023575782775879,10124.25,13.0
1,0.03652000427246094,10098.515625,11.0
1,0.042848825454711914,10079.1875,17.2
1,0.0649261474609375,10079.578125,15.5
1,0.04838395118713379,10069.609375,21.3
1,0.04374289512634277,10106.75,17.4
1,0.02888321876525879,10059.796875,16.1
1,0.05526995658874512,10044.046875,16.3
1,0.04517984390258789,10067.484375,20.8
1,0.03744101524353027,10072.5,19.3
1,0.038751840591430664,10075.09375,21.6
1,0.050560951232910156,10097.390625,23.1
1,0.0456387996673584,10068.84375,15.2
1,0.06046295166015625,10084.296875,11.4
1,0.06945109367370605,10043.765625,19.8
1,0.03442692756652832,10006.109375,13.3
1,0.03748774528503418,9998.203125,10.6
1,0.05561327934265137,9977.921875,14.8
1,0.05846095085144043,9977.859375,16.1
1,0.05274391174316406,9979.796875,18.7
1,0.030762910842895508,9978.375,15.9
1,0.05599093437194824,9998.078125,10.9
1,0.053315162658691406,9986.453125,10.8
1,0.057749032974243164,10424.359375,20.0
1,0.04674410820007324,10374.640625,27.0
1,0.04593825340270996,10218.84375,22.4
1,0.043112993240356445,10184.265625,22.5
1,0.03150177001953125,10099.84375,17.3
1,0.04582095146179199,10113.84375,18.4
1,0.051270246505737305,10083.328125,21.0
1,0.05067086219787598,10144.40625,22.9
1,0.03314781188964844,10153.203125,25.6
1,0.04535722732543945,10188.015625,23.4
1,0.04366731643676758,10172.75,15.4
1,0.06142687797546387,10202.15625,26.5
1,0.03692889213562012,10187.671875,23.3
1,0.035566091537475586,10234.203125,21.2
1,0.03869915008544922,10225.703125,20.1
1,0.050549983978271484,10171.34375,26.3
1,0.04468703269958496,10121.0,20.8
1,0.047904014587402344,10143.125,19.0
1,0.049424171447753906,10220.9375,18.8
1,0.04022479057312012,10184.46875,19.2
1,0.04852104187011719,10174.1875,24.4
1,0.013419866561889648,10160.828125,23.2
1,0.04015803337097168,10144.640625,17.2
1,0.03774380683898926,10186.8125,20.0
1,0.046010732650756836,10195.125,16.0
1,0.057444095611572266,10150.53125,21.5
1,0.05438375473022461,10076.3125,18.4
1,0.04849100112915039,10028.0,17.5
1,0.03335404396057129,10191.28125,22.0
1,0.06419610977172852,10129.171875,15.3
1,0.05365300178527832,10167.390625,15.2
1,0.04743194580078125,10212.21875,19.0
1,0.04369783401489258,10168.015625,18.4
1,0.059960126876831055,10221.65625,18.8
1,0.05587887763977051,10213.46875,18.4
1,0.054986000061035156,10273.828125,18.1
1,0.04834389686584473,10196.0625,20.4
1,0.05648183822631836,10231.59375,18.2
1,0.042021989822387695,10183.109375,21.6
1,0.0478520393371582,10251.609375,19.2
1,0.0240781307220459,10212.203125,18.9
1,0.03767204284667969,10245.53125,19.7
1,0.04590320587158203,10134.703125,24.1
1,0.03865790367126465,10159.734375,17.1
1,0.052754878997802734,10133.171875,17.5
1,0.0514988899230957,10209.234375,20.7
1,0.022664785385131836,10184.828125,17.6
1,0.04338693618774414,10250.234375,18.6
1,0.04234814643859863,10235.890625,22.5
1,0.028589248657226562,10137.0625,21.5
1,0.04810190200805664,10326.828125,24.7
1,0.03743600845336914,10314.75,19.7
1,0.04338192939758301,10222.625,18.9
1,0.054241180419921875,10217.359375,15.1
1,0.038185834884643555,10171.515625,14.7
1,0.03998708724975586,10190.90625,18.8
1,0.05367779731750488,10163.6875,17.8
1,0.038713932037353516,10171.265625,23.5
1,0.038272857666015625,10139.625,22.7
1,0.0418238639831543,10140.28125,21.8
1,0.0429379940032959,10069.828125,21.5
1,0.042646169662475586,10268.109375,27.2
1,0.048790931701660156,10173.578125,14.1
0,0.024964094161987305,10171.890625,15.7
0,0.06264400482177734,10200.8125,23.2
0,0.038314104080200195,10168.984375,22.2
0,0.04866385459899902,10218.859375,17.2
0,0.04489398002624512,10253.921875,18.1
0,0.04661417007446289,10210.5,17.5
0,0.054566144943237305,10235.796875,23.7
0,0.04126429557800293,10223.890625,31.3
0,0.03934907913208008,10231.953125,23.4
0,0.037461042404174805,10173.96875,22.3
0,0.04166769981384277,10202.0,16.9
0,0.04765820503234863,10174.171875,16.4
0,0.046025991439819336,10211.59375,22.9
0,0.04620194435119629,10242.375,22.8
0,0.03861188888549805,10228.203125,22.4
0,0.03241610527038574,10225.46875,17.7
0,0.04158210754394531,10227.140625,18.4
0,0.038311004638671875,10194.625,16.6
0,0.03275322914123535,10130.703125,17.6
0,0.04712200164794922,10174.9375,16.7
1,0.027965784072875977,10141.53125,16.7
1,0.11649203300476074,10080.328125,18.5
1,0.049429893493652344,10066.0625,22.1
1,0.042388916015625,10091.921875,21.3
1,0.06970596313476562,10216.703125,21.0
1,0.04705810546875,10196.859375,23.7
1,0.05098605155944824,10185.71875,19.6
1,0.04816389083862305,10204.390625,26.9
1,0.04792594909667969,10162.125,15.9
1,0.04224801063537598,10191.703125,24.9
1,0.05166506767272949,10160.921875,22.4
1,0.04196310043334961,10060.40625,24.0
1,0.03343009948730469,10183.9375,23.3
1,0.030833959579467773,10144.25,20.9
1,0.046591997146606445,10106.4375,16.8
1,0.04836416244506836,10114.765625,16.1
1,0.032878875732421875,10053.34375,18.9
1,0.0496060848236084,10066.078125,11.1
1,0.058802127838134766,10012.625,12.1
1,0.022697925567626953,10009.375,11.4
1,0.049439191818237305,10059.625,11.9
1,0.03999614715576172,10051.484375,11.7
1,0.06734704971313477,10096.421875,13.9
1,0.05249285697937012,10087.015625,12.8
1,0.058743953704833984,10028.421875,12.6
1,0.05688667297363281,10059.265625,11.4
1,0.05640101432800293,10059.03125,12.3
1,0.06019282341003418,10017.71875,12.5
1,0.06404519081115723,10006.578125,14.8
1,0.04693293571472168,10357.140625,21.5
1,0.04384303092956543,10443.546875,36.0
1,0.02588486671447754,10325.703125,22.9
1,0.023732900619506836,10177.140625,18.3
1,0.025277137756347656,10192.96875,23.2
1,0.02262592315673828,10127.6875,27.1
1,0.022491931915283203,10116.875,16.5
1,0.024217844009399414,10062.484375,20.1
1,0.025994062423706055,10081.921875,22.5
1,0.026474952697753906,10203.703125,27.3
1,0.02208685874938965,10172.53125,20.8
1,0.023298025131225586,10222.109375,25.1
1,0.022500038146972656,10166.859375,16.9
1,0.024099111557006836,10079.796875,21.4
1,0.02414703369140625,10096.15625,19.3
1,0.021569013595581055,10086.15625,21.7
1,0.022654294967651367,10048.46875,15.9
1,0.037259817123413086,10144.40625,14.7
