5,50,90.85000000000008
92.69980942157943,22.687137206068385,32.87074617585565,90.1000000000001,22.73550000000012,26.039204380126584
90.82932676646519,35.375156576976195,36.35934435685202,67.15000000000029,20.079000000000118,17.967770006319736
91.73658210194992,43.42130402439894,37.462761012019676,74.65000000000023,20.360000000000124,20.750659025679248
92.225446812961,41.581410812275756,38.53953342094023,76.60000000000022,20.298500000000125,21.222447378895858
92.32039813756742,56.583639984595436,36.88931002629988,77.20000000000022,26.054000000000155,23.32491980693619
92.8482396828579,61.410419258821484,34.502868134227306,83.35000000000016,28.36450000000017,22.12080276007188
91.89486240503071,67.25434858381746,33.10249123175079,76.60000000000022,31.652000000000193,21.748915972985962
93.26168263345198,63.265195785814484,35.42723020036973,85.60000000000014,29.174500000000176,24.05305957149743
92.8820180923104,65.51005736410248,34.86326214260292,83.65000000000015,30.284000000000184,23.3497129318543
92.36167060376378,70.62673688001767,28.279610952009644,79.45000000000019,32.1750000000002,20.048060379996926
93.07782822853991,68.03610438714175,32.95948484642922,85.60000000000014,31.69250000000019,22.225258575548754
92.86707914613346,64.38878082003116,34.89721715508872,82.90000000000016,30.420000000000183,23.943961660510645
93.23725543099593,67.41690753506124,32.71690796299599,85.90000000000013,31.31900000000019,22.793381473576996
93.02430444375763,64.52412482804233,34.59331962726528,83.50000000000016,30.390000000000178,24.02491103001224
93.53022370260567,64.64178681317803,35.585665090446184,87.55000000000013,31.295000000000186,24.48712774091735
93.20825219967021,66.70154202881315,34.10645707920069,84.85000000000014,31.4100000000002,22.83054532857251
93.41296248077737,71.28541635560164,32.09690968842898,86.35000000000012,33.986500000000206,21.779314561069253
92.73404621405737,73.15747441584527,28.294115421166694,82.90000000000016,35.2270000000002,22.157905383857997
93.04756695822039,65.97254113319683,34.68944879613879,84.70000000000014,31.822000000000184,23.813730619119802
92.58775980771017,68.8514079466292,33.44005056141607,83.05000000000015,35.6945000000002,22.038634139846398
92.92508354039998,73.65446451371398,28.75004859401206,82.60000000000016,36.62200000000021,22.06673664137956
92.90056335215192,75.17879300576037,28.47541531108213,84.25000000000016,38.021000000000214,22.1136622701895
92.0323680317082,76.87054893783278,26.006497999255274,78.55000000000021,38.620000000000225,20.38326887425082
93.14349174460013,77.55301584979512,25.662418254234662,84.10000000000015,39.620000000000225,20.82061358365796
93.44093332940035,77.0525889748115,27.555651620510375,86.05000000000014,40.03700000000022,21.775616661761905
93.64040954609935,78.29752578058623,24.074968490023647,89.8000000000001,42.43200000000024,21.027624116861183
92.84269346261664,72.22469670809971,31.004721983631196,84.25000000000014,36.874000000000215,22.341059151257888
93.43387818051632,75.28100590956775,28.09491469283158,87.70000000000012,39.43750000000022,21.787408490915173
92.37106434100454,74.80207969669912,29.333465270496713,79.1500000000002,40.21750000000023,22.431343445054814
93.21229888703294,77.19584832405772,25.345970283483297,84.10000000000015,40.57700000000023,20.666404404249974
93.29828869472071,74.95389239908123,28.720562188178594,87.85000000000011,40.602000000000224,22.546429783892673
92.75917968314025,76.79415885647064,27.90917283699495,82.45000000000016,42.42050000000021,22.76951810535311
93.61659820013388,79.97303385454217,23.62679687793889,90.10000000000008,45.319000000000244,20.204772678750974
93.04661177195246,79.44873903200809,25.133683703070798,84.40000000000015,44.192000000000235,20.813692272155894
93.66220944245097,78.69286864784665,26.656507978329955,87.10000000000012,45.83100000000023,23.191969278179076
93.69064551582554,79.09934313966991,26.021759835790455,88.90000000000012,46.351500000000236,22.323777071768166
93.33565478056381,75.10933870063883,30.427038617521724,87.25000000000013,44.23550000000023,23.952125474579553
93.11200618758326,80.5111688945639,23.456902374222786,82.30000000000017,45.89150000000024,21.04158745793678
93.0538297947348,83.14195158701932,18.92432558670039,86.20000000000013,47.90650000000025,18.727942565856004
92.94574681110123,73.93171612393057,30.683894987778984,82.90000000000016,44.75050000000022,23.93351676519779
93.55614985132436,82.76060969022593,21.04781923030573,89.05000000000011,49.83000000000024,19.743003824139862
93.43620482277876,84.35254244126465,18.943931336533048,87.25000000000011,49.86650000000025,18.594968479403274
93.33190903920624,84.23546996581553,19.519767955595142,86.20000000000013,51.96350000000025,18.034218662032487
92.83562079330508,85.10398947804825,16.85397045008339,83.95000000000016,52.03350000000026,17.38539337346155
93.36557609287999,82.47896179945894,23.110426090385843,85.60000000000014,51.40450000000024,20.518737893691263
93.8518138317742,85.04935417648483,17.779455060426482,90.25000000000009,53.62900000000026,18.55839456957419
93.38208907073773,86.5234833524394,14.734479872772614,85.30000000000014,55.408000000000264,17.63196205758169
93.702958321708,82.49912482132386,22.159406087467648,90.85000000000008,53.28100000000024,21.65771546123924
93.5059037097576,84.99843074028868,18.040560466711106,88.1500000000001,54.602500000000255,17.266508585988095
93.47410650876978,80.53593898397702,24.389598453224124,89.65000000000009,52.631500000000244,22.083445898455288
