generation,gain_enemy_2,gain_enemy_5,gain_enemy_8,kill_enemy_2,kill_enemy_5,kill_enemy_8,sigma_0,sigma_1,sigma_2,sigma_3
1,-100.0,-32.699999999999704,-100.0,0.0,0.0,0.0,0.5696558417173618,0.07351808129976094,0.10859046049468782,0.16538417491558796
1,-100.0,-86.14999999999988,-100.0,0.0,0.0,0.0,0.272447168517178,0.5014323703817074,0.3752679900232945,0.5397879007973883
1,-100.0,-38.39999999999967,-100.0,0.0,0.0,0.0,0.9750025505194208,0.698265337524279,0.2832868715070654,0.6466086525850311
1,12.0,-30.89999999999994,16.300000000000246,0.5,0.25,1.0,0.5439853294451764,0.0716983761519522,0.4655892823113633,0.7097839293276536
1,-100.0,-20.09999999999981,-100.0,0.0,0.0,0.0,0.6150757501019423,0.43559048909894205,0.7997463127027128,0.1720688926956062
1,52.5,-90.0,25.60000000000025,1.0,0.0,1.0,0.6829361075380996,0.4645992730517786,0.49335685683256575,0.6174175389687605
1,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.3952638721757624,0.4207173046698521,0.23042112703402443,0.6450623259283707
1,-100.0,-43.04999999999967,-100.0,0.0,0.0,0.0,0.815181433748573,0.7480805116650019,0.5298612445258778,0.07780090353261376
1,-100.0,-16.94999999999984,-100.0,0.0,0.0,0.0,0.5018421472676775,1.0,0.5951893665583761,0.8348274497820654
1,-85.0,79.6000000000002,-85.0,0.0,1.0,0.0,0.5889396592055646,0.01024082675329512,0.5965216890167958,0.8002055177075311
1,-50.0,-40.39999999999988,-75.0,0.0,0.0,0.0,0.7771737833121323,0.36720263678626675,0.9563789746607321,0.8896160983724745
1,-100.0,-29.399999999999743,-100.0,0.0,0.0,0.0,0.797419516799713,0.7319613812062163,0.0993936732611596,0.34926716821387815
1,-100.0,-44.99999999999968,-100.0,0.0,0.0,0.0,0.13332502290286696,0.36786065432299647,0.223161353332837,0.9025151384315352
1,-19.0,-52.64999999999993,23.50000000000025,0.5,0.0,1.0,0.006619387099164247,0.09312944123584208,0.36729156997856277,0.825092388010514
1,6.0,54.85000000000032,5.400000000000155,0.25,1.0,0.5,0.12251338876666872,1.0,0.8678322830411644,0.2252775906463648
1,-100.0,-45.74999999999969,-100.0,0.0,0.0,0.0,0.07877646521851452,0.33194935344061305,0.8934271464118843,0.5382076880141661
1,-3.0,-85.0,-45.19999999999993,0.25,0.0,0.25,0.8633987787721056,0.50530041055107,0.6515406533763503,0.08503982531405632
1,-100.0,-34.0499999999997,-100.0,0.0,0.0,0.0,0.37663254213868586,0.8879236698380438,0.23021720760966807,0.6677377904554807
1,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.19104166011431808,0.7802863917557926,0.5793537568287513,1.0
1,-87.5,81.40000000000018,-35.0,0.0,1.0,0.0,0.6565689564884076,0.642381021208898,0.7545343091460524,0.839736229457795
1,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.335903719580635,1.0,0.18297875991886833,0.753307035570216
1,-60.0,-7.6499999999999275,-82.5,0.0,0.0,0.0,0.34445359053756536,0.24421879283700326,0.11420757811126593,0.07796163031764608
1,15.5,-64.79999999999995,23.50000000000024,0.5,0.0,1.0,0.5264493083689652,1.0,0.29624792395430155,1.0
1,-100.0,-97.5,-100.0,0.0,0.0,0.0,0.8501725791102243,1.0,0.7314900922198093,1.0
1,-41.0,-59.94999999999995,25.90000000000025,0.25,0.0,1.0,0.1403833379068686,0.11672904401326237,1.0,0.27684937374397467
1,-100.0,-47.24999999999969,-100.0,0.0,0.0,0.0,0.3802483859308633,0.3712875967198825,0.34625259584700385,0.45721569005114826
1,-100.0,-12.74999999999988,-100.0,0.0,0.0,0.0,0.503833115516964,0.8195269755071452,0.7474593846936042,0.7438298826492316
1,-100.0,-47.09999999999968,-100.0,0.0,0.0,0.0,0.2864657770958638,0.8568545458450305,0.2921004362969719,0.17893013716534895
1,-100.0,-30.44999999999972,-100.0,0.0,0.0,0.0,0.5366744463703315,0.23021103535379492,0.4245006351783663,0.6984461731793821
1,-100.0,-42.14999999999968,-100.0,0.0,0.0,0.0,0.7556029648328313,0.18169874499622235,0.7467220739811686,0.3145593361158664
1,-100.0,-20.249999999999815,-100.0,0.0,0.0,0.0,0.4841274397926462,0.2156888858123048,0.9925941457533649,0.5068140888897643
1,-65.0,-67.14999999999985,-85.0,0.0,0.0,0.0,0.8618053554045203,0.7334338917221027,0.620963747524768,0.6932326327994481
1,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.03183986253594553,0.06003341579308796,0.10353219624837832,0.47337071292329536
1,-42.5,-28.049999999999688,-40.0,0.0,0.0,0.0,0.6788876655656523,0.4960355513984074,0.23556061073103368,0.1063224530472922
1,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.6184423849742492,0.10243209618126896,1.0,0.3886647581540455
1,-100.0,-12.149999999999885,-100.0,0.0,0.0,0.0,0.9211299206158914,0.7705357030191392,0.27718821949931793,0.11281138034148042
1,-50.0,7.700000000000184,-90.0,0.0,0.75,0.0,0.7636253962803481,0.41894131444453986,0.8353052599067751,0.26304286788899983
1,-100.0,-34.799999999999706,-100.0,0.0,0.0,0.0,0.06443453104708761,0.12293459427110379,0.022551186466897667,0.7427792965979849
1,-100.0,-7.949999999999925,-100.0,0.0,0.0,0.0,0.03268901606480412,0.0030898217381057883,0.14087231607045425,0.016418561158757818
1,-1.5,-87.5,23.50000000000025,0.25,0.0,1.0,0.32780979134417154,0.08528406807760877,0.9330302010051439,0.1986691329926683
1,-100.0,-96.59999999999994,-100.0,0.0,0.0,0.0,0.33681598972601534,0.7857710897755477,0.11210322131756316,0.41955823326879066
1,-100.0,-12.299999999999883,-100.0,0.0,0.0,0.0,0.14066441949746045,0.766120584135673,0.10651867882381817,0.6338292735555103
1,-35.0,-9.59999999999988,-90.0,0.0,0.5,0.0,0.8449710334265914,0.431633829738729,0.26746422514870355,0.31791267302403964
1,-100.0,-13.199999999999875,-95.0,0.0,0.0,0.0,0.8220090001128856,0.2851577711577497,0.6679864178408749,0.27290016144046986
1,-100.0,-46.49999999999968,-100.0,0.0,0.0,0.0,0.2583971811044498,0.9426657996680823,0.7229084549246165,0.07838484696935696
1,-97.5,-46.799999999999685,-100.0,0.0,0.0,0.0,0.42093317305913625,0.4274270674908505,1.0,0.24620793250966128
1,-100.0,-58.34999999999971,-100.0,0.0,0.0,0.0,0.023081843167307974,0.022640962287644874,0.8096997969676791,0.6714475092954486
1,-100.0,-50.999999999999694,-100.0,0.0,0.0,0.0,0.7185483821734306,0.7449969744244074,0.29312499116092444,0.12221539724833413
1,-100.0,-42.89999999999968,-100.0,0.0,0.0,0.0,0.23020690238957145,1.0,0.8687272671812031,0.20690630156100348
1,-100.0,-47.09999999999968,-100.0,0.0,0.0,0.0,0.23531888437589943,0.6828087711189854,0.7986735077443335,0.6288375043460109
1,10.5,11.250000000000249,-87.5,1.0,0.5,0.0,0.6366255175178378,0.07563757164648138,1.0,0.671324712237719
1,72.5,51.85000000000031,-90.0,1.0,1.0,0.0,0.24441446856822016,0.7125681106585647,0.38223624667530814,0.1927157270839166
1,-90.0,-5.399999999999942,-30.349999999999916,0.0,0.25,0.25,0.02569849803933587,0.31058616897948416,0.6835145286167037,0.9252095218427224
1,-100.0,-15.449999999999854,-100.0,0.0,0.0,0.0,0.614886159368828,0.6542188205740374,0.6007231117364566,1.0
1,-100.0,-33.299999999999685,-100.0,0.0,0.0,0.0,0.12083483039787919,0.7126935550874567,0.46938580562107457,0.13840472396724096
1,-100.0,-43.19999999999968,-100.0,0.0,0.0,0.0,0.925510672472052,0.666861617427944,0.5596305419423506,0.17072378561377266
1,-100.0,-65.39999999999972,-100.0,0.0,0.0,0.0,0.5196400775170057,0.42351695462385347,0.5237777483853914,0.5000033938921737
1,-100.0,-9.149999999999913,-100.0,0.0,0.0,0.0,0.46830758033543973,0.7878418679455547,0.3983856345995043,0.7241079802802717
1,49.0,-95.0,-6.899999999999837,1.0,0.0,0.5,0.5873793986982332,0.2756291727977352,1.0,0.4375054791872619
1,15.5,-92.5,29.80000000000026,0.5,0.0,1.0,0.802382863662696,0.8029789253865826,0.6656264943397437,0.5187568672871663
1,-100.0,-45.899999999999686,-100.0,0.0,0.0,0.0,0.22598573403267946,0.439604674144557,0.11025118132645201,0.9681208313497729
1,-100.0,-40.049999999999734,-100.0,0.0,0.0,0.0,0.25341176532636206,0.1782897150497697,0.1872832096893835,0.4637916354634907
1,73.5,54.85000000000032,-90.0,1.0,1.0,0.0,0.019305981754881345,0.6981866986506629,0.5652131042886182,0.09938305873023733
1,-100.0,-11.999999999999886,-100.0,0.0,0.0,0.0,1.0,0.9666285467142172,0.4279804508413753,0.5652238953896527
1,-55.0,-54.54999999999994,-90.0,0.0,0.25,0.0,0.41507214745508814,0.21221149828214464,0.22498646657804255,0.4569664273234061
1,74.0,51.55000000000031,-90.0,1.0,1.0,0.0,0.3883917820940363,0.8704291644671707,0.461088724840914,0.1565433650471258
1,-40.0,-8.049999999999878,-90.0,0.0,0.5,0.0,0.8095310477042704,0.43774157983961304,0.9671483401877939,0.2611706371636766
1,15.0,-95.0,25.60000000000025,0.75,0.0,1.0,0.20020101865800966,0.22396835023067357,0.28493629024024136,0.7721849728151287
1,73.0,51.85000000000031,-90.0,1.0,1.0,0.0,0.2760120039853247,1.0,0.5752982031388001,0.3078758959331738
1,73.0,54.10000000000031,-90.0,1.0,1.0,0.0,0.25288775730986507,1.0,0.4644858450935421,0.270048577040532
1,-30.0,-28.499999999999943,26.650000000000254,0.0,0.0,1.0,0.35564286021855696,0.21078743586974225,1.0,0.344346524243618
1,-45.0,20.300000000000214,-90.0,0.0,0.75,0.0,0.14689618893290912,0.08719759309109905,0.3480019097522467,0.8304553133759974
1,19.5,-90.0,25.60000000000025,0.5,0.0,1.0,0.3689432212096524,0.19475923969842035,1.0,0.86926420950501
1,-52.5,0.3000000000001428,-90.0,0.0,0.5,0.0,0.28901596284581993,0.7511263601731586,0.6907539132136248,0.1876045627535343
1,-50.0,-19.04999999999994,-90.0,0.0,0.25,0.0,0.8419305574282955,0.456221459809005,0.7862742912810027,0.26628603403525064
1,-1.5,-64.79999999999995,25.60000000000025,0.25,0.0,1.0,0.29709690359415947,0.1288385771098995,0.8528345993217928,0.18644757964630324
1,74.0,51.10000000000031,-90.0,1.0,1.0,0.0,0.024044698412391093,0.6525226409108021,0.5962046036266924,0.09759916056792266
1,46.0,-60.199999999999974,27.70000000000025,1.0,0.0,1.0,0.00643128555600768,0.14396524492766144,0.2872005482106311,0.46687763839935126
1,39.5,-90.0,-55.0,0.75,0.0,0.0,0.47320243359427155,0.1756455853952311,0.5613479256006895,0.4585033075712217
1,74.0,52.75000000000031,-90.0,1.0,1.0,0.0,0.32034140143497125,0.6654410159804665,0.5427213035940615,0.4858257047944711
1,-57.5,-39.749999999999936,-90.0,0.0,0.25,0.0,0.018581827145607615,0.21112291348194026,0.3973648306710011,0.9022574945614391
1,73.5,50.50000000000031,-90.0,1.0,1.0,0.0,0.12381378681319605,0.7021857462844252,0.514484694359581,0.0961796905197845
1,-100.0,-48.14999999999969,-100.0,0.0,0.0,0.0,0.7641310464874023,0.336206912796692,0.4411865097940544,0.7845752824606739
1,74.5,50.80000000000031,-90.0,1.0,1.0,0.0,0.025601360210828643,0.9070683589879778,0.7148717014841376,0.15494360916877445
1,73.0,50.80000000000031,-90.0,1.0,1.0,0.0,0.22728059472300552,1.0,0.5566082833506857,0.20074868917441716
2,-4.0,-60.64999999999997,23.950000000000244,0.25,0.0,1.0,0.4318450017199791,1.0,0.00873268770275141,0.18432081830277242
2,-50.0,-2.3999999999998636,-90.0,0.0,0.5,0.0,0.5314754079594786,0.29539042655112735,0.26929431367794765,0.4330561669805009
