max,mean,std_dev
30.918595635015535,-3.024605473568508,5.63110602963455
48.72188534076948,-3.022872229027718,6.323655065120048
30.752975927839515,-3.2402230006462833,5.496488741619015
30.752975927839515,-3.08480485908643,5.542251012530997
47.99611293289346,-3.075005234220476,6.25247155669445
21.956574883080755,-2.7592674368611765,5.844596723691266
22.163718093048523,-1.6056981186450892,7.112436812848174
75.25379680945984,4.464742830245528,14.185947480745433
66.60183729848225,9.149640843557611,16.15226333890732
86.57695410451699,13.672654872810371,16.94521480233526
86.57695410451699,13.361221976915926,19.44422489202111
66.60183729848225,13.41545508349795,15.664389612087094
94.02326625757942,13.413097224664853,17.356394993830932
66.75297592783951,16.345038013796724,19.998386677254715
94.02326625757942,17.77094413250204,19.82891461880816
94.02326625757942,14.07614244453378,17.916730619524245
75.85250552318655,15.60090785576419,18.301279376550227
94.02326625757942,19.03406796218921,21.56923871551885
94.02326625757942,20.3133859180442,23.60294665048535
75.85250552318655,16.4085049733044,20.212875287108535
94.02326625757942,17.80146534068218,22.034648355999263
94.02326625757942,15.623902342534127,20.992654389658693
66.22544845445559,15.668197518633326,19.050423013446025
94.02326625757942,15.099866681705894,21.624532890726762
94.02326625757942,13.651471082177146,21.587018620580015
94.02326625757942,15.455879986529764,21.369162957895583
94.02326625757942,19.692876062278785,23.00187603267295
94.02326625757942,18.30375297799617,22.401438540556715
94.02326625757942,26.09649115439477,26.684330305533987
94.02326625757942,21.823649179035346,25.8742882733357
94.02326625757942,23.705762089144567,22.41714475590726
94.02326625757942,28.362172644100514,29.550236004826154
94.02326625757942,23.224660733769657,25.125165917294304
94.02326625757942,28.291288221387344,24.613688120261333
94.02326625757942,29.07919531777481,29.420035580682537
94.02326625757942,27.188808746545366,28.929795107128985
94.02326625757942,26.80851671294154,25.695151423119693
94.02326625757942,26.797414201174874,25.819792761151252
94.02326625757942,30.04045200146426,27.850276792533435
94.02326625757942,24.106843117327355,22.52327616384936
94.02326625757942,24.819786441576586,24.242772892661502
94.02326625757942,22.710215975452616,25.631985688584976
94.02326625757942,23.84276426481823,25.416844525831475
94.02326625757942,21.135813816679512,24.906237842471374
94.02326625757942,24.291824840424393,28.62830560447498
94.02326625757942,26.38205136527925,26.514360580343222
94.02326625757942,28.845757757188846,29.638735285275622
94.02326625757942,26.17706018230714,25.178173660944744
94.02326625757942,22.44670113774017,21.910513395898754
94.02326625757942,20.025653668806022,23.008988868899458
94.02326625757942,22.94900500206339,23.59419783416734
94.02326625757942,28.3383734527362,26.993897436843554
94.02326625757942,32.33292919853647,30.082686955070308
94.02326625757942,29.588236309843754,27.414190947136362
94.02326625757942,32.95739318302226,28.213190351403657
94.02326625757942,26.890479406231396,28.91004169165158
94.02326625757942,30.100287910844383,25.890077590873897
94.02326625757942,31.25209756915462,25.460921723451545
94.02326625757942,28.99853300181799,26.914567643546313
94.02326625757942,27.183024615827755,25.657687861785277
94.02326625757942,30.384106817736416,27.48274431882859
94.02326625757942,31.699680330791487,29.55246356680039
94.02326625757942,29.230136425321263,26.805506793568746
94.02326625757942,26.078772997760183,26.252818330214676
94.02326625757942,34.602345280525626,27.399560134157213
94.02326625757942,25.31297703176914,25.490570335304948
94.02326625757942,23.429773236823948,26.252072037019573
94.02326625757942,29.252716268117005,26.165689449236176
94.02326625757942,27.229817802719612,27.62204145949879
94.02326625757942,27.995575120030757,27.960649727791473
94.02326625757942,31.876460965184947,29.36280578235807
94.02326625757942,36.214931405245196,26.729546447792714
94.02326625757942,29.06957775265936,31.809673518039286
94.02326625757942,29.11874004181309,29.795488200398523
94.02326625757942,22.22944922181937,28.06350445690629
94.02326625757942,29.79411683600649,28.326721268735696
94.02326625757942,28.537887334291472,31.153308732675267
94.02326625757942,34.77902529112652,29.664833418990906
94.02326625757942,28.73105131452251,29.384410933331193
94.02326625757942,25.65544374055689,30.51843794720319
94.02326625757942,35.16354805770932,30.15018754278556
94.02326625757942,34.841898706428935,28.02200426893786
94.02326625757942,26.954662678387443,28.46954564428839
94.02326625757942,32.154247224527836,31.531858653349932
94.02326625757942,30.062612389020583,27.452859536713838
94.02326625757942,27.15114608750725,27.655900303992183
94.02326625757942,28.817337995239992,30.565064682441474
94.02326625757942,27.2694269817703,25.90559401200576
94.02326625757942,34.86689502792894,28.32289846826008
94.02326625757942,37.154427289498706,26.504038815384167
94.02326625757942,37.7371421550529,29.516088320206986
94.02326625757942,42.57405396281067,28.321325056724422
94.02326625757942,39.47797299722188,29.826706158654673
94.02326625757942,36.72030378814699,29.986301313171538
94.02326625757942,38.541647322826485,28.64831424368566
94.02326625757942,35.416914863780974,26.889332187274128
94.02326625757942,36.66773751825829,28.725495502815562
94.02326625757942,35.37028416293382,29.264087788763717
94.02326625757942,36.95390049380435,28.229092148457447
94.02326625757942,38.652063270114915,26.753224562585007
