max,mean,std_dev
51.292244721017866,-0.6952772872854923,9.482200887562046
69.29224472101787,-0.44163815777732596,10.746172071115346
69.29224472101787,-0.8042709009576356,9.88819373875737
57.16226955283406,-0.3015140792657934,10.2795421102045
42.292244721017866,-0.4581935583168601,9.617767389850812
69.29224472101787,0.07477142210162953,11.094030466248743
51.292244721017866,0.8903671659280606,11.36758052074037
69.29224472101787,4.675907006439403,16.050364231234813
69.29224472101787,5.296326499602633,14.491253664171477
66.75297592783951,8.309866434764128,15.620429578028416
66.29621752534379,11.127969742037203,15.277010545525709
94.02326625757942,10.03400368550175,15.984069066129575
75.72188534076949,12.805191766107006,16.747086763532195
66.1888590070233,14.887158919579655,18.3215376246311
94.02326625757942,17.964276991955682,21.7556862986315
94.02326625757942,19.252884832586204,21.443517925453783
94.02326625757942,17.475771383991155,20.612629824128714
94.02326625757942,19.21289287371235,21.912640333066378
94.02326625757942,19.3037149532484,22.1679288935435
94.02326625757942,25.512207462579344,26.780088951072962
94.02326625757942,28.271874975046803,26.892009458365457
94.02326625757942,22.965465019783615,25.788068783658197
94.02326625757942,30.79877348987585,27.547096345558828
94.02326625757942,22.460078047874475,25.00448971324565
94.02326625757942,23.65518399497746,24.567365096521765
94.02326625757942,20.322683470575072,24.967868233831346
94.02326625757942,26.935754902633917,26.835494746606564
94.02326625757942,24.603386461115697,25.940340071005622
94.02326625757942,24.91996563417657,27.120463010524155
94.02326625757942,21.028467952596912,27.6551175011626
94.02326625757942,19.601028884010407,25.94616113313756
94.02326625757942,20.746583321806998,29.302748167125078
94.02326625757942,22.929520872809906,28.20018956168142
94.02326625757942,23.180339958912572,23.148882498605488
94.02326625757942,27.89495547139436,28.53665303909256
94.02326625757942,25.945145175461136,25.685806380741262
94.02326625757942,29.70515986000355,27.019898569622057
94.02326625757942,25.845290995059457,28.60138066560046
94.02326625757942,28.50990523493218,27.736982623745416
94.02326625757942,28.654959660354123,27.27156429567903
94.02326625757942,29.421895026590068,27.179526292883963
94.02326625757942,30.92616799740655,28.370274396567076
94.02326625757942,27.526176332077792,29.272481086671217
94.02326625757942,28.03979941042686,27.42366412494271
94.02326625757942,26.7587395006479,26.763198340955597
94.02326625757942,23.198929222793353,26.783350522156052
94.02326625757942,27.5425182764875,25.678115835539433
94.02326625757942,26.738936450530343,28.195247820992336
94.02326625757942,30.870896157975743,27.78571257930482
94.02326625757942,31.034631782948594,25.99609583875078
94.02326625757942,33.81081686156496,29.745361860515835
94.02326625757942,33.35769317271886,29.164903838471215
94.02326625757942,26.48304074544159,27.77730985076378
94.02326625757942,31.71410260295826,31.934356350380092
94.02326625757942,28.352372177763545,32.61380942196672
94.02326625757942,29.092197147959336,27.86043715682498
94.02326625757942,31.512791703495303,27.723842802048342
94.02326625757942,29.28809643153881,29.414275301946187
94.02326625757942,26.700257864080232,28.11943932275627
94.02326625757942,30.628870328147453,29.02057813617383
94.02326625757942,31.42735817000778,29.639410685759024
94.02326625757942,30.81768767335135,30.903650827853223
94.02326625757942,34.26762453054794,31.15399723008432
94.02326625757942,34.23364180581544,27.852439172652208
94.02326625757942,32.97971616741557,29.774314224465954
94.02326625757942,34.946263641040346,28.589189237881392
94.02326625757942,35.594973954823736,31.480835522682316
94.02326625757942,32.103749236670005,31.51023321331295
94.02326625757942,28.23677501632092,27.282627924568995
94.02326625757942,29.4921008039653,25.68475912458019
94.02326625757942,28.659421306696085,28.47896137023459
94.02326625757942,31.431311129856372,31.5836836848469
94.02326625757942,31.67130573230925,28.55146551471417
94.02326625757942,30.348826382899084,28.603361089508294
94.02326625757942,31.014828850144823,32.4638585270037
94.02326625757942,34.9362870960214,32.48475978643475
94.02326625757942,30.31206456681476,31.344405712649838
94.02326625757942,29.90577093052259,28.653645872601167
94.02326625757942,30.94465432098593,30.922251866265103
94.02326625757942,31.316168615083253,28.70375436725317
94.02326625757942,31.02890135801195,27.476619277866956
94.02326625757942,29.428001422960833,30.708543151917123
94.02326625757942,25.068762590743905,29.76288792079737
94.02326625757942,28.347120323740224,30.161785745595537
94.02326625757942,30.628457432849583,29.552763903030325
94.02326625757942,25.371821390942344,27.57444365234972
94.02326625757942,31.93506405450141,29.422728970862128
94.02326625757942,29.010770448448053,28.335758975978553
94.02326625757942,30.437978123222635,26.609238118957244
94.02326625757942,28.69686408156068,30.38848842319976
94.02326625757942,31.564657249409315,30.71639186064022
94.02326625757942,29.723689097757397,29.30156165473788
94.02326625757942,27.90998793944454,26.65532645596717
94.02326625757942,32.0242057627912,28.009783964436338
94.02326625757942,34.5249563897714,29.211200099853112
94.02326625757942,31.82037265939687,29.933379919340304
94.02326625757942,33.08675421707528,29.977069587560667
94.02326625757942,33.30444715386033,29.513294971594174
94.02326625757942,34.07219947199226,27.764125372274904
94.02326625757942,27.62097899187943,26.462071690886397
