generation,fitness,p_health,e_health,time
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.24918033108541682,0.0,5.0,7.300000000000001
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2699081350758876,0.0,5.0,11.05
0,-0.04751855692174889,0.0,9.5,14.55
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2888826161611328,0.0,5.0,16.150000000000002
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2866670638448873,0.0,5.0,15.450000000000001
0,-0.23502401828962083,0.0,5.0,5.5
0,-0.2302585092994046,0.0,5.0,5.0
0,-0.26235120360802433,0.0,5.0,9.5
0,-0.25880748662869146,0.0,5.0,8.85
0,-0.25499332139120995,0.0,5.0,8.200000000000001
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2631345094452443,0.0,5.0,9.65
0,-0.234106561356211,0.0,5.0,5.4
0,-0.034514716603754325,0.0,9.5,13.05
0,-0.2740319461670996,0.0,5.0,12.0
0,-0.2626136714023315,0.0,5.0,9.55
0,25.19952308758842,0.0,66.5,145.90000000000003
0,-0.2271647391135002,0.0,5.0,4.7
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,6.109895119354906,0.0,87.5,182.25000000000006
0,-0.3008078579849177,0.0,5.0,20.5
0,-0.04470215468540639,0.0,9.5,14.150000000000002
0,-0.23124864066421355,0.0,5.0,5.1000000000000005
0,-0.31771850203986757,0.0,5.0,28.75
0,-0.26235120360802433,0.0,5.0,9.5
0,-0.2393745871391023,0.0,5.0,6.0
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.039820166496322695,0.0,9.5,13.5
0,-0.28417898836693406,0.0,5.0,14.700000000000001
0,-0.2543798167616192,0.0,5.0,8.1
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,15.175108157723002,0.0,77.0,261.85
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.24599904629140626,0.0,5.0,6.8500000000000005
0,-0.25795276496072644,0.0,5.0,8.700000000000001
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.25737472384067267,0.0,5.0,8.6
0,-0.25407021824922316,0.0,5.0,8.05
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.2618220981414975,0.0,5.0,9.4
0,7.127570179427166,0.0,86.5,160.5
0,-0.257083177825133,0.0,5.0,8.55
0,-0.2599248515632913,0.0,5.0,9.05
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.04470215468540639,0.0,9.5,14.150000000000002
0,-0.15108800155895494,0.0,19.0,39.7
0,-0.2620873507529821,0.0,5.0,9.450000000000001
0,5.9275580094726985,0.0,87.0,331.15000000000003
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2345673941114572,0.0,5.0,5.45
0,-0.25908917751460425,0.0,5.0,8.9
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.2626136714023315,0.0,5.0,9.55
0,-0.2699081350758876,0.0,5.0,11.05
0,-0.2887275772772204,0.0,5.0,16.1
0,-0.2884160497896886,0.0,5.0,16.0
0,-0.26020033435383977,0.0,5.0,9.1
0,-0.25407021824922316,0.0,5.0,8.05
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2585241997519076,0.0,5.0,8.8
0,-0.28417898836693406,0.0,5.0,14.700000000000001
