generation,fitness,p_health,e_health,time
0,-0.2641601864368994,0.0,5.0,9.850000000000001
0,1.78382004075937,0.0,92.5,147.95
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.2359249435647547,0.0,5.0,5.6000000000000005
0,-0.26235120360802433,0.0,5.0,9.5
0,16.576097930090516,0.0,76.0,152.79999999999998
0,-0.29040712449902223,0.0,5.0,16.650000000000002
0,-0.016744147876821824,0.0,14.0,68.75
0,-0.291886522358297,0.0,5.0,17.150000000000002
0,-0.24181409534757392,0.0,5.0,6.300000000000001
0,-0.291886522358297,0.0,5.0,17.150000000000002
0,24.31994661598595,0.0,67.5,141.99999999999997
0,-0.2631345094452443,0.0,5.0,9.65
0,-0.053503037618097216,0.0,9.5,15.5
0,10.323941904526357,0.0,83.0,148.45
0,53.495729784500284,0.0,34.5,246.34999999999997
0,4.062621805154756,0.0,90.0,143.04999999999998
0,-0.22662997465766282,0.0,5.0,4.65
0,16.193121866777982,0.0,76.5,145.7
0,-0.2368099224197248,0.0,5.0,5.7
0,-0.24220935432292956,0.0,5.0,6.3500000000000005
0,-0.30272196731346857,0.0,5.0,21.3
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.2528122902674154,0.0,5.0,7.8500000000000005
0,-0.2345673941114572,0.0,5.0,5.45
0,-0.2596478425445105,0.0,5.0,9.0
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.29070652659125334,0.0,5.0,16.75
0,-0.15162463843364868,0.0,9.5,41.05
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2699081350758876,0.0,5.0,11.05
0,-0.25249280036247684,0.0,5.0,7.800000000000001
0,-0.2888826161611328,0.0,5.0,16.150000000000002
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.25619819897016294,0.0,5.0,8.4
0,-0.2515218960696218,0.0,5.0,7.65
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.25375869076169133,0.0,5.0,8.0
0,20.232587493543264,0.0,72.0,146.84999999999997
0,-0.2631345094452443,0.0,5.0,9.65
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,12.74322292798875,0.0,80.0,194.10000000000005
0,2.694773583566861,0.0,91.5,146.34999999999997
0,-0.2543798167616192,0.0,5.0,8.1
0,8.534562985159408,0.0,85.0,147.4
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.25619819897016294,0.0,5.0,8.4
0,3.4266769608791376,0.0,90.0,273.20000000000005
0,-0.2887275772772204,0.0,5.0,16.1
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.3051279297306785,0.0,5.0,22.35
0,-0.26020033435383977,0.0,5.0,9.1
0,-0.24220935432292956,0.0,5.0,6.3500000000000005
0,-0.25375869076169133,0.0,5.0,8.0
0,4.117547504551744,0.0,90.0,135.84999999999997
0,-0.26364997792818734,0.0,5.0,9.75
0,-0.2699081350758876,0.0,5.0,11.05
0,-0.26235120360802433,0.0,5.0,9.5
0,-0.25217125584596234,0.0,5.0,7.75
0,-0.2887275772772204,0.0,5.0,16.1
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,8.970430536277723,0.0,83.5,358.0
0,-0.100900914872871,0.0,42.5,89.9
0,-0.2543798167616192,0.0,5.0,8.1
0,-0.04274111902774233,0.0,9.5,13.850000000000001
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.08973532999906295,0.0,9.5,23.15
0,-0.24220935432292956,0.0,5.0,6.3500000000000005
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,-0.1469684489731792,0.0,9.5,39.2
0,-0.060475029083631615,0.0,9.5,16.700000000000003
0,-0.257664579724889,0.0,5.0,8.65
0,-0.03740013248478663,0.0,9.5,13.350000000000001
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.2336414417230953,0.0,5.0,5.3500000000000005
0,3.7966455948717157,0.0,90.0,188.50000000000006
0,-0.25375869076169133,0.0,5.0,8.0
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.2887275772772204,0.0,5.0,16.1
0,-0.03071020993586865,0.0,9.5,12.600000000000001
0,-0.25559938941782717,0.0,5.0,8.3
0,-0.29040712449902223,0.0,5.0,16.650000000000002
0,-0.24414009612931853,0.0,5.0,6.6000000000000005
0,-0.304903714108312,0.0,5.0,22.25
0,-0.2699081350758876,0.0,5.0,11.05
0,-0.257664579724889,0.0,5.0,8.65
0,-0.25375869076169133,0.0,5.0,8.0
