generation,max_fitness,mean_fitness,stdev_fitness
0,48.23794861721982,-0.5427895110783703,10.635490647891407
1,66.26990021702643,5.334252630760215,16.117162860867644
2,94.78506424239102,10.287811379584705,21.83158148711833
3,75.26020708782076,13.693126207985731,20.599431685182342
4,94.85250552318655,19.06714150305303,22.40852121895684
5,75.24742736117437,23.571946939653834,25.17392759175314
6,75.26990021702643,23.1272868773805,25.533609442908634
7,94.91859563501554,26.122196541218106,26.033308356908023
8,94.85833644349734,33.53430868950321,28.14679683789135
9,94.85250552318655,33.52530509796992,34.474746695535075
10,94.91859563501554,43.715747541234784,35.1896636436489
11,94.91859563501554,48.63048332521902,39.266126789611796
12,94.91859563501554,48.946444859590585,41.092298736214076
13,94.95014399275047,43.196832329157424,38.896667074973294
14,94.98936470590374,51.693895603741964,43.28861999748167
15,94.98936470590374,57.31784883643582,40.891941559664154
16,94.98272016318508,57.03461095060371,38.27494830254654
17,94.98936470590374,58.408998692120875,40.39977213460423
18,94.98936470590374,55.53851419394046,38.9312809596717
19,95.02326625757942,60.607249374520435,38.55485843955659
20,95.02326625757942,53.16227445468705,41.185780241356
21,94.97611947915372,57.07054152680315,38.91310291102794
22,94.98936470590374,55.7541153975258,39.353104503037905
23,94.98936470590374,67.78801238713812,37.768387536853076
24,95.02326625757942,59.942539797927815,40.82931004487815
25,94.98936470590374,60.05712623537664,39.307070075239054
26,94.98272016318508,56.17818405485234,40.36895135017886
27,95.02326625757942,55.41966841088885,40.065745439383484
28,94.98936470590374,69.35749670796936,33.38345829755619
29,94.98936470590374,61.98513683071603,39.328569135502654
