generation,max_fitness,mean_fitness,stdev_fitness
0,57.17991706964764,-1.9084901608076996,10.768845017228236
1,66.23480889721516,5.004645629246671,16.030414524291036
2,94.9001335721758,12.219173011299512,20.865429738571034
3,75.26990021702643,13.398066843421681,20.031649981508558
4,94.73740496697303,21.878267035707328,25.547827854061243
5,94.91240366476762,26.502225922466092,31.280732034096925
6,94.88200618758324,34.84068824145475,34.260827490501626
7,94.98272016318508,44.87867153182743,36.739149648729466
8,94.95014399275047,48.76201250126445,35.82498381855148
9,94.99605369405454,45.22802196985163,40.10492055234479
10,94.99605369405454,48.214364841686596,41.10890272618389
11,94.99605369405454,66.14792795141265,35.97291825078324
12,95.00278772623588,61.74807745147937,38.832523130428065
13,94.98936470590374,51.952281387205716,39.17114436512925
14,94.95014399275047,58.06816981955326,41.00811452397957
15,94.98272016318508,45.62577204174307,44.66192248156419
16,95.02326625757942,57.475894925227934,43.672838331364666
17,94.98272016318508,58.38847412348664,41.752331738998365
18,94.98936470590374,64.72626142031473,39.55925360307499
19,94.98272016318508,61.25111152608698,39.484633341563246
20,94.95014399275047,54.83357692023755,38.11785332329221
21,94.95014399275047,63.24047015569967,36.81009944787916
22,94.98272016318508,64.95787640245904,38.50618121520056
23,94.99605369405454,52.50746572988001,43.640588248137455
24,95.02326625757942,57.97013965907764,41.168076233771394
25,94.91859563501554,56.71849209469175,39.84189535850965
26,94.99605369405454,60.71698897778347,38.85662857570211
27,94.98272016318508,57.241884694916806,39.745349435082574
28,94.99605369405454,58.285311018220064,41.739218457082195
29,94.98272016318508,54.082537454078995,40.791872365160465
