generation,max_fitness,mean_fitness,stdev_fitness
0,48.918595635015535,-2.3397081985949173,9.645017433057399
1,74.55269413745879,6.764063710109777,16.98118374298986
2,92.56355803717005,13.243323447073568,18.75831172740366
3,94.78506424239102,18.628360760478095,25.962812239594985
4,94.91240366476762,20.122700569107224,26.94832570000629
5,94.82385026742617,24.549191818073172,29.53153893931795
6,94.98272016318508,29.28352004855565,33.76101920792305
7,94.95014399275047,39.22305018153355,38.11262475195574
8,94.91240366476762,43.45269846411297,39.22163411117277
9,94.91859563501554,40.56133700375772,40.45119248357941
10,94.95657488308075,48.41921990298206,39.03253097481977
11,94.88200618758324,42.66896333063347,39.83896589190852
12,94.99605369405454,46.91298837742933,36.469469420215354
13,94.91240366476762,41.865501704711015,40.08195380461653
14,94.89405452609942,50.090203147469865,41.55543992044643
15,94.91240366476762,47.024113061802176,41.905399671184405
16,94.91240366476762,48.5378448970338,42.23701404283067
17,94.99605369405454,55.6306409986805,41.85838233382774
18,94.91859563501554,48.34489545317927,40.91953970515366
19,94.95014399275047,49.74667980686381,42.83286746776858
20,94.95014399275047,45.47847102539621,42.32861864280364
21,94.95014399275047,52.65729232138789,42.098886816980695
22,94.99605369405454,52.24916036883494,41.681409090161615
23,94.98272016318508,60.77682123314913,38.3682234296947
24,94.95014399275047,55.820524218714446,40.9802651966985
25,94.94375419465169,57.79223819106633,37.56195007124434
26,94.94375419465169,55.83690308538003,38.467295183054574
27,94.91859563501554,48.47299227415,41.424746096091326
28,94.91859563501554,57.06254634484053,36.37596832599896
29,95.00278772623588,65.13919228504778,39.80511212615618
