generation,max_fitness,mean_fitness,stdev_fitness
0,39.10010264641751,-1.7272795379487147,8.853470294558003
1,39.24425778641309,1.2590547316558829,10.311365260677965
2,66.26020708782076,7.668495076024324,16.79700454006792
3,66.17991706964764,13.801631532872511,19.26324353831878
4,94.78506424239102,19.870473950625957,24.474678776227787
5,94.85250552318655,18.081584287114577,23.81312566417903
6,94.82385026742617,20.998292783505434,26.628099470122436
7,94.85833644349734,25.177526453623358,29.083460380564528
8,94.78506424239102,27.649526542372076,30.898369593632097
9,94.85250552318655,44.565447329658355,32.94356019971566
10,94.85833644349734,44.38197301757567,36.35142499039339
11,94.94375419465169,38.42049191361036,35.15538709247143
12,94.97611947915372,49.50348494938664,38.769464604026425
13,94.89405452609942,53.01098471860629,41.17017572726947
14,94.91240366476762,63.57064963517613,38.78761723259364
15,94.84670840550223,68.88510911922799,37.30210600199212
16,94.91859563501554,62.436193694280995,42.17131973616367
17,94.91240366476762,62.47164528253633,41.14681574170386
18,94.82951600496185,60.383153002784404,42.42505631047067
19,94.89405452609942,61.01872119501404,42.70199103525779
20,94.87603602059674,64.58666850438941,41.204031628627725
21,94.86420156294975,69.46009433770769,39.13333717382249
22,94.86420156294975,63.0717426037126,40.98134964660262
23,94.85250552318655,65.2922824639996,40.559820634541566
24,94.85833644349734,69.18389555116494,36.77552382403197
25,94.86420156294975,69.2721736778822,38.295893167957566
26,94.85833644349734,72.64398741034752,36.483673936816146
27,95.030186700424,73.01236803033098,36.36266786567208
28,95.05124010962183,65.03162668584821,35.19803099929054
29,94.86420156294975,58.9872564175809,40.408541081295894
