generation,max_fitness,mean_fitness,stdev_fitness
0,48.73214184093667,-1.719495431162246,9.624296609092049
1,66.60183729848225,0.09515582700996567,11.446495670216764
2,66.26990021702643,7.921523726783343,17.609689964402488
3,75.26990021702643,16.92937821927639,22.58279715313423
4,75.14206684551654,21.877657028822323,23.083575356634306
5,94.88801221164346,32.93021277865066,26.594294486967428
6,94.91859563501554,38.69438761238195,28.749588916955556
7,94.91859563501554,43.23390014132864,31.9112600576562
8,94.91859563501554,42.029556932251005,34.420883995134766
9,94.91859563501554,45.82659412256844,37.78918425003682
10,94.91859563501554,47.68202700915758,39.86475790466481
11,94.97611947915372,57.27886453409434,37.2450312083513
12,94.98936470590374,52.98620501398366,39.304117264056416
13,95.01639337829167,47.28010256582187,40.88788176445313
14,94.99605369405454,51.71276204052844,40.63251400436848
15,94.98936470590374,48.45650102969098,43.72533964914956
16,94.95014399275047,50.49409062093733,42.192023131691705
17,94.98272016318508,68.53793414975604,36.430016694199274
18,94.98272016318508,51.8482308525297,39.980697243364354
19,94.94375419465169,60.095126055634026,38.647357487241365
20,95.02326625757942,50.742806085483046,42.29481667213219
21,94.98936470590374,53.407497985027,42.65868571292316
22,94.98272016318508,50.67693108741864,43.385471243237404
23,95.02326625757942,53.919258331657865,43.17682717344966
24,94.99605369405454,52.167737907055105,43.66658552769282
25,94.91859563501554,54.71455662878962,43.70699495295786
26,94.91859563501554,47.13256328692732,42.90850724357783
27,94.91859563501554,59.82378168410827,42.26128275907036
28,94.99605369405454,56.79577868690911,42.4994054156301
29,94.97611947915372,66.13093009486403,39.02462137891894
