generation,max_fitness,mean_fitness,stdev_fitness
0,56.99858512203885,-0.12368823291713696,11.432996034854789
1,75.26020708782076,10.788915747666431,19.611546470709374
2,94.78506424239102,21.89090078300545,25.329929930737396
3,75.26990021702643,21.716993177548208,24.988667800818085
4,94.56355803717005,25.653836107286956,26.52422279194708
5,94.85250552318655,26.09041143981282,29.125493199997592
6,94.87010128507693,30.585437636567757,32.72388668445872
7,94.85250552318655,36.40998274997712,29.6923765866906
8,94.91859563501554,32.74651577097311,28.50120121170265
9,94.91859563501554,33.36170691149053,31.862799364715524
10,94.91859563501554,43.493631994218546,31.7916035956473
11,94.85250552318655,33.47575917682621,34.057180908024584
12,94.81821644970792,29.873365647836543,31.586076025986124
13,94.76889138314542,36.58018622437211,32.36416608486752
14,94.82385026742617,37.27711166595415,33.24891078619431
15,94.91859563501554,39.1671814101955,33.24718592835571
16,94.84670840550223,46.45891809068413,32.92627274556984
17,94.86420156294975,56.682227975736275,38.4002727178434
18,94.82385026742617,64.67162439523969,37.00377639527201
19,94.82385026742617,63.48468909781864,38.73118657988002
20,94.86420156294975,62.643573756354925,39.96482055886898
21,94.86420156294975,63.99446556758252,40.60557287643383
22,94.84670840550223,64.57568895607137,39.640955255638694
23,94.86420156294975,65.27674295096959,39.44158285694598
24,94.88801221164346,60.17283889086954,42.3261420636816
25,94.86420156294975,57.76407083700874,43.081501121717466
26,94.86420156294975,68.39055048219963,39.765056718535114
27,94.86420156294975,59.57073989890458,40.897554612333366
28,94.86420156294975,64.68147497295443,40.023285444839814
29,94.86420156294975,60.29242904912793,39.601965962450635
