generation,max_fitness,mean_fitness,stdev_fitness
0,66.26020708782076,-1.756218631209521,12.167455822422442
1,66.29955642660931,3.7905419655446275,15.525879753291948
2,66.06775481255198,11.733217099747664,20.022795147058524
3,75.26990021702643,20.208042837654567,23.452235218849573
4,93.94772657195337,23.18133377557622,26.763549034152568
5,94.78506424239102,26.680989321224303,26.17595194762871
6,94.89405452609942,30.337188344456372,28.68322215553472
7,94.89405452609942,36.40883120602201,31.278761734377003
8,94.82385026742617,45.10235962585561,35.451787492988444
9,94.85250552318655,53.19382781130194,38.045247194599945
10,94.85250552318655,53.38894913635927,42.59013383563517
11,94.82385026742617,63.16846246707895,39.84296646701139
12,94.91859563501554,62.580156989284106,41.73952050489248
13,94.84670840550223,63.51823690608812,39.662117143536314
14,94.85250552318655,60.341687595857756,42.706328341555384
15,94.84670840550223,54.07389388516066,43.9482862744279
16,94.84670840550223,65.5068907684537,39.30220952940304
17,94.82385026742617,63.84031232706896,40.92753892618475
18,94.82951600496185,58.597334591860275,44.10122764171924
19,94.82385026742617,60.36166947097811,42.36679438731516
20,94.82385026742617,60.02023485197814,41.286750514606105
21,94.82385026742617,68.64043250780198,37.427198885195736
22,94.82951600496185,69.35658763200378,39.03542029825296
23,94.82385026742617,67.06555542092806,39.8685234013379
24,94.85250552318655,62.957069875235184,41.56965123655625
25,94.91859563501554,63.77449419449083,41.39138364545604
26,94.89405452609942,61.85184391730025,38.51423676791785
27,94.89405452609942,57.66358837622572,40.658203512645024
28,94.91859563501554,59.86782108330628,38.64748486619854
29,94.91859563501554,57.90437379919479,38.44976072307763
