generation,fitness,p_health,e_health,time
1,3.3652103968307507,0,90.0,280
1,-5.087596335232384,0,100.0,162
1,-5.375278407684165,0,100.0,216
1,-5.771441123130016,0,100.0,321
1,-6.51471269087253,0,100.0,675
1,-5.645446897643238,0,100.0,283
1,-5.736572297479192,0,100.0,310
1,-5.971261839790462,0,100.0,392
1,39.22855887686998,0,50.0,321
1,-5.805134968916488,0,100.0,332
1,31.009567413221262,0,60.0,147
1,-4.634728988229636,0,100.0,103
1,-5.918893854273146,0,100.0,372
1,-5.771441123130016,0,100.0,321
1,-5.8664680569332965,0,100.0,353
1,3.9893647059037445,0,90.0,150
1,12.203942249234629,0,80.0,329
1,-6.79346613258001,0,100.0,892
1,-5.834810737062605,0,100.0,342
1,-5.966146739123692,0,100.0,390
1,12.716796271262012,0,80.0,197
1,-5.905361848054571,0,100.0,367
1,-5.1647859739235145,0,100.0,175
1,88.87010128507693,40,0.0,169
1,74.83458214576858,0,10.0,476
1,-5.942799375126701,0,100.0,381
1,-5.8944028342648505,0,100.0,363
1,-5.814130531825066,0,100.0,335
1,57.49466846406764,0,30.0,246
1,-5.768320995793772,0,100.0,320
1,49.36527101177036,0,40.0,103
1,-5.017279836814924,0,100.0,151
1,-5.8805329864007,0,100.0,358
1,57.21003982910275,0,30.0,327
1,-5.75890177387728,0,100.0,317
1,-5.950642552587727,0,100.0,384
1,29.710284429091004,0,60.0,539
1,-5.814130531825066,0,100.0,335
1,-6.317164686747284,0,100.0,554
1,-5.802118375377063,0,100.0,331
1,-5.814130531825066,0,100.0,335
1,12.10835578817423,0,80.0,362
1,-5.755742213586912,0,100.0,316
1,2.3719586238204666,0,90.0,756
1,-5.921578419643816,0,100.0,373
1,-6.317164686747284,0,100.0,554
1,-5.8888779583328805,0,100.0,361
1,22.456705217729997,0,70.0,94
1,22.072746314842796,0,70.0,138
1,-5.805134968916488,0,100.0,332
1,-5.7745515455444085,0,100.0,322
1,39.24425778641309,0,50.0,316
1,48.63870783429057,0,40.0,213
1,89.06420156294973,42,0.0,170
1,-5.802118375377063,0,100.0,331
1,91.77598249381266,74,0.0,277
1,57.35455310235676,0,30.0,283
1,30.35455310235676,0,60.0,283
1,-5.777652323222656,0,100.0,323
1,-5.805134968916488,0,100.0,332
1,-5.814130531825066,0,100.0,335
1,-5.488937726156687,0,100.0,242
1,57.282972298593776,0,30.0,304
1,30.937404966973034,0,60.0,158
1,-5.872117789475416,0,100.0,355
1,-5.783825182329737,0,100.0,325
1,-5.752572638825633,0,100.0,315
1,-5.752572638825633,0,100.0,315
1,-5.846438775057725,0,100.0,346
1,-5.805134968916488,0,100.0,332
1,11.21441235499207,0,80.0,885
1,21.54041448585584,0,70.0,235
1,-5.393627546352362,0,100.0,220
1,-5.805134968916488,0,100.0,332
1,38.37726367605016,0,50.0,752
1,-5.755742213586912,0,100.0,316
1,3.260207087820766,0,90.0,311
1,-4.543294782270004,0,100.0,94
1,-5.814130531825066,0,100.0,335
1,-5.7899601708972535,0,100.0,327
1,-5.793013608384144,0,100.0,328
1,-5.783825182329737,0,100.0,325
1,56.223493007627816,0,30.0,877
1,-5.402677381872279,0,100.0,222
1,-5.834810737062605,0,100.0,342
1,48.55326262833369,0,40.0,232
1,3.691732302598795,0,90.0,202
1,-5.771441123130016,0,100.0,321
1,-5.8944028342648505,0,100.0,363
1,89.36889138314541,46,0.0,187
1,76.04417294239875,0,10.0,142
1,-5.84354441703136,0,100.0,345
1,-5.796057750765372,0,100.0,329
1,-5.793013608384144,0,100.0,328
1,58.058357577390694,0,30.0,140
1,3.9437541946516923,0,90.0,157
1,-5.2574953720277815,0,100.0,192
1,86.23402398497814,16,0.0,214
1,-5.081404364984463,0,100.0,161
1,12.657665748035189,0,80.0,209
