EAuni_max_enemy2,EAuni_maxstd_enemy2,EAuni_avg_enemy2,EAuni_avgstd_enemy2,EAgaus_max_enemy2,EAgaus_maxstd_enemy2,EAgaus_avg_enemy2,EAgaus_avgstd_enemy2,EAuni_max_enemy5,EAuni_maxstd_enemy5,EAuni_avg_enemy5,EAuni_avgstd_enemy5,EAgaus_max_enemy5,EAgaus_maxstd_enemy5,EAgaus_avg_enemy5,EAgaus_avgstd_enemy5,EAuni_max_enemy6,EAuni_maxstd_enemy6,EAuni_avg_enemy6,EAuni_avgstd_enemy6,EAgaus_max_enemy6,EAgaus_maxstd_enemy6,EAgaus_avg_enemy6,EAgaus_avgstd_enemy6,gen
92.7490786515677,0.36902666167904974,92.10155953404713,0.5961391205962924,92.8185461177585,0.610980479183349,92.54145428987961,0.6900254236458313,93.60703214443394,0.4309774687937507,93.34639652673732,0.5008197663250403,93.46967600174372,0.40159571665634747,93.15863025947849,0.43490775304823137,54.59930061907369,9.083644527028213,50.87077692209601,6.879477817373135,52.90412561625984,17.176469400395295,49.390849430790595,15.226266464239604,12.0
92.7490786515677,0.36902666167904974,92.5119751979278,0.27106954790764803,92.8185461177585,0.610980479183349,92.5780037380968,1.0185011402179727,93.60703214443394,0.4309774687937507,93.10469716441582,0.6760237105505265,93.47596460223264,0.38901709560042197,93.09332627151865,0.5852954807123564,54.59930061907369,9.083644527028213,51.83979444016253,6.7276661065728485,54.6719285016668,17.53279065862842,51.30419008062775,16.782729869098024,13.0
92.75611030140945,0.3650989491336564,92.29434981243,1.0735580387919685,92.8185461177585,0.610980479183349,92.3165566840709,1.1690424410501645,93.60703214443394,0.4309774687937507,93.4786578113448,0.4544825088228973,93.47596460223264,0.38901709560042197,93.0106561821085,0.8012579275424261,55.49425155905847,8.852073842226574,53.347970179540916,8.234242118367014,54.76817939457186,17.39674190518042,51.96456115997896,16.5591971917197,14.0
92.80216736752645,0.33405307817916985,92.4009126986978,0.7094939998248705,92.8260122706354,0.5984790288076419,92.6271334855663,0.8303218437721052,93.64186625881354,0.4058411275652714,93.12393450685845,0.6367320562326979,93.53729893748172,0.30091375496536177,93.1831785665286,0.714324019759041,58.17683573444299,10.322295102679153,53.66726506797662,8.148025324050442,55.715763396875616,16.269460824537322,52.78806638896943,16.252624597316707,15.0
92.7994717865276,0.3374553974505363,92.29091418007249,1.1522132454045277,92.84583981910903,0.5930071471612263,92.78687512040472,0.6273144298085692,93.64681634565002,0.40601992772088735,93.16143472849353,0.6846020295026833,93.58069454363158,0.2682357423922256,93.09631921555055,0.70009040722156,61.792090617897045,13.657014954558367,54.58397267848683,9.220571746370178,58.37005972479136,15.554145879687585,53.5804347640689,16.918690237243396,16.0
92.7994717865276,0.3374553974505363,92.65383522531019,0.4401032613407605,92.84583981910903,0.5930071471612263,92.35131642122847,1.1153543457130335,93.77187582355431,0.44408516157899547,92.90080319271698,1.0028793546382055,93.58069454363158,0.2682357423922256,92.766738447766,0.9896703255059965,61.81832704434379,13.630280688721067,54.7974864792886,8.513716338336636,58.37005972479136,15.554145879687585,54.0659516600016,16.346539167045734,17.0
92.7994717865276,0.3374553974505363,92.50885036110392,0.36352554065425935,92.92873937966087,0.5176732571434343,92.67573259046152,0.7609074302212233,93.77187582355431,0.44408516157899547,93.42619203009909,0.5722815371027778,93.65603984239742,0.25674504530108994,93.36444984433058,0.5394339119507713,61.81832704434379,13.630280688721067,56.03383816939392,9.44049149262673,63.10417027425998,16.25147057422298,55.45776105210068,15.920043734179188,18.0
92.7994717865276,0.3374553974505363,92.64527486822008,0.5425940649440278,92.9512382731045,0.49999027603902213,92.8462199629419,0.5641405754278365,93.77187582355431,0.44408516157899547,93.46050621441289,0.5302035901809866,93.66541380796897,0.23949727176106908,93.46810016200743,0.37439388669798407,61.87377711307066,13.574452937135959,57.52261389746927,9.763102957677786,64.95397606375357,14.331811820340372,57.55105070377058,15.213361438904819,19.0
92.7994717865276,0.3374553974505363,92.3180342156945,0.791006513372013,92.9512382731045,0.49999027603902213,92.46481215273666,0.8953142024260727,93.77187582355431,0.44408516157899547,93.29020207861706,0.6977776926106374,93.6821567386855,0.2383889416143713,92.83187719140128,1.2464794843035125,61.87377711307066,13.574452937135959,59.259498014346875,11.557931067982505,65.78671174371735,13.003035198209027,58.4866181451347,13.699736416264795,20.0
92.81435634928735,0.3207698957588369,92.65405343225203,0.6127614449599886,93.0895839863762,0.5043898782918985,92.70419037384568,0.46809778780740996,93.77187582355431,0.44408516157899547,93.31738497123347,0.7134026844076586,93.6821567386855,0.2383889416143713,93.15795128986251,0.7801182958688458,61.87377711307066,13.574452937135959,60.757909423031926,13.344347965478404,65.78699303785501,13.003042545265206,59.62928429784031,12.014089165497346,21.0
92.86766252580864,0.3144866648999259,92.48238092238235,0.8278483827996559,93.0895839863762,0.5043898782918985,92.84744701112663,0.3967928350671028,93.78181826227559,0.43889561902745594,93.73558595759992,0.4384083249712524,93.6821567386855,0.2383889416143713,93.40038531467901,0.5815753084424905,61.87377711307066,13.574452937135959,61.573780996961055,13.616864446850544,65.78699303785501,13.003042545265206,62.08648077258815,11.726432452926401,22.0
92.8715339770267,0.3130269449139566,92.46544726090433,0.8069856524662181,93.0895839863762,0.5043898782918985,92.58864737507437,1.1308851466662309,93.8327530297656,0.42743017881672707,93.36272994568432,0.906123023428705,93.6879691983137,0.2286201512562722,93.61365275583394,0.22197112186792886,61.87377711307066,13.574452937135959,61.18346053628213,13.630943816894662,68.70212467564349,13.908693941740694,63.86629329499052,11.552658716682432,23.0
92.8896990631599,0.29649339844211225,92.51828611839844,0.9483666467578419,93.20290470809891,0.5216535980667045,92.81930701089398,0.6019159680133671,93.8327530297656,0.42743017881672707,93.58335643414482,0.8960074976797796,93.6879691983137,0.2286201512562722,93.01877603297189,0.9052509815365781,62.700650831722406,12.961002961743667,61.223447152634435,13.326009611472521,68.70297333703122,13.908537102322589,64.99913884852938,12.078742323373564,24.0
92.8896990631599,0.29649339844211225,92.58937817536727,0.6516435113073686,93.20290470809891,0.5216535980667045,92.97486719076758,0.4628896636846053,93.8327530297656,0.42743017881672707,93.73880631781628,0.5360404455962104,93.6879691983137,0.2286201512562722,93.43187664159544,0.6272739498316184,62.700650831722406,12.961002961743667,61.512642762016625,13.60972465836431,69.48362632881853,13.464726077679023,66.24241953026396,12.164687458122463,25.0
92.8896990631599,0.29649339844211225,92.54798507575424,0.760453714597605,93.21313259301095,0.5093556498356541,93.03517462705881,0.45385987249972193,93.85325560697063,0.4274873134359731,93.33433721144245,0.7625121922814713,93.7119691983137,0.19967327925157885,93.30549735174793,0.7305922272204467,63.77407160623814,14.34719279766614,61.44907698290011,13.449905022467169,69.50019813673057,13.459563895388854,66.81854500841669,12.642181680777604,26.0
92.94328661034294,0.3598956156694142,92.70700367965014,0.5641497811719189,93.21313259301095,0.5093556498356541,93.09551215188388,0.45936928110603864,93.89578792301182,0.35330380414463997,93.06847686430879,1.2693764054334822,93.7119691983137,0.19967327925157885,93.45315212671304,0.6527258987689075,65.36471850558262,13.45034126692748,61.555746434767,13.360005253793807,69.51000992232643,13.456593121532325,68.06600716920124,12.885749347836015,27.0
92.95092521474623,0.3569490858745049,92.65125369954998,0.6320847678394735,93.21360765328681,0.5090171155958018,93.1597376156839,0.48918095182268856,93.89578792301182,0.35330380414463997,93.6554631440273,0.6129912525606878,93.72469007328303,0.20513840735844185,93.51478225763628,0.5798352433775263,65.36471850558262,13.45034126692748,62.40675580811593,13.364858167197097,69.51000992232643,13.456593121532325,68.90882331319976,13.25573919949398,28.0
92.95667759916005,0.3536065060742236,92.52430834482293,0.8693578614268752,93.29092096636077,0.6263216059628843,93.15960171431212,0.517344515760422,93.90121155254015,0.35445827328937,93.80621766488557,0.3677800373215126,93.74540026626082,0.2166665701193419,92.99279631606807,1.2563987111147814,65.36471850558262,13.45034126692748,63.13113569557098,13.362253067062635,69.51000992232643,13.456593121532325,68.45585599694745,12.439327678805288,29.0
92.95667759916005,0.3536065060742236,92.2396061351238,1.0084615955170895,93.29092096636077,0.6263216059628843,93.05267360179762,0.4866956716291143,93.90121155254015,0.35445827328937,93.58781570256545,0.6540017358619198,93.77796012358908,0.21100251554075874,93.47786164022723,0.6041052478453681,65.36471850558262,13.45034126692748,63.2879895767755,12.978214431388697,69.51000992232643,13.456593121532325,68.96276757489582,13.292165238997912,30.0
92.95667759916005,0.3536065060742236,92.60902830300651,0.680574684672493,93.29092096636077,0.6263216059628843,92.94141646342057,0.9203971697632639,93.90121155254015,0.35445827328937,93.65881637819463,0.5083640503168891,93.75724993061131,0.20250448634042942,93.4537120008225,0.727765072979964,65.38801166135066,13.42088591734241,64.60168844509195,13.614450976325005,69.51000992232643,13.456593121532325,68.7746176055132,13.400417637003798,31.0
92.95667759916005,0.3536065060742236,92.88439569048339,0.40887589766045274,93.29092096636077,0.6263216059628843,93.20900958631601,0.5555630023089185,93.91317750560776,0.34266224130603906,93.48893187612967,0.8987708652808105,93.75724993061131,0.20250448634042942,93.54814347666748,0.32221387854083217,65.38801166135066,13.42088591734241,64.70326297965703,13.112302542813062,69.51000992232643,13.456593121532325,68.78007462068979,13.183564399411175,32.0
92.97667759916003,0.3680359694772613,92.91516718378764,0.35776155300687673,93.35452566197579,0.6958176301206308,92.97863704163571,0.5935204906602263,93.91317750560776,0.34266224130603906,93.34168959204314,0.5767944172194854,93.77548696368395,0.20954455371191244,93.12653531252468,1.1189654953350414,65.38801166135066,13.42088591734241,64.5647242605883,13.62356802130864,69.51000992232643,13.456593121532325,69.0543017548144,13.226129508948164,33.0
92.97667759916003,0.3680359694772613,92.94738650904927,0.3668087454970143,93.35452566197579,0.6958176301206308,93.2012235900998,0.7647742860707497,93.91317750560776,0.34266224130603906,93.88208710297538,0.3490842700184104,93.77746315792146,0.21067966764999516,93.72608859217473,0.20075440078609816,65.38801166135066,13.42088591734241,65.15397667988282,13.589585190632784,69.51000992232643,13.456593121532325,69.33226219775209,13.51160837125494,34.0
92.97667759916003,0.3680359694772613,92.5942923033231,0.8729646675955639,93.35452566197579,0.6958176301206308,92.89962356325864,1.0169507215588585,93.91422741877128,0.3419730740385242,93.86762866023018,0.33808345372728105,93.78953150020581,0.22096234453923028,93.51526247791124,0.5275985626019842,67.08464403956299,13.27154140703685,64.80278020713993,13.499061839023836,70.39314179370989,13.452188662611334,69.09830447259313,13.912707640644204,35.0
92.97667759916003,0.3680359694772613,92.80062296574091,0.5693784991561553,93.35452566197579,0.6958176301206308,93.15733272491946,0.6001203835546861,93.91422741877128,0.3419730740385242,93.4856560713359,0.8028486673459448,93.82730987044212,0.28278809768506735,93.57182942932174,0.5372903777843422,69.67953895181607,11.844805931563064,64.74864934046276,12.774054749661241,70.39314179370989,13.452188662611334,68.65050202032833,13.461752655846572,36.0
92.97667759916003,0.3680359694772613,92.68275829850705,0.5879599283292967,93.39452566197579,0.7411810156101731,93.08688841050869,0.931961753889465,93.91422741877128,0.3419730740385242,93.41057864528818,0.9000210789647544,93.82730987044212,0.28278809768506735,93.56531302920698,0.5904910536420981,70.6922147703061,12.617230536564103,65.02813865651925,12.790837203383768,70.39314179370989,13.452188662611334,69.27582612027003,13.152020959249365,37.0
92.98236751479597,0.3698715951125386,92.76397581836889,0.49102044874907014,93.39452566197579,0.7411810156101731,93.27059216906657,0.6010206291160516,93.91422741877128,0.3419730740385242,92.86892054473665,1.4478382394992473,93.82730987044212,0.28278809768506735,93.74285456310858,0.21605731441380865,70.6922147703061,12.617230536564103,65.97572580327136,11.652597429842142,71.26303128443149,12.254347819303128,69.62748763760943,13.057384935156975,38.0
92.98236751479597,0.3698715951125386,92.66289697949782,0.7707142649471904,93.4754424373296,0.7298052837699828,93.12343833111495,0.5710526543985288,93.91422741877128,0.3419730740385242,93.68157551676482,0.5433989678571152,93.82730987044212,0.28278809768506735,93.4426796137085,0.824751511303358,73.32922627192788,10.217457611659638,67.92565778881641,11.675772283656237,71.26303128443149,12.254347819303128,69.845192353989,13.452030583396821,39.0
92.98236751479597,0.3698715951125386,92.25116286792993,1.2194718525225328,93.4754424373296,0.7298052837699828,93.26132839256975,0.7078747991918726,93.91422741877128,0.3419730740385242,92.9164205371577,1.382841056040274,93.82730987044212,0.28278809768506735,93.37283825195298,0.863561907237055,70.6922147703061,12.617230536564103,68.41497915176193,11.470923954587635,71.26303128443149,12.254347819303128,69.51844758644494,13.372700633021573,40.0
93.02236751479597,0.422818673904448,92.95378736593109,0.3775438069447653,93.4754424373296,0.7298052837699828,93.2200172641457,0.8721209502720019,93.91422741877128,0.3419730740385242,93.77403159945473,0.4935741981290255,93.88191952174164,0.22679765517673073,93.37247646990696,0.6041742693383546,70.6922147703061,12.617230536564103,69.50491139156523,11.779118922390836,73.2647093838743,12.695746033847998,69.92655809466098,13.088757904643142,41.0
93.02236751479597,0.422818673904448,92.84966591971204,0.4277814191223798,93.5767669600046,0.6951967724398278,93.28402758321388,0.9223252210246649,93.91422741877128,0.3419730740385242,93.69229395241243,0.6380819966492279,93.88191952174164,0.22679765517673073,93.61608129506563,0.534083626198828,70.6922147703061,12.617230536564103,70.0047245462131,12.10011746982193,73.22790378186582,12.81266480868847,70.82103413077536,13.27698003750857,42.0
93.02236751479597,0.422818673904448,92.91831990611271,0.438734622900455,93.59939869083634,0.7235316745090955,92.74777423216577,1.0368377753655817,93.91422741877128,0.3419730740385242,93.59797643116394,0.7787976073446191,93.88191952174164,0.22679765517673073,93.3145158571814,1.0555201960207836,70.6922147703061,12.617230536564103,69.59050932454413,12.720906820336328,75.29902971248929,13.739102574799878,70.63885895797364,12.768741314863082,43.0
93.08793948697084,0.48082715972053175,92.541638219894,0.9396033807555598,93.59987601871161,0.7230404401814794,93.20612914444075,0.9150185801683567,93.91422741877128,0.3419730740385242,93.34072733569523,1.3024023909974975,93.93734312447438,0.25720854974477425,93.21663614614911,1.1498547128468863,70.6922147703061,12.617230536564103,69.87348328709918,12.936751817966192,75.29902971248929,13.739102574799878,71.93673563681509,12.658571741621008,44.0
93.08793948697084,0.48082715972053175,92.21615709806284,1.1416494010014333,93.59987601871161,0.7230404401814794,93.5562058401949,0.7018277032960283,93.91695238301602,0.3403139273744117,93.34536080722589,0.634628305444641,93.96802109317292,0.22725597982664358,93.67214923335659,0.515733103477317,70.6922147703061,12.617230536564103,69.70846008792664,12.295934952317747,76.36295579832581,13.112975768045514,73.89236007581302,12.999519976892236,45.0
93.08793948697084,0.48082715972053175,92.98548846055448,0.4486450829567645,93.59987601871161,0.7230404401814794,93.01397626495826,1.4092226686817158,93.92088531346981,0.33456809056798986,93.76826838322164,0.48804554199734435,93.96802109317292,0.22725597982664358,93.06120981862162,1.1171741382086897,72.83617041727952,13.161933961332366,70.32484365964754,12.154207747683259,76.36295579832581,13.112975768045514,73.78251962299655,12.542305086043438,46.0
93.08793948697084,0.48082715972053175,92.99462113003825,0.41344601912273266,93.59987601871161,0.7230404401814794,93.33689662380145,0.9889707753658173,93.92088531346981,0.33456809056798986,93.50369997009558,0.5985237498860678,93.96802109317292,0.22725597982664358,93.78172172218655,0.3135251418454328,72.83617041727952,13.161933961332366,70.24891819561162,12.292904349347637,76.36295579832581,13.112975768045514,74.41644723283089,12.892413823652998,47.0
93.08793948697084,0.48082715972053175,93.0042433451182,0.4420149471855588,93.59987601871161,0.7230404401814794,93.43446881329972,0.8464618240350228,93.92088531346981,0.33456809056798986,93.48074389046059,0.6600036470053495,93.96802109317292,0.22725597982664358,93.85268147350551,0.24059414155305514,72.83617041727952,13.161933961332366,70.28210971591612,11.570205909010841,76.36295579832581,13.112975768045514,74.57821882365111,12.964255515810903,48.0
93.08793948697084,0.48082715972053175,92.59229329172933,0.9356796908804556,93.59987601871161,0.7230404401814794,93.50551749414988,0.6821817890862091,93.95767121378363,0.3308258019983221,93.43657277118777,0.6639510044400172,93.96802109317292,0.22725597982664358,93.654465106925,0.8273147114088089,72.83617041727952,13.161933961332366,70.61695919213972,12.454063283412399,76.36295579832581,13.112975768045514,74.81782803844196,12.858742645343542,49.0
93.08793948697084,0.48082715972053175,92.863145570922,0.8851260763654439,93.59987601871161,0.7230404401814794,93.47983413143976,0.8856946970878263,93.95767121378363,0.3308258019983221,93.62896287784372,0.7909741824280654,93.96802109317292,0.22725597982664358,93.93198216675584,0.23401310017566346,73.61981339878523,12.400920379393611,71.64426280136742,12.306663516554217,76.36295579832581,13.112975768045514,75.6575300858208,13.02762349534313,50.0
