generation,max_fitness,mean_fitness,stdev_fitness
0,66.42405089685369,7.209828113972696,17.22368636913443
1,75.3978811791203,18.38379093585145,22.98954767739404
2,75.35809292906188,37.37337200831016,21.58250569452583
3,75.9001335721758,38.580368724218644,24.509941849406225
4,75.66728120673463,43.31989214278517,21.749845375857255
5,90.1009447007855,44.62533589912569,23.888693492954957
6,75.89405452609942,48.03667618983838,22.520783183558862
7,75.63870783429057,50.77007222520838,18.798253610644853
8,75.81821644970792,44.55181207286891,21.638387317845734
9,88.1895620786076,52.681174930468984,20.99603665149485
10,90.71833644349736,49.35286079475768,23.96194070176761
11,75.9001335721758,52.07846561377641,24.08512117817744
12,90.65699681219056,54.385748246062384,21.38973930310553
13,91.5648261847662,56.94546575162039,21.261829437521754
14,91.36624979919327,54.32529071992276,23.610190793724446
15,92.0510957977798,52.34652541848804,26.747978324127637
16,91.57740496697306,50.97363410903118,27.317754777670256
17,91.3910957977798,59.930342979062914,24.217674696942158
18,75.91859563501554,53.80275891273589,23.29110135979765
19,91.72624979919327,55.35781926006399,24.265614542634314
20,91.8648261847662,55.16363334431956,24.14174733805047
21,91.64801221164349,53.696393981982766,29.22415392141297
22,91.58801221164349,59.877194139578144,22.53265108990359
23,75.95657488308075,51.97965054304464,26.39313669194381
24,92.1110957977798,58.061377203738765,26.065289649212698
25,91.75740496697307,54.1777551295006,25.916276876240904
26,91.81740496697306,60.930101959046986,21.50900119607989
27,91.93109579777979,59.662419258481684,24.716738257476923
28,92.02624979919327,59.95559862615662,27.10176489354676
29,91.99740496697306,55.89845515011612,25.539728753776487
