generation,max_fitness,mean_fitness,stdev_fitness
0,66.21617481767026,9.105148234836292,20.124799398432724
1,66.61092827018349,20.27245312196322,22.766977648506586
2,75.82951600496185,37.0303121717922,23.255829882573142
3,74.84514190598358,40.71157327251779,22.91602636099551
4,90.96482618476621,48.89676383881169,22.333438304808492
5,89.51859563501556,45.37661864955408,23.718798312749914
6,88.06041448585586,45.778020712980485,24.989303692575355
7,85.81172147976932,45.33464121025401,23.84992955091901
8,90.19168626269774,46.65436370578496,23.95843431428386
9,87.57288973525115,49.65792077144336,21.176206049598616
10,91.31859563501557,50.68099604259949,25.427939001197654
11,91.5648261847662,48.364527848523466,26.950278197247886
12,90.96420156294977,53.474254233774744,22.272450645547405
13,91.66624979919327,52.756681266946856,25.90663140939087
14,88.04297229859381,56.64770878896337,21.318220043064848
15,91.5710957977798,52.81415423162067,25.541309174360798
16,91.78013357217583,57.3418526391152,22.83195449356119
17,91.21109579777979,54.34207674738633,26.996280859797572
18,91.95405452609945,48.376681651066356,27.312032142815106
19,91.66624979919327,52.69983685486671,25.5573928945997
20,91.13240366476765,58.39015541203746,23.238296428739858
21,91.58801221164349,54.350884032979714,27.599059257145388
22,89.9745531023568,55.068097734278766,27.26151893970458
23,92.42226955283408,50.62610345633457,28.281949149615095
24,91.29991706964768,48.734473479302615,27.76802969439984
25,91.84624979919326,51.6972086374652,27.929063505863088
26,91.69109579777981,58.10208323271186,24.554109868427535
27,91.68482618476621,54.07040349150768,28.0784613604011
28,92.4192564842077,54.97074064842337,28.066144407309007
29,91.99109579777979,55.90403147609868,29.383842974731166
