generation,gain_enemy_1,gain_enemy_4,kill_enemy_1,kill_enemy_4,sigma_0,sigma_1,sigma_2,sigma_3
70,-62.5,-3.249999999999817,0.0,0.75,0.27579104747382854,0.17050893751175902,0.2421087884911871,0.1302913245678714
70,-40.0,-60.0,0.0,0.0,0.15552123572301257,0.18619616859163238,0.19828539854239005,0.2520364029081682
70,-62.5,-3.249999999999817,0.0,0.75,0.2341370130128176,0.13859889878158993,0.25592561363080035,0.17126973026689093
70,-62.5,-3.249999999999817,0.0,0.75,0.2096618658913906,0.2756568226161231,0.28137929314634597,0.10471619505890857
70,-77.5,-60.0,0.0,0.0,0.2967469881388834,0.12140844457435422,0.15498982205167453,0.14799469570180096
70,-62.5,-3.249999999999817,0.0,0.75,0.11377249882375512,0.15272003660071581,0.24167624259100662,0.13611194250719125
70,-37.5,-70.0,0.0,0.0,0.13353182280092626,0.22985206249746631,0.3,0.2405842201283464
70,-87.5,-90.0,0.0,0.0,0.2196924171098777,0.16132420134124617,0.2467885668973528,0.1810404218405009
70,-77.5,-45.0,0.0,0.0,0.13839695458812815,0.1303744404793037,0.24512777017278686,0.1601710630493619
70,-37.5,-60.0,0.0,0.0,0.1523306543942238,0.1833334162441171,0.21955206737815422,0.19545817772233862
70,-62.5,-3.249999999999817,0.0,0.75,0.206695180715354,0.14414258947444664,0.3,0.1229956832464149
70,-60.0,-60.0,0.0,0.0,0.20182664358563268,0.18364067828233677,0.2173194243536194,0.2668529151283386
70,-62.5,-3.249999999999817,0.0,0.75,0.1298658244731279,0.15521914360042227,0.2163092234129506,0.12448727107116478
70,-62.5,-3.249999999999817,0.0,0.75,0.2780672780609573,0.12891496946593597,0.1675446418727647,0.12982951095947637
70,-37.5,-62.5,0.0,0.0,0.20653111061795085,0.054425971005114177,0.275977348320699,0.18538744585143357
70,-50.0,-60.0,0.0,0.0,0.20908677026786568,0.1304754931490491,0.20487905447715263,0.08315647240593252
70,-62.5,-3.249999999999817,0.0,0.75,0.3,0.09854569387734917,0.23842845720073344,0.1968117029156009
70,-62.5,-3.249999999999817,0.0,0.75,0.20227065735072994,0.13467440225625735,0.19011488737997273,0.15434748344721705
70,-77.5,-60.0,0.0,0.0,0.18716972558059722,0.13934160781855243,0.2177893679002293,0.3
70,-77.5,-60.0,0.0,0.0,0.1413631092405866,0.15708323511585479,0.1882016384597585,0.1378964435302739
70,-37.5,-82.5,0.0,0.0,0.18863311869247992,0.18134840666376406,0.12941461223622955,0.21200059875673471
70,-67.5,-60.0,0.0,0.0,0.1220885225428872,0.17043577680894936,0.2311370929833632,0.20760302945492695
70,-77.5,-60.0,0.0,0.0,0.23805878079792722,0.10357107254520163,0.2890659637704719,0.12696763690791862
70,-37.5,-65.0,0.0,0.0,0.2231160588987058,0.13283599236492585,0.2508968790996837,0.22119076102829244
70,-62.5,-3.249999999999817,0.0,0.75,0.3,0.1428485558796653,0.25707799491428446,0.17603136571678674
70,-77.5,-60.0,0.0,0.0,0.1423721966443171,0.21147004576363262,0.24396731770016858,0.15401804269403827
70,-77.5,-60.0,0.0,0.0,0.17950010837833089,0.21253660379958766,0.23946694215981915,0.23867746850699245
70,-62.5,-3.249999999999817,0.0,0.75,0.21300498808477705,0.18990689504426805,0.19374435738130466,0.09501316975521268
70,-62.5,-3.249999999999817,0.0,0.75,0.2863527363361448,0.12283066822300899,0.24056121929099375,0.1324522138944854
70,-65.0,-53.749999999999936,0.0,0.0,0.3,0.11695133704319048,0.20436343362864104,0.16431519540960968
70,-65.0,-35.99999999999994,0.0,0.25,0.21576444750062485,0.13286551470849467,0.0858705199844608,0.17492702017808182
70,-62.5,-3.249999999999817,0.0,0.75,0.19024577811514612,0.14162058922325768,0.27485498134558833,0.11388637272608736
70,-62.5,-3.249999999999817,0.0,0.75,0.22776948347925785,0.12918945427765094,0.1684713382024953,0.11496080956815145
70,-77.5,-60.0,0.0,0.0,0.2772652264282541,0.18098234240594926,0.18757780740545144,0.1023024214241454
70,-60.0,-60.0,0.0,0.0,0.2906908686918824,0.11599946191252579,0.1883205434110352,0.08046160980747759
70,-62.5,-3.249999999999817,0.0,0.75,0.09747795749513999,0.13572684282110536,0.1819304567291888,0.19195886577210225
70,-62.5,-42.5,0.0,0.0,0.17508242468180787,0.1765938418680932,0.1891727797231989,0.18827722521981669
70,-62.5,-3.249999999999817,0.0,0.75,0.1862607014530361,0.15553775182474486,0.11458910595990487,0.12671966037743912
70,-72.5,-60.0,0.0,0.0,0.14638976688482816,0.13431732218060946,0.3,0.1299739251993356
70,-100.0,-100.0,0.0,0.0,0.18532474403935276,0.09636627348604804,0.2283919411644291,0.17449560113365642
70,-67.5,-57.5,0.0,0.0,0.24290849571430534,0.05189685695821723,0.2867241582494542,0.11355943221332132
70,-62.5,-3.249999999999817,0.0,0.75,0.3,0.08027763780977311,0.23940558755489325,0.23213880663390793
70,-60.0,-65.0,0.0,0.0,0.20577644041390816,0.14692567833917555,0.3,0.21708733134485358
70,-57.5,-67.5,0.0,0.0,0.17948602139184472,0.1264147641653329,0.2725937069378076,0.11007685105058954
70,-40.0,-60.0,0.0,0.0,0.13823014810944823,0.12309990647380364,0.17047899348205311,0.16694041856359562
70,-97.5,-82.5,0.0,0.0,0.17851235685391925,0.14016483309545763,0.2734623971875618,0.1853103840391311
71,-62.5,-3.249999999999817,0.0,0.75,0.19287097423218372,0.13694550225217084,0.18681990095392711,0.1095131450883798
71,-62.5,-3.249999999999817,0.0,0.75,0.20908172753841317,0.11568614195001602,0.29565890915872234,0.19782136882387075
71,-62.5,-3.249999999999817,0.0,0.75,0.2167166038255928,0.29215383136770445,0.24975057020986993,0.10457665601663647
71,-62.5,-3.249999999999817,0.0,0.75,0.11411378752071986,0.15964516937902723,0.2706300662353239,0.1315995623531183
71,-62.5,-3.249999999999817,0.0,0.75,0.24020080740669703,0.17769476782000002,0.3,0.12127435922907631
71,-62.5,-3.249999999999817,0.0,0.75,0.16645279710766972,0.14417847579100984,0.2528738126225454,0.1572793034317187
71,-62.5,-3.249999999999817,0.0,0.75,0.2639679263343903,0.11505158715502936,0.22606670066260076,0.1344111568127581
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.11498624614302853,0.21679834763451636,0.2181903413863681
71,-62.5,-3.249999999999817,0.0,0.75,0.17389940357618028,0.138919022064027,0.27861657570375015,0.13918406096350697
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.14668231703784534,0.27253470040168165,0.14789318521250994
71,-62.5,-3.249999999999817,0.0,0.75,0.23356900946712372,0.2578983374450546,0.1859397400876943,0.09783211161999039
71,-62.5,-3.249999999999817,0.0,0.75,0.2831855321303651,0.08407512920750253,0.2127052938982705,0.13174743116259485
71,-62.5,-3.249999999999817,0.0,0.75,0.1882743119318026,0.17349901135779516,0.24968786499329665,0.1041803530356257
71,-62.5,-3.249999999999817,0.0,0.75,0.16713827083740385,0.12492693898771834,0.12760363945589065,0.1173940439777786
71,-62.5,-3.249999999999817,0.0,0.75,0.08577032832877947,0.15502558121092688,0.200884708062711,0.1734616003291351
71,-62.5,-3.249999999999817,0.0,0.75,0.16817730080986126,0.1381056714084989,0.09213756995263335,0.19705586914288922
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.07657212815578536,0.2631530820082247,0.2646309922584245
71,-42.5,-72.5,0.0,0.0,0.2743620451558333,0.14098235559980135,0.22765775900863486,0.15370776778173742
71,-47.5,-60.0,0.0,0.0,0.19330214882503668,0.06855632320590793,0.26546303588918224,0.12059353077973006
71,-62.5,-3.249999999999817,0.0,0.75,0.22690435393368105,0.11467441678981279,0.23999288514305683,0.18057802710048237
71,-62.5,-3.249999999999817,0.0,0.75,0.266500852350011,0.14103402973913137,0.24276252568765433,0.11713559795515747
71,-62.5,-3.249999999999817,0.0,0.75,0.16155178252572583,0.1640638084586323,0.20593722011125037,0.19280417400217528
71,-62.5,-3.249999999999817,0.0,0.75,0.27667025635001763,0.19020757994426912,0.13655419230431792,0.1511748254313143
71,-62.5,-3.249999999999817,0.0,0.75,0.2738545880732908,0.1334590483747996,0.3,0.14363632356697723
71,-47.5,-60.0,0.0,0.0,0.18619374288580107,0.1835925844704694,0.17624147227308792,0.15004223379416293
71,-62.5,-3.249999999999817,0.0,0.75,0.21618928227028333,0.18170351727552997,0.2121798949570752,0.08669787645155637
71,-62.5,-3.249999999999817,0.0,0.75,0.17424328990102456,0.18010050854961368,0.2919157737959008,0.11340613830610492
71,-100.0,-100.0,0.0,0.0,0.1802765996320066,0.14470092994339118,0.28871989288712274,0.22279020991258502
71,-62.5,-3.249999999999817,0.0,0.75,0.27136267891571314,0.1472356851138464,0.3,0.1821325555955188
71,-62.5,-3.249999999999817,0.0,0.75,0.20775463184596368,0.13608029468414745,0.3,0.11528520948103274
71,-62.5,-12.949999999999825,0.0,0.5,0.14112906701821565,0.16861156761515794,0.20504728645261952,0.15283122803401356
71,-67.5,-50.0,0.0,0.0,0.1714692899304287,0.160033191914833,0.2214017261540354,0.1832446649741297
71,-65.0,-53.749999999999936,0.0,0.0,0.15720947921778458,0.1534022788073592,0.29861338145197835,0.18249085244172844
71,-62.5,-3.249999999999817,0.0,0.75,0.26755793414507284,0.16129607741425706,0.2872496071195037,0.1236678504593783
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.16370175213934307,0.27647803371299917,0.14249362096788834
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.13378260316485935,0.2100176946016846,0.20075750983120152
71,-62.5,-3.249999999999817,0.0,0.75,0.18797738794429086,0.17102107624468652,0.13585713455803142,0.19412245314789192
71,-62.5,-3.249999999999817,0.0,0.75,0.19644927392499487,0.1883415248121231,0.3,0.10950512615837577
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.135628500021142,0.1378577703710592,0.15488810453755758
71,-62.5,-25.499999999999876,0.0,0.0,0.1085652319739237,0.1733695149163177,0.14379866668950503,0.13686033551001542
71,-62.5,-3.249999999999817,0.0,0.75,0.15125953623421493,0.12329151922379951,0.19888384348850927,0.126367281079971
71,-62.5,-3.249999999999817,0.0,0.75,0.22972499875257332,0.2107406121360689,0.18268973511504707,0.13721489322898428
71,-62.5,-3.249999999999817,0.0,0.75,0.20479959643657103,0.15534871708117035,0.3,0.11978416544932136
71,-62.5,-3.249999999999817,0.0,0.75,0.24475036738937672,0.24800647639712045,0.19782774284297658,0.07836424695742722
71,-62.5,-3.249999999999817,0.0,0.75,0.25425272802843024,0.15790707179489322,0.2040234134469621,0.15910463320681886
71,-62.5,-3.249999999999817,0.0,0.75,0.22873405518315612,0.15820036080453284,0.27316459198066484,0.14573040997325426
71,-72.5,-60.0,0.0,0.0,0.23603857116460192,0.05706872156446951,0.3,0.20666268619620634
71,-62.5,-18.249999999999872,0.0,0.5,0.25540214665207384,0.13901003453901312,0.17539860047956587,0.19762825500923775
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.14483620328623975,0.20215005514923606,0.22366266554850922
71,-62.5,-3.249999999999817,0.0,0.75,0.3,0.11720873039023975,0.3,0.16524395345908807
72,-62.5,-3.249999999999817,0.0,0.75,0.150553252254307,0.12346656189834317,0.16151313974407813,0.11651704498921478
72,-62.5,-3.249999999999817,0.0,0.75,0.1905267504564815,0.10326060875120088,0.3,0.1844428530545813
72,-62.5,-3.249999999999817,0.0,0.75,0.14849725569921401,0.24760667401756783,0.2661092601910401,0.08814836454072533
72,-62.5,-3.249999999999817,0.0,0.75,0.12667260137199757,0.21153552794241917,0.2594132328027653,0.14485940558523927
72,-62.5,-3.249999999999817,0.0,0.75,0.22041840413561464,0.2112912454933484,0.3,0.1059413077701368
72,-62.5,-3.249999999999817,0.0,0.75,0.1766796183675957,0.1406542320220777,0.1737982143279361,0.18474491583071578
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.10989219274311816,0.21930013837101708,0.14264204657011992
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.167382112835371,0.2451540516823966,0.3
72,-62.5,-3.249999999999817,0.0,0.75,0.20154392638689902,0.09652523823355684,0.29915154981595304,0.1871218961931674
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.1889298204840084,0.3,0.19541953273212165
72,-62.5,-3.249999999999817,0.0,0.75,0.19943023943890878,0.3,0.2132956727650319,0.10615080735006549
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.09343405121175641,0.2565969902569258,0.17209161346284793
72,-62.5,-3.249999999999817,0.0,0.75,0.2147924150535386,0.19222587443684197,0.3,0.11702472445008369
72,-62.5,-3.249999999999817,0.0,0.75,0.1751986214867198,0.1000276122668929,0.14100673908304737,0.15470247855159935
72,-62.5,-3.249999999999817,0.0,0.75,0.09382424105645423,0.16615603628373254,0.22675221846777188,0.15493828974895626
72,-62.5,-3.249999999999817,0.0,0.75,0.14757708617070373,0.15887264907159696,0.11237376663984705,0.20596237236631618
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.07100817794631094,0.2730906107912343,0.2738488024393054
72,-62.5,-3.249999999999817,0.0,0.75,0.15957914891169736,0.08385594373855207,0.2001898195146531,0.15690188154832718
72,-62.5,-3.249999999999817,0.0,0.75,0.2654439891360878,0.11472201553186286,0.14591523081287322,0.11361480156473588
72,-62.5,-3.249999999999817,0.0,0.75,0.19277980508302214,0.13140848428040058,0.21795175761017185,0.16345884504641364
72,-62.5,-3.249999999999817,0.0,0.75,0.2919103645835603,0.16831251400742975,0.13495265369221668,0.19069570103721725
72,-62.5,-3.249999999999817,0.0,0.75,0.2342759859221476,0.16527675143506465,0.292149269707657,0.150850244326202
72,-62.5,-3.249999999999817,0.0,0.75,0.21110154817258708,0.15557805858929,0.25711069662159775,0.0773831616800801
72,-62.5,-3.249999999999817,0.0,0.75,0.19409492961071254,0.17346515432851875,0.2039153104143121,0.11476096110311336
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.15442545851527534,0.22018318901797992,0.1646388194253867
72,-62.5,-3.249999999999817,0.0,0.75,0.2326696131224288,0.21618634989128893,0.3,0.12987868053338325
72,-62.5,-3.249999999999817,0.0,0.75,0.2194468877657805,0.18186607403402835,0.27287655714765663,0.11100780902470277
72,-62.5,-3.249999999999817,0.0,0.75,0.29220798545674825,0.14641782223219116,0.3,0.13952085712987317
72,-62.5,-3.249999999999817,0.0,0.75,0.25484238501840756,0.15718724425076303,0.2443854531772869,0.1548257492524973
72,-62.5,-3.249999999999817,0.0,0.75,0.22465633868749818,0.17608108835863523,0.1363784680685053,0.25818048803038446
72,-62.5,-3.249999999999817,0.0,0.75,0.17498338981198844,0.16711830933268004,0.3,0.09878769233273205
72,-62.5,-3.249999999999817,0.0,0.75,0.28624987522207906,0.1539066812181451,0.13855712989151456,0.13141628559229226
72,-62.5,-3.249999999999817,0.0,0.75,0.15059214365427373,0.10975065222671261,0.1711939061426011,0.13938688900763183
72,-62.5,-3.249999999999817,0.0,0.75,0.23772005249787606,0.2114555425118423,0.21300338492938423,0.17226260363980894
72,-62.5,-3.249999999999817,0.0,0.75,0.17637140524863087,0.15720222432254355,0.26681624982765206,0.10498831090219919
72,-62.5,-3.249999999999817,0.0,0.75,0.17438781279999133,0.3,0.21314622669237313,0.08304515357781127
72,-62.5,-3.249999999999817,0.0,0.75,0.22665356446724708,0.19843900910253037,0.2075653739268392,0.13604150494010286
72,-62.5,-3.249999999999817,0.0,0.75,0.21816534475260121,0.20324592914885786,0.22211302878519756,0.14226985084475413
72,-62.5,-3.249999999999817,0.0,0.75,0.22372840839217506,0.13733237418510297,0.1621810166600192,0.16919094432779333
72,-62.5,-3.249999999999817,0.0,0.75,0.2292573882504804,0.14208008567144365,0.2979725093456139,0.223900757365891
72,-62.5,-3.249999999999817,0.0,0.75,0.20206039410948137,0.10552198027615485,0.1427604136222496,0.2177098069557337
72,-62.5,-3.249999999999817,0.0,0.75,0.18215187982429903,0.12471198382337825,0.1644509726662093,0.10935194353667216
72,-62.5,-3.249999999999817,0.0,0.75,0.28345216407608903,0.14096476919452267,0.2101963556973576,0.11962381377910046
72,-62.5,-3.249999999999817,0.0,0.75,0.12612364910784482,0.22019114258439607,0.27141198898560587,0.1371766386663421
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.20065734955174502,0.12003128543012052,0.14251925397491977
72,-62.5,-3.249999999999817,0.0,0.75,0.2663427051781031,0.15554514135884573,0.17086948842594846,0.24515418300934058
72,-62.5,-3.249999999999817,0.0,0.75,0.2896130956837032,0.11483738673022693,0.3,0.19326331795965565
72,-62.5,-3.249999999999817,0.0,0.75,0.20378672364914382,0.16493494576304596,0.20642800438591224,0.12020566287958559
72,-65.0,-50.94999999999994,0.0,0.25,0.2222767296986601,0.10070827070859956,0.2750616062876435,0.15290505715384656
72,-62.5,-3.249999999999817,0.0,0.75,0.3,0.10145060082437862,0.28019524830052855,0.12557101966410777
73,-62.5,-3.249999999999817,0.0,0.75,0.13369549576833692,0.14653239060929366,0.14621744065484044,0.19734820873355172
73,-62.5,-3.249999999999817,0.0,0.75,0.16632346326995706,0.11845711844273435,0.3,0.22157367019800311
73,-62.5,-3.249999999999817,0.0,0.75,0.1434940286029867,0.2606493455058056,0.22050252165700399,0.10269533834267398
73,-62.5,-3.249999999999817,0.0,0.75,0.1505581677503538,0.20172749109822735,0.19283859115997523,0.118975945945683
73,-62.5,-3.249999999999817,0.0,0.75,0.18329859523150935,0.27586401542083794,0.2567719782624834,0.12341585174258529
73,-62.5,-3.249999999999817,0.0,0.75,0.1983973750198969,0.10239064257180738,0.1476425481655182,0.19077488379789762
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.10872703936331751,0.18949037980198974,0.11691555649159686
73,-62.5,-3.249999999999817,0.0,0.75,0.20605319480348788,0.13918493260590023,0.3,0.2867024819365825
73,-62.5,-3.249999999999817,0.0,0.75,0.22861123000976394,0.11077761359305333,0.2956512314856996,0.15103938358046906
73,-62.5,-3.249999999999817,0.0,0.75,0.2866321924073219,0.21906047950856455,0.2692080682721274,0.15814489462948675
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.3,0.1943433804184042,0.08739386127263299
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.08178941920889551,0.24597601350366033,0.19800424102486872
73,-62.5,-3.249999999999817,0.0,0.75,0.17703066416511787,0.2418698313280132,0.2980314898219248,0.12286293591873991
73,-62.5,-3.249999999999817,0.0,0.75,0.16879137391842344,0.13043374972865748,0.16237540942937825,0.1266226668976707
73,-62.5,-3.249999999999817,0.0,0.75,0.09736519710636318,0.1244508068452595,0.24302705613608422,0.1885933433080463
73,-62.5,-3.249999999999817,0.0,0.75,0.13887198242644577,0.14452669960653053,0.1036625379237067,0.24224196382991503
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.06977520401793112,0.2244971676074756,0.3
73,-62.5,-3.249999999999817,0.0,0.75,0.12377083567578033,0.06073188084735789,0.1253509640416695,0.14790207764069363
73,-62.5,-3.249999999999817,0.0,0.75,0.2763109369247756,0.10007177773564993,0.14958532099143773,0.15280987561594672
73,-62.5,-3.249999999999817,0.0,0.75,0.16107330415813792,0.13521249178971587,0.19298778524830243,0.1614521600020069
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.20940642393211648,0.1291912376156057,0.23649545605705732
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.2048749623447258,0.2990965330871611,0.17295447875483577
73,-62.5,-3.249999999999817,0.0,0.75,0.2090257599148075,0.12732036493614238,0.21608727996234145,0.0815849735955794
73,-62.5,-3.249999999999817,0.0,0.75,0.20937934162426475,0.16932098410332802,0.22734328120577743,0.11236852324008506
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.17822244274620985,0.22231441726971957,0.1346924518654623
73,-62.5,-3.249999999999817,0.0,0.75,0.22542597047479349,0.26730897893748573,0.25086918373819816,0.11854671322228966
73,-62.5,-3.249999999999817,0.0,0.75,0.22486290673531997,0.15184604403797242,0.23572834228339573,0.12524203816666798
73,-62.5,-3.249999999999817,0.0,0.75,0.23373305176078657,0.159492108784121,0.26898698455813574,0.15797453290484428
73,-62.5,-3.249999999999817,0.0,0.75,0.19826731672320994,0.1368148587597582,0.28840627020009924,0.12106274838200871
73,-62.5,-3.249999999999817,0.0,0.75,0.18995780195679793,0.23490341467364542,0.12257460070822217,0.2544496251549709
73,-62.5,-3.249999999999817,0.0,0.75,0.20209275951603162,0.1386597841091144,0.3,0.09642584766274352
73,-62.5,-3.249999999999817,0.0,0.75,0.3,0.1846402472631019,0.16719375309016285,0.11681405233325921
73,-62.5,-3.249999999999817,0.0,0.75,0.17670595692587562,0.11118498153391745,0.19456036404254393,0.1524973352985177
73,-62.5,-3.249999999999817,0.0,0.75,0.2824274939551703,0.16983771223112176,0.1904569067752986,0.1836628592296327
73,-62.5,-3.249999999999817,0.0,0.75,0.1904971301664823,0.1476656266088414,0.26501707829774834,0.1023442858359788
73,-62.5,-3.249999999999817,0.0,0.75,0.2050021240238582,0.3,0.19983825511681302,0.09521097520813881
73,-62.5,-3.249999999999817,0.0,0.75,0.18947994546778132,0.2648010026938652,0.18858757631408324,0.12333029070530828
73,-62.5,-3.249999999999817,0.0,0.75,0.1811037156481851,0.1937603546245757,0.2056443620902214,0.17373694193166145
73,-62.5,-3.249999999999817,0.0,0.75,0.2281387861281351,0.1859970854921759,0.16637366095258643,0.21023501301331254
73,-62.5,-3.249999999999817,0.0,0.75,0.14172599304876862,0.1410051419546661,0.28771125339034975,0.24242713143442168
73,-62.5,-3.249999999999817,0.0,0.75,0.21390337940478318,0.09808679602958642,0.15232935503681766,0.21820037051193603
73,-62.5,-3.249999999999817,0.0,0.75,0.21088009326790977,0.08965199125710259,0.16039249891384022,0.09066403609524894
