generation,max_fitness,mean_fitness,stdev_fitness
0,57.05196501081935,-1.4894345201280235,10.870820350274736
1,48.136368824401906,4.016570248198694,13.419543460356408
2,66.26020708782076,9.856146641248127,17.05892842928772
3,94.85250552318655,13.988190833364756,20.557471485152437
4,75.26020708782076,21.123378780744744,23.301077952510898
5,94.88200618758324,30.602746763652398,28.372972230221514
6,94.94375419465169,37.3306221175182,33.44961389839679
7,94.91859563501554,43.91962985691826,37.85498297883031
8,94.91859563501554,49.56190564067961,40.96581561659604
9,94.97611947915372,55.65985345864382,41.995153588218606
10,94.95014399275047,57.64966039960161,41.103087118135406
11,94.91240366476762,57.671596713162174,39.22243564313402
12,94.95014399275047,59.06982859347202,40.97654518415968
13,94.91859563501554,61.05844813233964,40.67456164683716
14,94.91859563501554,63.754046030286666,39.452580023625735
15,94.91859563501554,61.94288675136082,40.47571644410163
16,94.91859563501554,60.91276942298039,41.67729773606291
17,94.98936470590374,54.31328275489179,41.07091947302934
18,94.91859563501554,54.465227471838844,40.46106520681432
19,94.91859563501554,65.53246144156641,38.26383808326479
20,94.91859563501554,60.73388098196919,40.168362498590234
21,94.91859563501554,53.99761439495644,43.405554865454256
22,94.91859563501554,51.63636966694784,41.705544170154646
23,94.91859563501554,56.53692749127768,41.744848467337206
24,94.91859563501554,57.734866244613215,42.08735076596109
25,94.91859563501554,57.17070111515775,40.82729159825032
26,94.91859563501554,61.90268812340969,39.171101067359906
27,94.98272016318508,55.43996489566493,42.546830994984745
28,94.91859563501554,58.34813202381695,41.07300188047801
29,94.97611947915372,55.80217484304572,40.41085556750995
