generation,max_fitness,mean_fitness,stdev_fitness
0,57.054579391393425,-2.0115102106305063,10.067088444746338
1,66.15067522005315,5.6669342343847635,16.38337377809947
2,85.90559716573514,16.300939523507278,23.200453907755225
3,94.9001335721758,29.246443576466696,30.343642250340725
4,94.85250552318655,38.27022277813292,34.53784973203821
5,94.89405452609942,47.08547189385511,38.069870513774276
6,94.91240366476762,48.735147432262046,36.16172565622636
7,94.99605369405454,45.36038593199217,40.79678114994181
8,94.85250552318655,50.07318249438391,40.41408768623972
9,94.86420156294975,57.4574181573252,42.36426735769915
10,94.88200618758324,64.33519976819981,40.486499897828516
11,94.95657488308075,68.0096605952701,36.40754188990568
12,94.85250552318655,64.51974771783745,39.20542029899031
13,94.82951600496185,62.808365055714894,42.528512193915816
14,94.82385026742617,59.751531518133824,39.86664299473089
15,94.85250552318655,61.73685485428385,42.40411520716295
16,94.82951600496185,64.1516337229598,40.31546549568976
17,94.86420156294975,64.76783599130295,40.61966977089247
18,94.84670840550223,59.30219286628163,42.53524797691
19,94.84670840550223,63.38084572366253,40.88574955924427
20,94.85833644349734,58.34030909375808,42.02605358507286
21,94.85833644349734,66.69288998305792,37.163372511212074
22,94.86420156294975,62.44319515698589,41.74693324362426
23,95.030186700424,65.14048315628578,40.1128730085915
24,94.88801221164346,62.646591664403324,39.64890008833585
25,94.86420156294975,56.70688101563991,45.304080155246815
26,94.85833644349734,70.78557290282943,37.51648484226893
27,94.83521402607649,54.334747405551155,42.36703824024662
28,94.84670840550223,61.809151958143026,42.960775934651025
29,94.95014399275047,63.27762815845122,40.76897739154684
