generation,max_fitness,mean_fitness,stdev_fitness
0,57.20698639161586,-1.1905276379273744,11.62260840500797
1,75.19185751001956,8.501256889175334,15.646345929995897
2,66.26990021702643,10.587583194332199,19.036386908375793
3,94.85250552318655,17.794101392455097,22.799854135093568
4,66.73214184093668,21.566695766880333,21.064646464593796
5,94.91859563501554,24.87149776737099,26.77433059716769
6,94.91240366476762,32.437727144570616,30.444961311229527
7,94.89405452609942,37.09261590404331,34.721423222213986
8,94.91859563501554,43.870861272967716,38.48570364099755
9,94.96304739758637,58.73458504448133,38.66555016425782
10,94.91859563501554,55.77295587559134,40.070004062253076
11,94.95014399275047,52.92369677431508,38.95196245161071
12,94.99605369405454,50.186539519107626,41.10345467655697
13,94.99605369405454,64.02550433817328,36.87473345690363
14,94.91859563501554,61.31766344399102,39.44011956129913
15,94.91859563501554,60.52588044533735,36.99178138013845
16,94.92482618476618,55.50134117143506,39.19103286972363
17,94.91859563501554,51.05340703133664,41.43034088638972
18,94.93109579777976,54.10829589500264,40.55790290788433
19,94.92482618476618,47.32317173702638,42.21413113488307
20,94.99605369405454,59.983529664193384,39.067086629505944
21,94.91859563501554,55.65426031399149,41.150566043456024
22,94.91859563501554,53.2985826864889,43.06365474566031
23,94.99605369405454,58.85185505858073,39.776261480864534
24,94.92482618476618,64.82085918387617,36.414090707630216
25,94.92482618476618,51.614147422344466,44.79505442387846
26,95.00278772623588,58.48688334812226,39.5115665151664
27,94.94375419465169,58.834551349169935,39.93202017603066
28,95.030186700424,48.55085854710991,43.07649570594531
29,94.92482618476618,58.56724339192492,41.06155963487087
