generation,max_fitness,mean_fitness,stdev_fitness
0,48.1888590070233,-2.578316086047471,8.832753406052191
1,57.17399989261955,2.8275950871081905,13.067821170157186
2,66.60183729848225,10.669968471785124,20.19376441279466
3,75.06775481255198,15.041536329458733,19.89197380125644
4,75.28626719449063,21.156440462354702,21.43732439930901
5,66.26990021702643,19.505014100536595,23.657269742757123
6,94.78506424239102,24.072388631295357,25.345654478494687
7,94.9001335721758,26.602153360477395,27.738344729672
8,94.9001335721758,26.44517380200033,29.092089689034815
9,94.78506424239102,28.288274706231867,29.83310425255777
10,94.91240366476762,35.5798474105887,29.426767108277705
11,94.93109579777976,41.733487274688876,33.21469251588768
12,94.91240366476762,37.72464915628519,36.568318194749274
13,94.91240366476762,45.64472024735235,38.29217961248005
14,94.98272016318508,49.6414254376112,36.12521342014589
15,94.97611947915372,54.00131581842282,39.738234072513265
16,94.95014399275047,58.53740732903961,36.24900492703705
17,94.99605369405454,51.29063531030838,41.06120246531378
18,94.99605369405454,56.56771677094008,39.50718154651219
19,94.97611947915372,56.72695176387021,39.39255613780257
20,94.98936470590374,48.56907661859227,42.73729115687993
21,94.98936470590374,52.76834414199457,41.0346118887887
22,94.98936470590374,46.45132932084285,41.758667735795406
23,94.98936470590374,55.640581474757944,38.99830789013281
24,94.98936470590374,59.7778168159044,40.55625814371721
25,94.98936470590374,61.40254569606089,36.89030632749902
26,94.99605369405454,52.45558089918966,43.65238419924159
27,94.98936470590374,54.99222957120946,39.491491422120696
28,95.03715536974009,54.77100101788895,41.14615540044661
29,94.98936470590374,55.67937221747564,38.41492239795446
