generation,max_fitness,mean_fitness,stdev_fitness
0,57.32324619773172,0.8167372572320062,12.864294821234708
1,39.26020708782077,6.2036165374495695,14.377107769639258
2,75.26990021702643,12.635519292048683,19.99800355153942
3,75.1828888400368,19.69444552721718,20.888435614538174
4,94.9001335721758,22.764395936834948,26.099247383792278
5,94.9001335721758,29.15367774950406,25.13558800333975
6,94.95014399275047,28.834020401619362,31.90188587990731
7,94.91859563501554,32.69194217415887,30.270580319208584
8,94.91859563501554,35.0352106256857,34.1680660337864
9,94.91859563501554,46.30045378773915,34.66693454677609
10,94.85250552318655,48.0705252953202,35.89147343619839
11,94.99605369405454,57.79077974921479,35.534382085097235
12,94.91859563501554,47.460313743610406,38.940897209815695
13,94.91859563501554,51.048222042115,39.38144162989836
14,94.91859563501554,47.11533347870386,40.41799025073789
15,94.95014399275047,51.828038942390506,38.44088769447882
16,94.91859563501554,59.22865274492835,36.77056312976656
17,94.91859563501554,56.73852651986882,39.97856131450903
18,94.99605369405454,57.399758662534886,40.085587897584944
19,94.92482618476618,51.746652433688205,41.09597185502927
20,94.97611947915372,59.589882185714984,40.011951260061
21,94.92482618476618,64.65829804120116,37.07497351223746
22,94.91859563501554,57.843615690932545,40.741690056843666
23,94.92482618476618,51.813576918618786,42.95495876476834
24,94.99605369405454,58.716323270593364,39.4110898340182
25,94.91859563501554,47.181479709783325,42.493414566940515
26,94.91859563501554,53.06148240113971,39.77850326934571
27,94.91859563501554,62.19312003035463,37.63653548557835
28,94.92482618476618,61.64430433832077,38.76215887471472
29,94.95014399275047,57.18440424193536,40.08534074700226
