generation,max_fitness,mean_fitness,stdev_fitness
0,39.062463794917576,-2.5806811978543682,8.58011011319391
1,94.78506424239102,5.188751486944101,16.806340788060727
2,75.26990021702643,10.844506235366833,19.00371477722297
3,94.9001335721758,18.08525499029369,23.262395633797123
4,94.15297592783952,24.59787255919648,27.92852020243866
5,94.9001335721758,33.047454798943164,33.30116601562961
6,94.91859563501554,42.77172814279797,34.7462943979619
7,94.95014399275047,39.42717426978651,39.65443271731967
8,94.95014399275047,39.72336034502663,39.25461740192371
9,94.98272016318508,49.13737745875294,38.33279180449033
10,94.97611947915372,50.28164139625654,42.644399110988765
11,94.91859563501554,47.430870154098784,39.86669794758283
12,94.91859563501554,48.731703315776166,42.66432110089364
13,94.91859563501554,46.62620202138367,40.33141563789121
14,94.98272016318508,51.8470269275146,41.24748105148405
15,94.91859563501554,45.20497398797961,39.56066115374156
16,94.91859563501554,54.930418297116965,38.26920855921562
17,94.91859563501554,60.13907521503161,40.175130644528984
18,94.91859563501554,61.04478111142957,40.03220468694748
19,94.86420156294975,54.19823839740431,43.420659371134136
20,94.91859563501554,54.743303362300914,43.41393539327598
21,94.91859563501554,53.54442836418015,43.07723548895051
22,94.91859563501554,62.23671302736304,39.478537197506014
23,94.91859563501554,55.812971235556134,43.26261178844471
24,94.91240366476762,54.25180420843049,42.21967585320318
25,94.84670840550223,58.25844181498551,43.41148931970875
26,94.85833644349734,66.388993221957,39.8569072327637
27,94.86420156294975,65.28759807019192,37.657829986121996
28,94.85833644349734,55.483224828532784,41.924672002765256
29,94.85250552318655,62.764837879032356,39.472106512309495
