generation,max_fitness,mean_fitness,stdev_fitness
0,48.25379680945985,-1.6572264087567774,10.149590417152105
1,91.82544845445558,5.994782542320462,18.735376577038732
2,75.26020708782076,11.635317916309482,20.08901652359856
3,94.79051384715858,24.618710498579453,25.399834897950953
4,94.79051384715858,25.234225156202015,27.104341685414717
5,94.83521402607649,34.81418542398807,31.805964895165808
6,94.82385026742617,40.17856554867239,34.904395250968626
7,94.84670840550223,52.37147210883009,38.78009136454203
8,94.95014399275047,63.11746095817473,37.14739460601437
9,94.84670840550223,59.48664838350408,39.357367879472946
10,94.86420156294975,66.68029099994021,37.314640337312674
11,94.95657488308075,66.64147069767549,38.73095721805575
12,94.85250552318655,57.540062420790626,42.29451863433146
13,94.86420156294975,70.20328337917077,36.30166174782185
14,94.85250552318655,57.35021306263508,43.555949792311694
15,95.00278772623588,65.88558361123694,39.879438969133055
16,94.85250552318655,59.078357096394036,42.62543254153345
17,94.84670840550223,66.73922228299365,39.875030540706426
18,94.85250552318655,68.14430355993822,39.374925148431025
19,94.88801221164346,65.36409834213198,41.288439788644084
20,94.85833644349734,65.64547821879461,39.70532521725934
21,95.030186700424,70.61385250252698,38.07185026267423
22,94.85833644349734,58.1634837504145,42.92585717306279
23,94.95014399275047,75.12228667231649,33.491606712034084
24,94.9001335721758,61.821193221762876,41.41613701445068
25,95.030186700424,63.121997689347126,43.3563135794996
26,95.030186700424,68.3083163801633,39.27188633138688
27,94.85250552318655,73.41417833389924,34.54255789936133
28,94.86420156294975,64.6272529773947,39.572807983544564
29,94.84670840550223,70.83955788338615,37.50280733642782
