max,mean,std_dev
88.49921377653416,3.8777459951691755,21.32057355416903
89.99642023266135,3.6202204623039154,21.32187147303379
89.15237888630939,3.105522293001577,20.108450313410124
87.5561748176703,6.061944842480167,23.99204088918445
90.99732261812775,14.17407438552772,31.034780644632797
91.35094978993948,25.639089307896704,33.422612455432024
90.81621752534383,27.765508862462124,31.776944426981718
89.95935834262664,26.38454335836853,32.78087528712298
91.84510580438042,33.52153437007535,34.06641022477532
91.36254710353532,38.3121626195118,35.63278948491464
91.36254710353532,40.64438862648407,34.712549790315265
91.36254710353532,36.442420035468324,37.5614508912776
91.36254710353532,32.95454140629327,35.178803940535765
91.91297711225776,43.65704164495548,36.93442546879427
91.24951855242153,44.97653170281426,38.448531057886626
91.27968822339261,38.50605224592654,36.42160387423322
92.93250552318656,49.168826135446515,36.27736290503845
91.24951855242153,40.303486925913155,37.853284649586556
91.21052820481508,42.078565506088424,37.563977730923035
92.93250552318656,41.49195792263998,37.75104327343809
91.18670840550226,45.75246402639158,40.215650817778965
91.18670840550226,32.2002502406873,37.278020908884706
90.61067522005318,39.01209599068764,38.343753497335875
91.41288973525116,47.676713246046994,36.809732070894874
92.61732261812774,47.346105681595844,38.28578860723262
92.92964054567597,49.87024099789746,37.14408654346717
92.61732261812774,39.06029404401927,36.32850930003116
92.61732261812774,43.109757009395324,37.41083383216677
91.36853545289205,42.7419059497199,38.30922879716001
90.99750719048565,45.45039235005061,37.667091852144296
