max,mean,std_dev
90.24324619773175,3.8952609281887813,21.57931606003605
91.13297711225776,4.201608685390323,20.60354828263767
91.13297711225776,4.214858009616461,20.29894215947937
91.13297711225776,4.710280521112965,21.10675552624256
91.28384284030167,19.644867419458734,33.46895084586152
91.9218800061558,25.737673348890507,35.77286747599104
91.16226955283409,38.32702039211232,35.52798141413534
90.75946701359933,34.60852725268912,36.41942133304372
91.59667761151174,42.176007911867956,37.12392590744537
92.51788162462296,42.54401441486509,38.407735681317014
90.85385052684492,42.1914482807539,39.09881067955334
92.58665872310227,54.4426515551378,34.60283586766689
92.40990021702645,46.994715266245315,39.00192331552066
91.73550493721095,53.56938917292042,35.63062669686201
91.73550493721095,44.02680283131765,37.272246120721064
91.73550493721095,44.51475278853887,36.69252149213427
92.1235364480685,48.82411746245596,38.9489163514356
91.12657125383505,46.69144136060132,37.80884724299625
91.52157804100166,49.077421214477525,34.914344159637224
91.52157804100166,46.04577605714088,38.17480339191789
91.79959913428289,48.40224215605693,38.00116182137227
91.93968822339261,39.061848372913836,36.38812725616693
91.93968822339261,42.86257144913812,38.3814113101048
91.74010264645958,37.628435125093226,34.22668391964925
91.6466105112725,43.81300417861082,37.69031774766609
90.85482255552047,36.337282926341324,37.0087166550011
91.5101190770195,41.37130007881474,36.5863306433362
91.39520306650937,45.71872532454725,38.563953754008516
91.60878821817866,43.19310562890081,39.515259381446945
91.16226955283409,37.69684889900231,37.16595839889373
