max,mean,std_dev
89.94691377820124,5.0920336654089775,22.110986411893336
89.94691377820124,5.394876989912081,23.16829857305249
89.55858512203888,5.871248080946673,24.171247326679982
88.04011544777379,9.121416545870002,26.972474075396875
90.71297711225778,22.788017270138944,35.0781743499968
90.85003982910277,34.749782693200196,36.46919463910358
91.70234767677736,43.01327598720854,35.93006945330717
90.95297711225777,43.26991332150132,36.28404669710288
91.18041448585586,41.38031760147384,36.59162096697203
90.95297711225777,49.401015199090864,37.410676528785544
91.93297592783954,57.64976047444074,34.364041760333826
92.12266573298149,42.516759524194796,36.67489340281738
91.30226421822039,48.325356812916745,36.584866471860714
91.62693855665948,49.11818911001261,35.62780887341547
91.62693855665948,44.98597980788247,34.96089385689458
92.59067522005316,42.47968689759055,38.31090580450944
92.13946701359933,56.37062342691363,36.83543124099895
92.62964054567595,45.22854125469702,40.64154475455008
92.13946701359933,52.73763797601762,35.834990431181346
92.62964054567595,45.49863898213152,39.01112719989344
92.21354799471558,44.66865938901998,39.39774807873238
91.52628484395721,42.86742794492206,38.84897618894358
91.52628484395721,49.05391588664334,37.86520981040309
91.53667761151175,49.58623481726718,38.14838855623856
91.53667761151175,52.7460547204653,36.93131649528609
92.4196882233926,50.548482968553124,37.234459901742994
91.90226421822038,50.82782359302408,35.00656889693957
92.03354799471559,45.10326732532768,37.46299122675119
90.28951855242155,49.13325134256861,37.12991100159662
92.71641489804763,54.356540936157145,37.66261162605092
