'HeatMan (0.4, 0.6)','20.0',-68.8,-0.9360071,51.352,54.855995,66.328,68.68,73.33601,66.568,69.848,70.647995,78.64001,77.84801,74.80001,82.336006,82.144005,84.13602,82.624,85.81602,85.432014,85.864006,85.792015,86.22401,85.52801,85.792015,86.944016,86.296005,88.552,82.01601,84.90401,85.55201,87.208015,86.512,87.73601,86.77601,88.912,87.95201,88.02402,87.92801,86.80001,87.73601,87.472015,83.696014,86.70401,87.61601,87.664,86.752014,88.144005,88.84001,88.64801,89.08001,89.104004,88.408,88.16801,87.61601,88.16801,89.128006,89.92001,88.72001,88.12,83.61601,89.752,89.512,89.27201,91.36,89.944016,89.87201,91.0,89.58401,89.51201,90.016014,90.448006,90.71201,90.664,90.20801,90.49602,90.95201,90.112015,90.088005,89.84801,90.064,90.376015,90.664024,90.736015,91.072014,90.76,89.51201,91.072014,89.272,90.95201,91.432014,91.408005,90.976006,90.592,91.072014,91.072014,91.12001,90.496,91.28801,90.92801,90.20801,89.36801,91.936005,90.424,90.568,91.09599,89.68,90.59201,90.76001,90.92801,91.072014,91.432014,91.144005,89.96801,91.864006,90.92801,90.32801,89.68001,90.37601,91.67201,91.19201,91.384,91.31201,91.72,90.592,91.57602,89.36801,91.384,90.904015,89.84801,91.600006,90.88001,91.024,91.12001,90.80801,89.72802,90.20801,90.256004,89.944,89.58401,91.02402,90.61601,90.904015,91.408005,90.85602,90.496,91.84,91.48,91.504005,91.36001,91.336006,90.95201,91.31201,91.144005,91.504005,90.448006,90.95201,91.600006,89.344,91.408005,91.52801,91.45601,89.36801,90.496,91.600006,91.28801,90.68801,91.12001,91.52801,91.16801,91.600006,91.52801,91.57602,91.57602,90.184006,90.71201,88.48001,87.42401,89.704,89.63201,89.36801,90.88001,90.23201,89.87201,90.88002,88.264015,89.68,89.632,89.944016,90.256004,89.824005,89.77602,91.024,90.304,90.088005,90.88001,90.28001,90.184006,89.152,90.80801,90.06401,88.81601,90.56801,88.28801,90.088005,90.08802,91.048004,90.424,90.016014,90.54401
'HeatMan (0.5, 0.5)','0.0',-53.60001,-6.880007,33.679996,44.912003,59.92001,70.240005,69.80801,75.88001,81.30401,79.408005,83.128006,76.05601,81.88001,75.296005,86.344,83.87201,84.256004,86.29601,85.624,86.032005,84.35201,81.208015,84.544014,85.31201,85.84001,84.90401,85.12001,85.936005,85.072014,87.832,88.024,88.31201,88.88801,89.15201,88.64802,88.09602,88.50401,89.296005,89.82401,90.61601,89.10401,89.58402,88.33601,90.784004,89.99201,89.80002,89.63201,89.48801,90.616005,91.14401,92.24801,87.624,90.30402,91.45601,90.18402,90.32802,92.512,92.944,91.912,90.544014,91.864006,92.176,90.88,91.048004,86.98402,90.95201,91.84,92.512,92.272,92.96801,93.064,90.736015,91.672005,90.71202,93.32801,93.20801,92.176,92.824005,92.656006,91.28802,92.967995,91.936005,90.95201,90.496,91.48,88.696014,89.008026,90.52001,91.744,89.60801,84.82401,85.45601,88.81602,89.56,88.792015,90.01601,90.304016,89.80001,90.52001,90.23201,90.20801,88.86401,88.28801,88.91201,89.44001,89.848,91.12001,90.56801,90.352005,90.52001,89.92001,90.352005,89.36801,87.05601,91.52801,90.68801,91.072,92.08,91.48,90.61601,91.09599,92.48801,92.51199,92.128,92.872,87.41599,92.895996,91.312004,93.616005,93.52,88.888016,92.032005,92.60801,93.90401,93.856,93.976,93.83201,94.144005,92.24801,91.504005,93.352005,91.744,93.80801,92.56001,92.77601,91.48,92.896,92.824005,92.704,92.608,90.928,92.872,91.696,88.36,93.664,93.088,93.52,93.20801,93.472,91.52801,92.944,93.92801,90.184006,93.88,93.856,92.128006,91.624,93.01601,93.472,94.048004,93.496,92.56,92.944,91.984,93.184006,93.687996,93.16,93.16001,92.871994,93.04,92.728004,92.344,93.208,93.184006,93.712006,92.392,93.304,93.496,93.687996,93.472015,93.352005,92.22401,93.40001,93.76,92.752,93.591995,93.256,91.84,93.063995,93.52,93.54401,91.072,93.135994,92.51201,93.184006,93.616,93.28,93.76,93.376
'HeatMan (0.6, 0.4)','-20.0',-69.6,-56.40001,-32.520004,-5.5920057,19.671999,51.040005,64.536,67.36001,76.09601,78.304,75.920006,79.09601,66.90401,86.96801,65.168,85.60002,86.848015,85.792,90.13602,89.92002,86.504005,90.376015,91.36001,90.73601,91.28801,93.25601,93.73601,93.712006,91.336006,91.02402,87.088005,94.02402,94.57602,93.304016,95.656,92.68001,94.24001,94.12002,94.936005,95.08001,93.04001,94.84,93.472,93.832,92.96801,92.176,89.98399,95.32,94.52801,78.168,82.864006,90.296005,95.77599,90.184006,95.824005,96.13601,89.312004,95.48801,95.68,95.44,96.016,91.128,96.184006,91.175995,96.16,96.4,96.256,95.8,96.32801,95.75199,96.04,90.44,95.944,95.656006,90.984,95.895996,95.84801,96.232,96.304,96.47199,96.28001,96.616005,96.28,95.967995,96.04,96.088,96.016,95.92001,95.824005,96.112,96.16,95.32001,94.86399,95.871994,96.30399,94.96,96.28,95.944,96.16,96.424,96.016,96.256,96.304,95.344,96.376,96.184006,96.20801,96.256,96.28,96.352005,96.352005,96.20801,96.207985,96.231995,96.32801,96.304,96.28001,96.28,88.86399,96.088,96.16,92.048004,91.104004,96.304,91.24801,94.864006,96.20801,96.304,96.424,95.512,94.69601,96.11199,96.32799,94.81601,96.184006,95.704,96.256,96.352005,96.231995,96.327995,96.16,96.32801,94.81601,95.752,96.01601,91.784004,95.535995,87.432,88.28001,91.11199,91.664,91.808,95.896,96.11199,96.064,96.016,92.09599,91.672005,96.32801,96.28,96.327995,92.12,91.951996,96.327995,96.28,95.99199,96.16,96.304016,90.696,83.392,96.256,92.09599,96.352005,96.28,50.239994,95.967995,92.048004,92.09599,91.69601,91.72,91.72,92.12,95.848,90.2,90.56,96.304,96.208,96.208,95.44,95.296005,96.063995,95.944,96.16001,96.184006,96.304,96.376,96.231995,91.344,96.135994,96.32801,91.928,95.944,92.023994,96.47199,96.27999,96.112,96.18399,96.08799,96.135994
