0.000000,3.121374
0.000000,3.121374
0.000000,3.121374
0.000000,3.121374
0.000000,3.121374
1.000000,-0.839158
1.000000,-0.839158
1.000000,-0.839158
1.000000,-0.839158
1.000000,-0.839158
2.000000,-0.400768
2.000000,-0.400768
2.000000,-0.400768
2.000000,-0.400768
2.000000,-0.400768
3.000000,-4.268877
3.000000,-4.268877
3.000000,-4.268877
3.000000,-4.268877
3.000000,-4.268877
4.000000,4.635414
4.000000,4.635414
4.000000,4.635414
4.000000,4.635414
4.000000,4.635414
5.000000,1.062937
5.000000,1.062937
5.000000,1.062937
5.000000,1.062937
5.000000,1.062937
6.000000,-10.435010
6.000000,-10.435010
6.000000,-10.435010
6.000000,-10.435010
6.000000,-10.435010
7.000000,1.119645
7.000000,1.119645
7.000000,1.119645
7.000000,1.119645
7.000000,1.119645
8.000000,7.372186
8.000000,7.372186
8.000000,7.372186
8.000000,7.372186
8.000000,7.372186
9.000000,-0.640964
9.000000,-0.640964
9.000000,-0.640964
9.000000,-0.640964
9.000000,-0.640964
