1.000000,-12.280346
1.000000,-12.280346
1.000000,-12.280346
1.000000,-12.280346
1.000000,-12.280346
2.000000,19.820020
2.000000,19.820020
2.000000,19.820020
2.000000,19.820020
2.000000,19.820020
3.000000,-2.476302
3.000000,-2.476302
3.000000,-2.476302
3.000000,-2.476302
3.000000,-2.476302
4.000000,-10.423062
4.000000,-10.423062
4.000000,-10.423062
4.000000,-10.423062
4.000000,-10.423062
5.000000,6.241481
5.000000,6.241481
5.000000,6.241481
5.000000,6.241481
5.000000,6.241481
6.000000,17.302866
6.000000,17.302866
6.000000,17.302866
6.000000,17.302866
6.000000,17.302866
7.000000,10.857261
7.000000,10.857261
7.000000,10.857261
7.000000,10.857261
7.000000,10.857261
8.000000,14.602871
8.000000,14.602871
8.000000,14.602871
8.000000,14.602871
8.000000,14.602871
9.000000,8.156850
9.000000,8.156850
9.000000,8.156850
9.000000,8.156850
9.000000,8.156850
10.000000,8.132733
10.000000,8.132733
10.000000,8.132733
10.000000,8.132733
10.000000,8.132733
