max,mean,std_dev
89.10667673282853,5.008465306513599,19.333865869272138
90.4426657329815,6.9626319130147385,22.749081578067518
89.58324619773175,7.4061409321815885,23.452069645363764
89.58324619773175,8.674738450384329,24.190127909403778
90.26669517527554,20.433917822693317,32.582221605310146
91.72964054567598,30.17907433603561,35.92905462973281
90.71486503108355,35.928396076055755,35.232177819873414
89.81788162462297,36.231089461439744,36.475608393835216
91.34140678550379,46.21737406013353,34.66160584840188
91.93067522005316,33.978320338632905,33.75692825723282
91.34140678550379,41.64661537917937,36.828783469375736
91.87067522005317,43.69671413812165,36.187650142507756
92.19667761151173,45.73613498796334,37.33924563518628
92.19667761151173,39.86538472191016,37.5833794932767
91.20539190157784,49.1248658885867,37.01530278520575
91.49354799471558,45.9536930619959,37.58948945068011
92.12518926293741,42.730794413232594,37.44464998180249
90.1906543710456,43.02523102353088,39.52574484286686
91.05288973525116,44.49619408803716,38.36394791435981
91.79354799471558,49.35206097441313,36.53607109044991
91.41288973525116,40.63097629103265,38.15081923883869
91.05288973525116,42.61159427772796,36.68879387428813
90.47060701409177,48.528183495341594,36.32866642185474
90.72649699436175,45.70118177736551,35.486267134823535
92.65740496697306,43.430735095693166,38.21279952948535
91.3735479947156,48.4487373875714,36.10818558240701
92.49616819497442,45.28430823559701,37.71820204788113
92.49616819497442,35.112602163741926,35.99638516721275
92.49616819497442,38.64289660228835,35.721022434917934
92.48772932632855,40.00323269920384,36.27589402927424
