generation,max_fitness,mean_fitness,stdev_fitness
0,86.31611293289349,6.010730610987923,21.636304793386916
1,66.7959933129232,4.105995546995567,17.72577143500286
2,75.30964054567593,6.335319263781257,19.214402617723373
3,86.71645558296868,4.681363062766687,18.0735637714985
4,66.87010128507693,4.728176377987699,17.5544380913327
5,75.19185751001956,6.372181882404363,18.18462510612322
6,91.41289246928257,6.244303993283622,20.006034733330324
7,75.25379680945984,6.329916294595762,19.412138564656587
8,84.75399989261958,6.456637071782853,19.871103238494396
9,90.8117329693055,8.147400791537343,21.092380805823904
10,87.14835394814499,6.3478152463041875,20.82501539406665
11,88.11118681455744,5.911137426207794,18.898567891738693
12,91.75669509194095,5.959946288562833,19.906564817942993
13,90.6062779964458,8.805928924434747,21.892514090585845
14,89.84957298262516,9.759928835618483,23.057691821573126
15,75.20394224923463,9.495390703225706,22.342748241019596
16,86.90772932632855,12.604556091909268,24.86399697643096
17,66.60637245364764,14.245117484614411,23.759514684363033
18,75.4316554962389,18.379457274254413,25.92138269191383
19,85.46626719449065,23.553760304951805,29.14536311664861
20,86.79991706964766,22.366294274142966,27.943593855136324
21,85.99936107665803,21.21843781947224,28.32626498189613
22,86.48772932632855,24.660921190274582,29.33911754261243
23,88.73699681219055,31.750704845763533,28.865146469693677
24,89.3935479947156,35.3136629241839,30.086638058428168
25,90.78010264645958,34.19477817996522,28.231629766834036
26,84.85873645484159,39.82791317836166,25.305291770814314
27,75.3062678611973,38.10725296608889,26.70492410146761
28,88.63402398497817,40.77891597095483,27.78987384656566
29,85.53611293289349,44.95328970503336,24.683387525625456
