generation,max_fitness,mean_fitness,stdev_fitness
0,57.5489615464343,9.151501520068273,20.613779060419994
1,86.49389323451847,7.41045838119668,19.82945671115452
2,84.44518926293742,8.303631494823623,20.803882727439586
3,89.47520306650938,5.309662762028435,18.211416276488453
4,75.46661051127248,6.562861235091919,20.721083397706412
5,90.0710957977798,7.436293642276967,21.33028281484162
6,87.0787078342906,7.8320994802689095,21.335243386573154
7,74.94087680441821,6.4486424570440315,19.170169438932078
8,75.59282822853989,6.232514240397292,18.73431118353476
9,85.30186017623235,7.124018465634253,20.04780623811337
10,88.10626719449066,9.040271663800691,22.7905080118769
11,84.20698639161586,7.166229792746016,19.562138677404317
12,75.59282822853989,7.7671576641354445,19.970387505616205
13,75.03129244001464,7.614227184771444,20.09945107367954
14,85.76473444406301,7.60936402355874,20.211947309281552
15,75.21617481767026,10.856287674691917,22.848069378660522
16,87.11262782095375,10.437493221716071,21.662388994823573
17,85.12425778641311,14.791469654966631,26.95004064316199
18,84.20695546589963,15.468516674263704,26.73388109380997
19,86.38631782016779,18.805884925554366,28.357176440000188
20,90.40626786119734,25.14540661317275,30.518571775902508
21,88.19642023266134,31.964681661492353,28.99837809330312
22,88.04889138314545,33.65125114836429,28.739502951052778
23,90.6662779964458,40.75818389785195,28.851778997974524
24,91.11425332628683,40.53278940245369,28.914283400860878
25,89.06389959779561,44.37182843462753,27.531271388154487
26,89.8426657329815,46.30771015150086,26.35964344193938
27,85.47288973525114,47.2970365446876,25.15759645766096
28,86.43167900420625,45.086381340293144,26.448120882930883
29,91.56936470590377,45.567872795596,27.46156597868405
