generation,max_fitness,mean_fitness,stdev_fitness
0,87.27679627126204,10.138634488341625,22.01110133440827
1,89.55057091248861,7.071073988319228,18.94964577388669
2,84.51352955226858,6.736855555554826,19.653658464948307
3,84.50040081415564,8.11523911070222,21.905181738858253
4,75.29621752534379,7.267580442198994,20.12006644036609
5,85.716954104517,8.258286363934038,21.717294245800193
6,85.23288973525115,7.322443833628215,21.294389214173123
7,85.1409073455395,6.07749309455204,20.096269468493542
8,74.94321598677138,5.67814556690312,19.141358134025413
9,87.04254710353533,3.5342080180115896,16.92132228804346
10,74.96451856747524,4.650356079286269,17.373772879427552
11,86.16192571783378,7.025625617603923,19.649269117358028
12,75.23480889721516,8.114881555727422,20.524921544282094
13,65.99364684039827,5.807146682098527,17.98515670069492
14,66.45873645484157,4.398457746877903,17.442442776779004
15,75.15645558296865,10.887735083956153,21.668342845882982
16,74.99611293289347,12.80835937488503,23.60427325873731
17,88.43874178945529,12.204166615106598,21.695628583298145
18,88.78956207860759,16.356083760041052,27.3401665959348
19,89.3641626305352,21.526016017393403,28.855335111076265
20,89.88936197187238,22.420902156991286,28.72793558032184
21,90.69621752534383,24.745081547426235,28.854810922745713
22,91.81740496697306,27.93189654275116,28.337805631573733
23,89.63611947915375,36.04136368811471,29.149436911775933
24,90.67504998251863,33.53296847031109,28.137105580171433
25,91.54506424239105,41.036348945741075,28.332764579529492
26,91.6310957977798,42.97326924791985,27.792413929883356
27,87.4787417894553,43.52277493636054,25.524049960278095
28,88.88544845445561,42.439379074229066,27.1814598680212
29,86.94849815010633,48.73132448464996,24.98101322731871
