generation,max_fitness,mean_fitness,stdev_fitness
0,66.57946500072771,6.955828892960977,19.449060585286624
1,66.61092827018349,5.073839527880025,18.46859019124431
2,66.84670840550223,5.232118236512104,18.74574212269824
3,66.58389959779558,5.300956579061519,17.84810253447673
4,66.60637245364764,6.0008038531007735,18.937488026387133
5,75.60637245364764,5.151655638640734,19.122771653362424
6,87.30667673282854,5.83271522062956,18.986246496658286
7,87.35185751001958,5.629410750205733,18.996489569733193
8,75.50693855665945,5.902564498526206,18.671211022052212
9,75.62472159231584,7.0956181373207015,20.0668503092363
10,66.25379680945984,7.211968478068092,19.20437211241422
11,66.51520306650934,8.18245337573147,19.915761630951902
12,65.92006680490441,4.459026272874022,15.538444777757972
13,57.87010128507693,7.1060774140060365,17.715820886165808
14,66.25699681219052,4.168726495364823,16.41887438099568
15,75.22234767677735,9.847809368892568,22.729156824380162
16,66.58835394814496,9.700904232212526,21.503603994554478
17,87.3319398588649,9.833758293906115,23.72351474421726
18,88.87402398497817,14.075648788610309,25.896877595696857
19,90.2501190770195,18.378307330118265,28.11980542322014
20,89.85282822853992,26.86696001481061,29.336833684503425
21,75.04935744741228,26.25226678896651,25.536825022126912
22,90.6187078342906,29.087034985656018,28.408922184599685
23,75.35455310235676,32.30664471100338,28.228332168738252
24,86.47504998251861,38.51851703646775,27.249903243927637
25,88.64661051127251,36.17198813899275,29.741250577680262
26,86.53946500072773,40.62735768393826,27.364763624299126
27,89.58283177470682,43.046935491081385,28.45673191829252
28,90.23833644349737,43.98801836427183,27.412784825574995
29,91.64168263345199,48.62534175082513,25.237556471801955
