generation,max_fitness,mean_fitness,stdev_fitness
0,87.2923788863094,4.029518980167766,16.82517055734831
1,91.14679402095825,6.135877034568368,21.25624316436946
2,66.55326262833368,4.630110730301492,16.85896810873876
3,75.18586946817493,4.34655354623724,16.94440470510756
4,75.22855887686998,4.763652072470093,17.103286541096665
5,66.26020708782076,5.2997667759072895,16.688112346035325
6,86.01288973525115,5.905488826779934,19.447378313417037
7,75.6769900208616,6.217687212509565,20.068719365864347
8,86.8438995977956,5.294790910261847,19.02085046462603
9,75.81261419415924,6.253999833472829,19.846138699092716
10,91.83289246928256,4.944010177968961,19.25636311646311
11,66.50693855665945,4.311729608494736,16.839035555410184
12,66.45873645484157,5.412493148021957,18.123761109141867
13,66.00603857269343,4.914214775339199,17.03026230702255
14,75.31982739098294,5.144507368222382,18.427852030778908
15,83.86658072115354,5.990411494213242,19.606716883160356
16,85.02667673282852,5.401826036275956,17.340449954664365
17,74.78739390424847,11.407961714908573,22.977617824954702
18,88.13611947915375,12.919661059595999,22.95237840174127
19,87.41960416103984,17.48679284179515,26.18599021988563
20,85.53167900420625,18.933161719116477,25.49973434696546
21,86.91288973525114,28.62279542002404,28.547118585677286
22,90.03167900420627,30.47566922763863,30.215056137118793
23,89.26885900702332,33.45130205278604,29.73798480402668
24,85.8238995977956,34.69651366425741,28.81399837792949
25,89.31480889721519,33.688374120448124,27.52367877127825
26,87.18342770252085,41.544453802259504,27.546743020311165
27,85.58006680490443,41.06628706692402,27.336676254304223
28,88.7295620786076,43.77152022322165,24.77165263934728
29,92.86896154643432,45.60222782946496,25.95115038969157
