generation,max_fitness,mean_fitness,stdev_fitness
0,74.95262782095372,6.1559057769482095,18.494071306287196
1,87.00726730529593,5.36120850877069,17.46898699780693
2,85.27936107665803,7.074213623545397,20.716916233283907
3,87.08518926293742,6.0338592355605964,19.470320177668306
4,75.02619038813074,6.120374319369662,19.14242868798243
5,90.52788221052462,7.271802471551715,20.902758526987228
6,87.1249280777976,9.101499671738868,22.07161530981923
7,88.53946701359934,8.297243996391376,22.432183147405567
8,86.96626719449065,8.603663070444995,22.313933453996995
9,85.554994685964,8.291913430067812,20.467319177047134
10,75.17399989261955,6.724570265216712,19.817141063122317
11,84.54206684551656,6.344625798040176,18.374231303514108
12,66.60637245364764,5.7457920006390415,18.31616002519041
13,66.61550493721091,6.473424477699875,18.46604794066222
14,75.00853545289202,8.135634079950561,20.088014791570945
15,75.65766574803519,7.904265930515466,21.24345786203295
16,84.15304320757082,10.751432811121482,23.407643566118857
17,85.43060701409176,10.538705778293329,22.190444418269813
18,66.71173296930546,12.02897229792111,23.01520918533486
19,89.21833644349736,16.185591759587204,27.266062905969626
20,86.0029722985938,22.37432769368583,27.623032646312076
21,75.33011907701948,25.172884600453077,27.6260328009229
22,88.54106343805336,34.48133058390766,30.333438971894363
23,90.15457939139347,31.601563690960884,29.294357876964998
24,90.75616819497442,36.206152209509995,28.788669094819497
25,90.99289246928257,42.34827058809793,31.10077522820854
26,88.58234767677737,43.32655893794794,27.129914578162705
27,90.33057091248861,45.94565586033426,26.491578161415173
28,88.5241626305352,45.65161866170063,24.93553093948103
29,86.94283177470682,45.45719000375202,25.217975366981822
