'QuickMan (0.0, 1.0)','100.0',-74.66666,-49.64,7.5866647,34.693333,23.333324,13.613325,12.773325,26.359987,31.133326,39.19999,21.69332,38.78666,50.559998,57.319984,51.319996,45.106655,46.106655,51.933327,50.866657,56.999996,52.906662,56.906662,62.279987,51.039993,59.999996,62.999996
'QuickMan (0.1, 0.9)','80.0',-81.99998,-64.35999,0.86666363,11.479989,30.399992,33.866653,18.906654,32.573322,37.546654,39.50666,51.239994,32.306656,47.959984,43.306656,47.919994,40.50666,49.26666,42.319992,42.31999,36.119995,55.52,51.386658,37.15999,47.759995,57.2,62.399998
'QuickMan (0.2, 0.8)','60.0',-77.33333,-53.693325,-22.813349,-3.2666805,5.9733253,18.73332,19.146656,16.146656,15.759991,24.093325,23.906658,27.746655,46.10667,40.239998,40.079994,48.92,39.799995,33.093323,42.74666,39.346657,43.866657,52.919987,47.44,64.159996,49.199997,31.746653
'QuickMan (0.3, 0.7)','40.0',-79.99997,-69.333336,-46.000004,-17.760006,-19.066671,18.066656,13.653322,28.839998,35.90666,43.279995,28.573328,43.70666,40.773327,24.319996,55.280003,51.960003,59.36,61.84,57.79999,66.68,64.84,55.906662,68.920006,54.57333,69.6,74.36
'QuickMan (0.4, 0.6)','20.0',-80.666664,-56.66667,-34.42667,0.773326,5.50666,1.7866613,34.39999,29.519987,42.453327,34.786663,35.18666,36.879993,46.399998,45.199997,47.38666,50.52,49.639996,52.2,52.280003,54.79999,57.52,55.48,54.279995,56.026665,57.08,58.16
'QuickMan (0.5, 0.5)','0.0',-86.66664,-59.33332,-18.840004,11.679992,-1.546673,26.933325,44.92,34.82666,40.33333,39.186657,53.679993,49.519997,46.06666,62.44001,58.480007,61.760002,63.480003,63.320004,69.08,69.16001,68.96001,72.72001,73.600006,71.320015,76.12001,73.00001
'QuickMan (0.6, 0.4)','-20.0',-73.333336,-52.599987,16.839993,10.506659,29.399996,34.386665,32.97333,35.55999,41.066666,49.399998,53.960003,47.94666,50.24,53.160007,58.04,48.10667,49.266666,61.479996,57.199997,61.280006,51.48,70.84,61.800003,69.2,66.146675,69.0
'QuickMan (0.7, 0.30000000000000004)','-40.0',-86.66663,-81.99998,-57.33332,-36.44,-35.333347,-31.226677,-41.38666,-32.106678,-27.693336,-36.96001,-12.506675,-6.5066724,-4.3066764,-22.066675,-20.866673,-14.853338,-8.386674,1.9066613,-2.5466712,2.7733283,6.199995,5.2533264,-0.946673,29.946661,25.533327,44.039997
'QuickMan (0.8, 0.19999999999999996)','-60.0',-85.33332,-89.3333,-50.493332,-47.29333,-49.21333,-54.519985,-43.21333,-49.33333,-30.839996,-25.586674,-25.639997,-21.266666,-27.706673,-18.720007,-21.933336,-12.000005,-31.413338,-21.080006,-11.560006,-5.2933393,-4.6666718,3.2266607,-5.360008,-10.173338,8.853329,1.3066636
'QuickMan (0.9, 0.09999999999999998)','-80.0',-89.99997,-82.66664,-72.66665,-69.999985,-62.666664,-61.333324,-53.33333,-55.999992,-45.33333,-49.866657,-53.039997,-46.66667,-49.61333,-54.0,-51.333324,-49.33333,-51.37333,-53.33333,-48.66666,-47.333324,-47.999992,-49.33333,-52.639996,-43.333332,-47.159992,-51.333332
'QuickMan (1.0, 0.0)','-100.0',-84.66665,-77.33333,-73.999985,-78.66665,-72.66664,-65.999985,-63.333317,-63.33332,-55.333324,-64.66665,-65.999985,-71.33332,-69.999985,-55.733322,-57.99999,-61.33332,-78.66664,-80.66664,-75.333305,-73.333305,-84.66664,-75.99998,-65.33332,-71.99999,-75.99999,-74.66665
